Indent,Category,Source,report,2000 Corp,2001 Corp,2002 Corp,2003 Corp,2004 Corp,2005 Corp,2006 Corp,2007 Corp,2008 Corp,2009 Corp,2010 Corp,2011 Corp,2012 Corp,2013 Corp,2014 Corp,2015 Corp,2016 Corp,2000 Indv,2001 Indv,2002 Indv,2003 Indv,2004 Indv,2005 Indv,2006 Indv,2007 Indv,2008 Indv,2009 Indv,2010 Indv,2011 Indv,2012 Indv,2013 Indv,2014 Indv,2015 Indv,2016 Indv,Description/Expenditure Name,Notes
#+,,JCT,2001,<50,<50,<50,<50,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,Tax credits for alcohol fuels ,"In addition, the exemption from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $0.5 billion in fiscal year 1999 and $0.6 billion per year in fiscal years 2000 through 2003."
#+,,JCT,2002,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,Tax credits for alcohol fuels,"In addition, the exemption from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $0.5 billion per year in fiscal years 2000 through 2004."
#+,,JCT,2003,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,Tax credits for alcohol fuels ,"In addition, the exemption from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $0.6 billion per year in fiscal years 2001 through 2005."
#+,,JCT,2004,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,Tax credits for alcohol fuels ,"In addition, the exemption from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $0.7 billion per year in fiscal years 2002 through 2006."
#+,,JCT,2005,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,Tax credit for alcohol fuels ,"In addition, the exemption from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $0.7 billion in fiscal year 2003, and $0.8 billion per year in fiscal years 2004 through 2007."
#+,,JCT,2006,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,Tax credit for alcohol fuel blenders ,"In addition, the exemption from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $1.1 billion in each of the fiscal years 2004 through 2006, and $1.2 billion per year in fiscal years 2007 and 2008."
#+,,JCT,2007,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,Tax credit for alcohol fuel blenders ,"In addition, the exemption from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $1.4 billion in each of the fiscal years 2005 through 2007 and $1.5 billion per year in fiscal years 2008 and 2009."
#+,,JCT,2008,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Tax credit for alcohol fuels ,"In addition, the credit from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $11.1 billion over the fiscal years 2006 through 2010."
#+,,JCT,2009,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Tax credits for alcohol fuels ,"In addition, the credit from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $10.9 billion over the fiscal years 2007 through 2011."
#+,,JCT,2010,,,,,,,,,100.00,100.00,100.00,<50,0.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Credits for alcohol fuels ,"In addition, the credit from excise tax for alcohol fuels results in a reduction in excise tax receipts, net of income tax effect, of $13.6 billion over the fiscal years 2008 through 2012."
#+,,JCT,2011,,,,,,,,,,6500.00,10100.00,10400.00,11000.00,3900.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Credits for alcohol fuels ,"Estimate includes the effect of ""black liquor,"" a byproduct of the kraft paper making process, qualifying for the cellulosic biofuel producer credit. In addition to the amounts above, the excise tax credit for alcohol fuel mixtures results in a reduction in excise tax receipts, net of income, of $8.8 billion over the fiscal years 2009 through 2013."
#+,,JCT,2012,,,,,,,,,,,100.00,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Credits for alcohol fuels ,
#+,18,Treasury,2001,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,,Alcohol fuel credits,"In addition, the partial exemption from the excise tax for alcohol fuels results in a reduction in excise tax receipts (in millions of dollars) as follows: 1999 $760; 2000 $800; 2001 $805; 2002 $810; 2003 $815; 2004 $825; and 2005 $830."
#+,19,Treasury,2002,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,Alcohol fuel credits,"In addition, the partial exemption from the excise tax for alcohol fuels results in a reduction in excise tax receipts (in millions of dollars) as follows: 2000 $840; 2001 $880; 2002 $930; 2003 $950; 2004 $960; 2005 $960; and in 2006 $960."
#+,18,Treasury,2003,,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,Alcohol fuel credits,"In addition, the partial exemption from the excise tax for alcohol fuels results in a reduction in excise tax receipts (in millions of dollars) as follows: 2001 $990; 2002 $1,020; 2003 $1,050; 2004 $1,080; 2005 $1,080; 2006 $1,100; and 2007 $1,120."
#+,18,Treasury,2004,,,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,Alcohol fuel credits,"In addition, the partial exemption from the excise tax for alcohol fuels results in a reduction in excise tax receipts (in millions of dollars) as follows: 2002 $1,070; 2003 $1,140; 2004 $1,230; 2005 $1,320; 2006 $1,370; 2007 $1,400; and 2008 $1,430."
#+,18,Treasury,2005,,,,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,Alcohol fuel credits,"In addition, the partial exemption from the excise tax for alcohol fuels results in a reduction in excise tax receipts (in millions of dollars) as follows: 2003 $1,100; 2004 $1,260; 2005 $1,370; 2006 $1,430; 2007 $1,470; 2008 $1,510; and 2009 $1,550."
#+,18,Treasury,2006,,,,,20.00,20.00,20.00,20.00,30.00,30.00,30.00,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,,Alcohol fuel credits,"In addition, the partial exemption from the excise tax and excise credits for alcohol fuels result in a reduction in excise tax receipts (in millions of dollars) as follows: 2004 $1,450; 2005 $1,490; 2006 $1,550; 2007 $1,590; 2008 $1,620; 2009 $1,650; and 2010 $1,680."
#+,18,Treasury,2007,,,,,,30.00,30.00,30.00,40.00,40.00,50.00,20.00,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,,,,,Alcohol fuel credits,"In addition, the alcohol fuel credit results in a reduction in excise tax receipts (in millions of dollars) as follows: 2005 $1,500; 2006 $2,110; 2007 $2,400; 2008 $2,740; 2009 $3,080; 2010 $3,410 and 2011 $870."
#+,17,Treasury,2008,,,,,,,40.00,40.00,50.00,50.00,60.00,20.00,0.00,,,,,,,,,,,10.00,10.00,10.00,20.00,20.00,10.00,0.00,,,,,Alcohol fuel credits,"In addition, the alcohol fuel credit results in a reduction in excise tax receipts (in millions of dollars) as follows: 2006 $2,570; 2007 $2,990; 2008 $3,460; 2009 $4,280; 2010 $4,990; 2011 $1,440; 0 in 2012."
#+,16,Treasury,2009,,,,,,,,30.00,30.00,40.00,40.00,20.00,0.00,0.00,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,0.00,0.00,,,,Alcohol fuel credits,"In addition, the alcohol fuel credit results in a reduction in excise tax receipts (in millions of dollars) as follows: 2007 $3,380; 2008 $4,300; 2009 $5,140; 2010 $5,940; 2011 $1,720; 2012 $0; 2013 $0."
#+,17,Treasury,2010,,,,,,,,,40.00,50.00,70.00,160.00,320.00,160.00,0.00,,,,,,,,,,,10.00,10.00,20.00,30.00,70.00,70.00,0.00,,,Alcohol fuel credits ,"In addition, the alcohol fuel credit results in a reduction in excise tax receipts (in millions of dollars) as follows: 2008 $4,410; 2009 $4,730; 2010 $5,230; 2011 $1,630; 2012 $0; 2013 $0; 2014 $0."
#+,17,Treasury,2011,,,,,,,,,,40.00,1190.00,8850.00,10900.00,6640.00,3590.00,2020.00,,,,,,,,,,,10.00,10.00,20.00,40.00,50.00,20.00,10.00,,Alcohol fuel credits   ,"In addition, the alcohol fuel credit results in a reduction in excise tax receipts (in millions of dollars) as follows:  2009 $5,160; 2010 $6,100; 2011 $1,940; 2012 $0; 2013 $0; 2014 $0; 2015 $0. (Some footnotes in the FY2011 OMB document are misaligned.  Subsidyscope has shifted these footnotes to their appropriate place.)"
#+,17,Treasury,2012,,,,,,,,,,,60.00,70.00,110.00,80.00,40.00,20.00,10.00,,,,,,,,,,,10.00,20.00,20.00,30.00,10.00,10.00,0.00,Alcohol fuel credits   ,
#,Allowance of deduction for certain energy efficient commercial building property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system would not allow deductions in addition to normal depreciation allowances for particular investments in particular industries. Instead, it generally would seek to tax uniformly all returns from investment-like activities. In contrast, the Tax Code allows a deduction, per square foot, for certain energy efficient commercial buildings. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
#+,,JCT,2008,,,,,,,<50,100.00,<50,>-50,>-50,,,,,,,,,,,,,<50,100.00,<50,>-50,>-50,,,,,,,Deduction for expenditures on energy-efficient commercial building property,
#+,,JCT,2009,,,,,,,,<50,100.00,<50,>-50,>-50,,,,,,,,,,,,,<50,100.00,<50,>-50,>-50,,,,,,Deduction for expenditures on energy-efficient commercial building property,
#+,,JCT,2010,,,,,,,,,<50,100.00,100.00,100.00,100.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Deduction for expenditures on energy-efficient commercial building property,
#+,,JCT,2011,,,,,,,,,,<50,100.00,100.00,100.00,100.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,Deduction for expenditures on energy-efficient commercial building property,
#+,,JCT,2012,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,Deduction for expenditures on energy-efficient commercial building property,
#+,29,Treasury,2007,,,,,,0.00,60.00,150.00,110.00,20.00,,,,,,,,,,,,,0.00,20.00,40.00,30.00,10.00,0.00,0.00,,,,,,Allowance of deduction for certain energy efficient commercial building property,
#+,26,Treasury,2008,,,,,,,60.00,140.00,130.00,70.00,20.00,,,,,,,,,,,,,20.00,50.00,40.00,20.00,10.00,0.00,0.00,,,,,Allowance of deduction for certain energy efficient commercial building property,
#+,26,Treasury,2009,,,,,,,,140.00,130.00,70.00,20.00,0.00,0.00,0.00,,,,,,,,,,,50.00,40.00,20.00,10.00,0.00,0.00,0.00,,,,Allowance of deduction for certain energy efficient commercial building property,
#+,27,Treasury,2010,,,,,,,,,130.00,150.00,160.00,130.00,130.00,10.00,40.00,,,,,,,,,,,40.00,50.00,50.00,60.00,70.00,10.00,20.00,,,Allowance of deduction for certain energy efficient commercial building property,
#+,27,Treasury,2011,,,,,,,,,,50.00,60.00,70.00,70.00,100.00,60.00,10.00,,,,,,,,,,,10.00,20.00,20.00,20.00,30.00,20.00,0.00,,Allowance of deduction for certain energy efficient commercial building property,
#+,27,Treasury,2012,,,,,,,,,,,50.00,60.00,70.00,80.00,50.00,20.00,10.00,,,,,,,,,,,10.00,20.00,20.00,20.00,20.00,10.00,0.00,Allowance of deduction for certain energy efficient commercial building property,
#,Alternative Fuel and Fuel Mixture tax credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>This provision was introduced in the Safe, Accountable,
Flexible, Efficient Transportation Equity Act of
2005. A tax credit is available against the excise tax
imposed on the retail sale or use of alternative fuels
or mixture of alternative fuel and other taxable fuel.
The credit is 50 cents per gallon of alternative fuel.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy07/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2007</em>.</a>
"
#+,35,Treasury,2007,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,150.00,170.00,0.00,0.00,0.00,0.00,0.00,,,,,,Alternative Fuel and Fuel Mixture tax credit,
#,Alternative fuel production credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system would not allow credits for particular activities, investments, or industries. Instead, it generally would seek to tax uniformly all returns from investmentlike activities. In contrast, the Tax Code provides a credit of $3 per oil-equivalent barrel of production (in 2004 dollars) for coke or coke gas during a four-year period for qualified facilities placed in service before January 1, 2010. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
#+,,JCT,2001,1000.00,1000.00,1000.00,800.00,,,,,,,,,,,,,,300.00,300.00,300.00,200.00,,,,,,,,,,,,,,Tax credit for production of non-conventional fuels,
#+,,JCT,2002,1100.00,1100.00,1200.00,1200.00,1200.00,,,,,,,,,,,,,200.00,300.00,300.00,300.00,300.00,,,,,,,,,,,,,Tax credit for production of non-conventional fuels,
#+,,JCT,2003,,1200.00,1300.00,800.00,500.00,500.00,,,,,,,,,,,,,300.00,300.00,200.00,100.00,100.00,,,,,,,,,,,,Tax credit for production of non-conventional fuels,
#+,,JCT,2004,,,1300.00,800.00,500.00,500.00,500.00,,,,,,,,,,,,,300.00,200.00,100.00,100.00,100.00,,,,,,,,,,,Tax credit for production of non-conventional fuels,
#+,,JCT,2005,,,,800.00,500.00,500.00,500.00,600.00,,,,,,,,,,,,,200.00,100.00,100.00,100.00,100.00,,,,,,,,,,Tax credit for production of non-conventional fuels,
#+,,JCT,2006,,,,,500.00,500.00,500.00,600.00,200.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,Tax credit for production of non-conventional fuels,
#+,,JCT,2007,,,,,,1000.00,1100.00,1300.00,500.00,100.00,,,,,,,,,,,,,200.00,300.00,300.00,100.00,<50,,,,,,,,Tax credit for production of non-conventional fuels,
#+,,JCT,2008,,,,,,,2700.00,3200.00,1200.00,<50,<50,,,,,,,,,,,,,1000.00,1000.00,200.00,<50,<50,,,,,,,Tax credit for production of non-conventional fuels,
#+,,JCT,2009,,,,,,,,3700.00,1400.00,<50,<50,<50,,,,,,,,,,,,,800.00,300.00,<50,<50,<50,,,,,,Tax credit for producing fuels from a non-conventional source,
#+,,JCT,2010,,,,,,,,,100.00,100.00,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Credit for producing fuels from a non-conventional source,
#+,,JCT,2011,,,,,,,,,,100.00,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Credit for producing fuels from a non-conventional source,
#+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,3000.00,,,Credit for producing fuels from a non-conventional source,
#+,12,Treasury,2001,915.00,860.00,805.00,125.00,125.00,125.00,,,,,,,,,,,,45.00,45.00,40.00,0.00,0.00,0.00,,,,,,,,,,,,Alternative fuel production credit,
#+,13,Treasury,2002,930.00,880.00,820.00,520.00,120.00,120.00,120.00,,,,,,,,,,,40.00,40.00,40.00,20.00,10.00,10.00,10.00,,,,,,,,,,,Alternative fuel production credit,
#+,12,Treasury,2003,,860.00,810.00,390.00,120.00,120.00,120.00,120.00,,,,,,,,,,,40.00,40.00,20.00,10.00,10.00,10.00,10.00,,,,,,,,,,Alternative fuel production credit,
#+,12,Treasury,2004,,,1500.00,900.00,500.00,500.00,500.00,500.00,200.00,,,,,,,,,,,60.00,40.00,20.00,20.00,20.00,20.00,10.00,,,,,,,,,Alternative fuel production credit,
#+,12,Treasury,2005,,,,1230.00,850.00,850.00,850.00,850.00,340.00,0.00,,,,,,,,,,,50.00,40.00,40.00,40.00,40.00,10.00,0.00,,,,,,,,Alternative fuel production credit,
#+,12,Treasury,2006,,,,,1000.00,1000.00,1000.00,1000.00,400.00,0.00,0.00,,,,,,,,,,,40.00,40.00,40.00,40.00,20.00,0.00,0.00,,,,,,,Alternative fuel production credit,
#+,12,Treasury,2007,,,,,,2220.00,2290.00,2360.00,950.00,0.00,0.00,0.00,,,,,,,,,,,100.00,100.00,100.00,40.00,0.00,0.00,0.00,,,,,,Alternative fuel production credit,
#+,12,Treasury,2008,,,,,,,2860.00,2270.00,750.00,10.00,10.00,0.00,0.00,,,,,,,,,,,120.00,100.00,30.00,0.00,0.00,0.00,0.00,,,,,Alternative fuel production credit,
#+,11,Treasury,2009,,,,,,,,2800.00,1260.00,70.00,80.00,10.00,10.00,0.00,,,,,,,,,,,120.00,50.00,0.00,0.00,0.00,0.00,0.00,,,,Alternative fuel production credit,
#+,11,Treasury,2010,,,,,,,,,570.00,70.00,80.00,10.00,10.00,0.00,0.00,,,,,,,,,,,20.00,0.00,0.00,0.00,0.00,0.00,0.00,,,Alternative fuel production credit,
#+,11,Treasury,2011,,,,,,,,,,60.00,50.00,20.00,10.00,0.00,0.00,0.00,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Alternative fuel production credit,
#+,11,Treasury,2012,,,,,,,,,,,160.00,160.00,110.00,80.00,60.00,20.00,0.00,,,,,,,,,,,10.00,10.00,10.00,10.00,0.00,0.00,0.00,Alternative fuel production credit,
#,Amortization of air pollution control facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>This provision makes the pre-1976 5-year option to amortize investments in pollution control equipment for coal-fired electric generation plants available to those plants placed in service on or after January 1, 1976.</p> <p>Qualifying pollution control equipment means any technology that is installed in or on a qualifying facility to reduce air emissions of any pollutant regulated by the Environmental Protection Agency (EPA) under the Clean Air Act. This includes scrubber systems, particulate collectors and removal equipment (such as electrostatic precipitators), thermal oxidizers, vapor recovery systems, low nitric oxide burners, flare systems, bag houses, cyclones, and continuous emission monitoring systems. The pollution control equipment needs to have been placed in service after April 11, 2005.</p>","Description adapted from <a href=""http://frwebgate.access.gpo.gov/cgi-bin/getdoc.cgi?dbname=110_cong_senate_committee_prints&docid=f:45728.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2008, Washington, DC: U.S. Government Printing Office."
#+,,JCT,2010,,,,,,,,,100.00,100.00,100.00,200.00,200.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Amortization of air pollution control facilities,
#+,,JCT,2011,,,,,,,,,,100.00,100.00,200.00,200.00,200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Amortization of air pollution control facilities,
#+,,JCT,2012,,,,,,,,,,,100.00,200.00,200.00,200.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Amortization of air pollution control facilities,
#,Amortize all geological and geophysical expenditures over 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system allows taxpayers to deduct the decline in the economic value of an investment over time. However, the Tax Code allows geological and geophysical expenditures incurred in connection with oil and gas exploration in the United States to be amortized over two years for non-integrated oil companies. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
#+,,JCT,2008,,,,,,,>-50,100.00,200.00,200.00,100.00,,,,,,,,,,,,,>-50,<50,100.00,100.00,<50,,,,,,,Amortization of geological and geophysical costs associated with oil and gas exploration,
#+,,JCT,2009,,,,,,,,100.00,200.00,200.00,200.00,100.00,,,,,,,,,,,,,<50,100.00,100.00,100.00,<50,,,,,,Amortization of geological and geophysical expenditures associated with oil and gas exploration,
#+,,JCT,2010,,,,,,,,,100.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,<50,100.00,100.00,100.00,100.00,,,,,Amortization of geological and geophysical expenditures associated with oil and gas exploration,
#+,,JCT,2011,,,,,,,,,,<50,100.00,100.00,100.00,100.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Amortization of geological and geophysical expenditures associated with oil and gas exploration,
#+,,JCT,2012,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,Amortization of geological and geophysical expenditures associated with oil and gas exploration,
#+,28,Treasury,2007,,,,,,0.00,30.00,120.00,140.00,110.00,80.00,50.00,,,,,,,,,,,0.00,10.00,30.00,40.00,30.00,20.00,10.00,,,,,,Amortize all geological and geophysical expenditures over,
#+,25,Treasury,2008,,,,,,,10.00,50.00,70.00,60.00,30.00,10.00,10.00,,,,,,,,,,,0.00,10.00,20.00,10.00,10.00,0.00,0.00,,,,,Amortize all geological and geophysical expenditures over,
#+,25,Treasury,2009,,,,,,,,40.00,30.00,20.00,10.00,10.00,10.00,10.00,,,,,,,,,,,10.00,10.00,10.00,0.00,0.00,0.00,0.00,,,,Amortize all geological and geophysical expenditures over,
#+,26,Treasury,2010,,,,,,,,,20.00,70.00,100.00,100.00,70.00,50.00,30.00,,,,,,,,,,,0.00,20.00,30.00,20.00,20.00,10.00,10.00,,,Amortize all geological and geophysical expenditures over 2 years,
#+,26,Treasury,2011,,,,,,,,,,30.00,120.00,190.00,190.00,150.00,110.00,70.00,,,,,,,,,,,10.00,30.00,50.00,50.00,40.00,30.00,20.00,,Amortize all geological and geophysical expenditures over 2 years,
#+,26,Treasury,2012,,,,,,,,,,,120.00,90.00,70.00,50.00,30.00,20.00,20.00,,,,,,,,,,,30.00,20.00,20.00,10.00,10.00,10.00,10.00,Amortize all geological and geophysical expenditures over 2 years,
#,Bio-Diesel and small agri-biodiesel producer tax credits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system would not allow credits for particular activities, investments, or industries. Instead, it generally would seek to tax uniformly all returns from investment-like activities. However, the Tax Code allows an income tax credit for biodiesel used or sold and for bio-diesel derived from virgin sources. In lieu of the bio-diesel credit, the taxpayer may claim a refundable excise tax credit. In addition, small agri-biodiesel producers are eligible for a separate income tax credit for ethanol production and a separate credit is available for qualified renewable diesel fuel mixtures. </p><p>This tax expenditure may correspond with <a href=/tax_expenditures/db/group/68/?estimate=3&year=2001"">Tax credit for biodiesel blenders</a>. Subsidyscope could not determine for certain that they are the same tax expenditure, so the items are presented separately.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
#+,,JCT,2008,,,,,,,<50,100.00,100.00,<50,0.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Tax credit for biodiesel fuels ,"In addition, the credit from excise tax for biodiesel results in a reduction in excise tax reciepts, net of income tax effect, of less than  $50 million in each of the fiscal years 2006 through 2010. "
