"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+","","JCT",2010,"","","","","","","","","<50",100.00,"<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","Special tax rate for qualified timber gain",""
"#+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",400.00,400.00,400.00,400.00,400.00,"","","","Special tax rate for qualified timber gain",""
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",400.00,400.00,400.00,400.00,500.00,"","","Special tax rate for qualified timber gain",""
"#+",24,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",65.00,70.00,70.00,75.00,80.00,85.00,"","","","","","","","","","","","Capital gains treatment of certain timber income",""
"#+",25,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",70.00,70.00,80.00,80.00,80.00,90.00,90.00,"","","","","","","","","","","Capital gains treatment of certain timber income",""
"#+",24,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",100.00,100.00,110.00,120.00,120.00,130.00,140.00,"","","","","","","","","","Capital gains treatment of certain timber income",""
"#+",24,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",100.00,110.00,110.00,120.00,120.00,130.00,140.00,"","","","","","","","","Capital gains treatment of certain timber income",""
"#+",24,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",100.00,110.00,120.00,120.00,130.00,130.00,140.00,"","","","","","","","Capital gains treatment of certain timber income",""
"#+",24,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",70.00,70.00,80.00,80.00,100.00,70.00,60.00,"","","","","","","Capital gains treatment of certain timber income",""
"#+",39,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",90.00,90.00,90.00,100.00,70.00,60.00,80.00,"","","","","","Capital gains treatment of certain timber income",""
"#+",36,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",160.00,170.00,170.00,170.00,190.00,180.00,130.00,"","","","","Capital gains treatment of certain timber income",""
"#+",36,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",180.00,190.00,190.00,200.00,190.00,140.00,150.00,"","","","Capital gains treatment of certain timber income",""
"#+",37,"Treasury",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",110.00,110.00,140.00,110.00,110.00,130.00,140.00,"","","Capital gains treatment of certain timber income",""
"#+",36,"Treasury",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",70.00,60.00,60.00,60.00,70.00,80.00,100.00,"","Capital gains treatment of certain timber income",""
"#+",37,"Treasury",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",50.00,50.00,50.00,60.00,60.00,80.00,90.00,"Capital gains treatment of certain timber income",""
"#","Deduction for endangered species recovery expenditures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low tax rates to apply to certain types or sources of income. In contrast, under current law farmers can deduct up to 25 percent of their gross income for expenses incurred as a result of site and habitat improvement activities that will benefit endangered species on their farm land, in accordance with site specific management actions included in species recovery plans approved pursuant to the Endangered Species Act of 1973. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",43,"Treasury",2010,"","","","","","","","",0.00,10.00,20.00,20.00,30.00,30.00,30.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","Deduction for endangered species recovery expenditures",""
"#+",42,"Treasury",2011,"","","","","","","","","",0.00,10.00,20.00,20.00,20.00,30.00,30.00,"","","","","","","","","","",0.00,10.00,10.00,10.00,10.00,20.00,20.00,"","Deduction for endangered species recovery expenditures",""
"#+",42,"Treasury",2012,"","","","","","","","","","",10.00,20.00,20.00,20.00,30.00,30.00,40.00,"","","","","","","","","","",10.00,10.00,10.00,10.00,20.00,20.00,20.00,"Deduction for endangered species recovery expenditures",""
"#","Excess of percentage over cost depletion, nonfuel minerals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system allows the taxpayer to deduct the decline in the economic value of an investment over time. Under current law, however, most nonfuel mineral extractors may use percentage depletion (whereby the deduction is fixed as a percentage of revenue and can exceed total costs) rather than cost depletion, with percentage depletion rates ranging from 22 percent for sulfur to 5 percent for sand and gravel. Over the life of an investment, percentage depletion deductions can exceed the cost of the investment. Consequently, percentage depletion offers more generous tax treatment than would cost depletion, which would limit deductions to an investment's cost. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,200.00,200.00,200.00,200.00,"","","","","","","","","","","","","",100.00,100.00,100.00,100.00,"","","","","","","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2002,200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2003,"",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2004,"","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2005,"","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2006,"","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2007,"","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2008,"","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2009,"","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2010,"","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2011,"","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+","","JCT",2012,"","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","","<50","<50","<50","<50","<50","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",22,"Treasury",2001,185.00,195.00,200.00,210.00,220.00,230.00,"","","","","","","","","","","",45.00,50.00,50.00,55.00,55.00,55.00,"","","","","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",23,"Treasury",2002,250.00,260.00,280.00,290.00,300.00,310.00,330.00,"","","","","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",22,"Treasury",2003,"",240.00,250.00,260.00,270.00,280.00,280.00,290.00,"","","","","","","","","","",10.00,10.00,10.00,20.00,20.00,20.00,20.00,"","","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",22,"Treasury",2004,"","",240.00,240.00,250.00,260.00,270.00,270.00,280.00,"","","","","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",22,"Treasury",2005,"","","",230.00,230.00,240.00,240.00,250.00,260.00,260.00,"","","","","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",22,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,10.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",37,"Treasury",2007,"","","","","",250.00,260.00,280.00,290.00,290.00,310.00,320.00,"","","","","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",34,"Treasury",2008,"","","","","","",430.00,460.00,470.00,480.00,500.00,520.00,540.00,"","","","","","","","","","",20.00,20.00,20.00,30.00,30.00,30.00,30.00,"","","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",34,"Treasury",2009,"","","","","","","",360.00,380.00,390.00,410.00,420.00,430.00,450.00,"","","","","","","","","","",20.00,20.00,20.00,30.00,30.00,30.00,30.00,"","","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",35,"Treasury",2010,"","","","","","","","",700.00,720.00,750.00,770.00,790.00,820.00,830.00,"","","","","","","","","","",20.00,20.00,20.00,20.00,20.00,30.00,30.00,"","","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",34,"Treasury",2011,"","","","","","","","","",680.00,690.00,720.00,730.00,750.00,780.00,800.00,"","","","","","","","","","",20.00,20.00,20.00,20.00,20.00,30.00,30.00,"","Excess of percentage over cost depletion, nonfuel minerals",""
"#+",35,"Treasury",2012,"","","","","","","","","","",720.00,740.00,720.00,690.00,700.00,720.00,730.00,"","","","","","","","","","",50.00,50.00,50.00,50.00,50.00,50.00,50.00,"Excess of percentage over cost depletion, nonfuel minerals",""
"#","Exclusion of contributions in aid of construction for water and sewer utilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>Contributions in aid of construction are charges paid by utility customers, usually builders or developers, to cover the cost of installing facilities to service housing subdivisions, industrial parks, manufacturing plants, etc. In some cases, the builder/developer transfers completed facilities to the utility rather than paying cash to the utility to finance construction of the facilities.</p>

<p>Qualifying contributions in aid of construction received by regulated water and sewage disposal utilities which provide services to the general public in their service areas are not included in the utilities gross income if the contributions are spent for the construction of the facilities within 2 years after receipt of the contributions.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdff""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+","","JCT",2001,"<50","<50","<50","<50","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,"","","","","","","","","","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2002,"<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2003,"","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2004,"","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2005,"","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2006,"","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2007,"","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2008,"","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2009,"","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2010,"","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2011,"","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#+","","JCT",2012,"","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","Exclusion of contributions in aid of construction for water and sewer utilities",""
"#","Exclusion of earnings of certain environmental settlement funds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>An environmental settlement fund will be exempt from taxation if the following conditions are satisfied: 1) it is established pursuant to a consent decree entered by a judge of a United States District Court; 2) it is created for the receipt of settlement payments as directed by a government entity for the sole purpose of resolving or satisfying one or more claims asserting liability under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980; 3) the authority and control over the expenditure of funds therein (including the expenditure of contributions thereto and any net earnings thereon) is with such government entity; and 4) upon termination, any remaining funds will be disbursed to such government entity (in this case the EPA) for use in accordance with applicable law.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdff""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+","","JCT",2009,"","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","Tax exclusion for earnings of certain environmental settlement funds",""
"#+","","JCT",2010,"","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","Exclusion of earnings of certain environmental settlement funds",""
"#+","","JCT",2011,"","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","Exclusion of earnings of certain environmental settlement funds",""
"#+","","JCT",2012,"","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","Exclusion of earnings of certain environmental settlement funds",""
"#","Exclusion of gain or loss on sale or exchange of certain brownfield sites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>In general, a tax-exempt organization must pay taxes on income from activities unrelated to its nonprofit status. The Tax Code, however, provides a special exclusion from unrelated business taxable income of the gain or loss from the sale or exchange of certain qualifying brownfield properties. </p><p>This tax expenditure corresponds with the JCT tax expenditure ""Exclusion of gain or loss on sale or exchange of brownfield property,"" found in the Commerce and Housing Budget Function and available <a href=""/tax_expenditures/db/group/105/?estimate=3&year=2001"">here</a>.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",28,"Treasury",2006,"","","","",0.00,0.00,0.00,-10.00,-20.00,-30.00,-30.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,"","","","","","","Exclusion of gain or loss on sale or exchange of certain brownfield sites",""
"#+",43,"Treasury",2007,"","","","","",0.00,0.00,10.00,20.00,30.00,50.00,40.00,"","","","","","","","","","",0.00,0.00,0.00,10.00,10.00,20.00,20.00,"","","","","","Exclusion of gain or loss on sale or exchange of certain brownfield sites",""
"#+",40,"Treasury",2008,"","","","","","",0.00,10.00,20.00,30.00,30.00,30.00,20.00,"","","","","","","","","","",0.00,0.00,10.00,10.00,10.00,10.00,10.00,"","","","","Exclusion of gain or loss on sale or exchange of certain brownfield sites",""
"#+",40,"Treasury",2009,"","","","","","","",10.00,20.00,30.00,30.00,30.00,20.00,20.00,"","","","","","","","","","",0.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","Exclusion of gain or loss on sale or exchange of certain brownfield sites",""
"#+",41,"Treasury",2010,"","","","","","","","",20.00,30.00,30.00,30.00,20.00,20.00,20.00,"","","","","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","Exclusion of gain or loss on sale or exchange of certain brownfield sites",""
"#+",40,"Treasury",2011,"","","","","","","","","",30.00,50.00,40.00,30.00,20.00,10.00,0.00,"","","","","","","","","","",10.00,20.00,20.00,10.00,10.00,0.00,0.00,"","Exclusion of gain or loss on sale or exchange of certain brownfield sites",""
"#+",40,"Treasury",2012,"","","","","","","","","","",50.00,40.00,30.00,20.00,10.00,0.00,0.00,"","","","","","","","","","",20.00,20.00,10.00,10.00,0.00,0.00,0.00,"Exclusion of gain or loss on sale or exchange of certain brownfield sites",""
"#","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, the Tax Code allows interest earned on State and local bonds used to finance construction of sewage, water, or hazardous waste facilities to be exempt from tax. These bonds are generally subject to the State private-activity-bond annual volume cap.</p><p>This tax expenditure corresponds with the JCT tax expenditure ""Exclusion of interest on State and local government qualified private activity bonds for sewage, water, and hazardous waste facilities,"" found in the Community and Regional Development Budget Function and available <a href=""/tax_expenditures/db/group/267/?estimate=3&year=2001"">here</a>.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,200.00,200.00,200.00,200.00,"","","","","","","","","","","","","",500.00,500.00,500.00,500.00,"","","","","","","","","","","","","","Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",""
"#+","","JCT",2002,100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",300.00,300.00,300.00,300.00,300.00,"","","","","","","","","","","","","Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",""
"#+","","JCT",2003,"",200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","",400.00,400.00,400.00,400.00,400.00,"","","","","","","","","","","","Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",""
"#+","","JCT",2004,"","",200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","",400.00,400.00,400.00,400.00,400.00,"","","","","","","","","","","Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",""
"#+","","JCT",2005,"","","",200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","",400.00,400.00,400.00,400.00,500.00,"","","","","","","","","","Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",""
"#+","","JCT",2006,"","","","",200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","",500.00,500.00,500.00,500.00,500.00,"","","","","","","","","Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",""
"#+","","JCT",2007,"","","","","",200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","",500.00,500.00,600.00,600.00,600.00,"","","","","","","","Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",""
"#+","","JCT",2008,"","","","","","",200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","",400.00,400.00,500.00,500.00,500.00,"","","","","","","Exclusion of interest on State and local government qualified private activity bonds for sewage, water, and hazardous waste facilities",""
"#+","","JCT",2009,"","","","","","","",200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","",400.00,500.00,500.00,500.00,600.00,"","","","","","Exclusion of interest on State and local government qualified private activity bonds for sewage, water, and hazardous waste facilities",""
"#+",23,"Treasury",2001,115.00,120.00,120.00,120.00,120.00,125.00,"","","","","","","","","","","",345.00,350.00,355.00,360.00,360.00,365.00,"","","","","","","","","","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
"#+",24,"Treasury",2002,100.00,100.00,100.00,120.00,130.00,140.00,150.00,"","","","","","","","","","",300.00,300.00,310.00,330.00,380.00,420.00,460.00,"","","","","","","","","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
"#+",23,"Treasury",2003,"",100.00,110.00,110.00,110.00,110.00,120.00,120.00,"","","","","","","","","","",300.00,310.00,330.00,370.00,420.00,460.00,510.00,"","","","","","","","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
"#+",23,"Treasury",2004,"","",110.00,110.00,120.00,120.00,120.00,130.00,130.00,"","","","","","","","","","",340.00,370.00,420.00,460.00,490.00,520.00,550.00,"","","","","","","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
"#+",23,"Treasury",2005,"","","",100.00,100.00,100.00,110.00,110.00,110.00,120.00,"","","","","","","","","","",350.00,390.00,430.00,460.00,480.00,520.00,530.00,"","","","","","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
"#+",23,"Treasury",2006,"","","","",110.00,110.00,110.00,120.00,120.00,120.00,130.00,"","","","","","","","","","",390.00,420.00,460.00,480.00,510.00,530.00,550.00,"","","","","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
"#+",38,"Treasury",2007,"","","","","",100.00,100.00,100.00,110.00,110.00,110.00,120.00,"","","","","","","","","","",350.00,380.00,400.00,440.00,470.00,490.00,500.00,"","","","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
"#+",35,"Treasury",2008,"","","","","","",120.00,140.00,140.00,150.00,150.00,160.00,160.00,"","","","","","","","","","",390.00,440.00,460.00,480.00,490.00,510.00,520.00,"","","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
"#+",35,"Treasury",2009,"","","","","","","",120.00,120.00,130.00,130.00,130.00,140.00,140.00,"","","","","","","","","","",250.00,270.00,280.00,290.00,300.00,300.00,310.00,"","","","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",""
