Indent,Category,Source,report,2000 Corp,2001 Corp,2002 Corp,2003 Corp,2004 Corp,2005 Corp,2006 Corp,2007 Corp,2008 Corp,2009 Corp,2010 Corp,2011 Corp,2012 Corp,2013 Corp,2014 Corp,2015 Corp,2016 Corp,2000 Indv,2001 Indv,2002 Indv,2003 Indv,2004 Indv,2005 Indv,2006 Indv,2007 Indv,2008 Indv,2009 Indv,2010 Indv,2011 Indv,2012 Indv,2013 Indv,2014 Indv,2015 Indv,2016 Indv,Description/Expenditure Name,Notes
#+,138,Treasury,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,46000.00,49000.00,51000.00,55000.00,68000.00,74000.00,77000.00,,,,401(k) plans,
#+,142,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,,47000.00,50000.00,53000.00,66000.00,72000.00,75000.00,77000.00,,,401(k) plans,
#+,147,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,44126.00,53549.00,67061.00,70168.00,72716.00,74712.00,76183.00,,401(k) plans,
#+,149,Treasury,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,52240.00,62850.00,67590.00,69060.00,71520.00,72880.00,75210.00,401(k) plans,
#,Additional exemption for housing Hurricane Katrina displaced individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Additional exemption for housing natural disaster displaced individuals.&mdash;The tax rate schedule, including personal exemptions and the standard deduction, are part of the baseline tax system. Additional exemptions to targeted groups are not allowed. In contrast, the Tax Code provides additional exemption to persons displaced by natural disasters such as hurricane Katrina. </p>",
#+,152,Treasury,2007,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,0.00,110.00,20.00,0.00,0.00,0.00,0.00,,,,,,Additional exemption for housing Hurricane Katrina displaced individuals,
#+,150,Treasury,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,110.00,20.00,0.00,0.00,0.00,0.00,0.00,,,,,Additional exemption for housing Hurricane Katrina displaced individuals,
#+,151,Treasury,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,20.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,Additional exemption for housing Hurricane Katrina displaced individuals,
#+,155,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,10.00,0.00,0.00,0.00,0.00,0.00,,,Additional exemption for housing Hurricane Katrina displaced individuals,"The title for this tax expenditure is listed as ""Additional exemption for housing Hurricane Katrina displaced individuals"" in Table 16-1 (""Estimates of Total Income Tax Expenditures for Fiscal Years 2009-2015"") and as ""Additional exemption for housing disaster related displaced individuals"" in Table 16-2 (""Estimates of Tax Expenditures for the Corporate and Individual Income Taxes for Fiscal Years 2009-2015"").  Subsidyscope uses the titles found in Table 16-1. "
#+,160,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,,Additional exemption for housing Hurricane Katrina displaced individuals,"The title for this tax expenditure is listed as ""Additional exemption for housing Hurricane Katrina displaced individuals"" in Table 19-1 (""Estimates of Total Income Tax Expenditures for Fiscal Years 2008-2014"") and as ""Additional exemption for housing disaster related displaced individuals"" in Table 19-2 (""Estimates of Tax Expenditures for the Corporate and Individual Income Taxes for Fiscal Years 2008-2014"").  Subsidyscope uses the titles found in Table 19-1. "
#,Additional standard deduction for the blind and the elderly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,,JCT,2001,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,2000.00,2000.00,2100.00,2200.00,,,,,,,,,,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2000.00,2100.00,2200.00,2200.00,2300.00,,,,,,,,,,,,,"<p>Additional deduction for the blind.&mdash;The tax rate schedule, including personal exemptions and the standard deduction, are part of the baseline tax system. Additional exemptions to targeted groups are not allowed. In contrast, the Tax Code provides taxpayers who are blind an additional $1,400 standard deduction if single, or $1,100 if married in 2009. </p><p>Additional deduction for the elderly.&mdash;The tax rate schedule, including personal exemptions and the standard deduction, are part of the baseline tax system. Additional exemptions to targeted groups are not allowed. In contrast, the Tax Code provides taxpayers who are 65 years or older an additional $1,400 standard deduction if single, or $1,100 if married in 2009. </p>",
#+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2100.00,2200.00,2300.00,2400.00,2500.00,,,,,,,,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2004,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2000.00,2100.00,2200.00,2300.00,2300.00,,,,,,,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2005,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2000.00,2100.00,2200.00,2300.00,2200.00,,,,,,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2006,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,2000.00,2100.00,2300.00,2200.00,2200.00,,,,,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1800.00,1800.00,1700.00,1800.00,1900.00,,,,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1600.00,1600.00,1700.00,1700.00,1800.00,,,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1700.00,1600.00,1700.00,1800.00,2200.00,,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2000.00,1900.00,1800.00,2200.00,2600.00,,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1700.00,1600.00,1900.00,2300.00,2500.00,,,,Additional standard deduction for the blind and the elderly,
#+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1800.00,2200.00,2700.00,2800.00,3000.00,,,Additional standard deduction for the blind and the elderly,
##,Additional deduction for the blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Additional deduction for the blind.&mdash;The tax rate schedule, including personal exemptions and the standard deduction, are part of the baseline tax system. Additional exemptions to targeted groups are not allowed. In contrast, the Tax Code provides taxpayers who are blind an additional $1,400 standard deduction if single, or $1,100 if married in 2009. </p>",
##+,115,Treasury,2000,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,30.00,30.00,35.00,35.00,35.00,,,,,,,,,,,,,Additional deduction for the blind,
##+,116,Treasury,2001,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,30.00,30.00,30.00,35.00,35.00,35.00,,,,,,,,,,,,Additional deduction for the blind,
##+,118,Treasury,2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,30.00,30.00,30.00,30.00,40.00,40.00,40.00,,,,,,,,,,,Additional deduction for the blind,
##+,121,Treasury,2003,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,40.00,40.00,40.00,40.00,40.00,40.00,40.00,,,,,,,,,,Additional deduction for the blind,
##+,122,Treasury,2004,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,40.00,40.00,40.00,40.00,40.00,40.00,40.00,,,,,,,,,Additional deduction for the blind,
##+,122,Treasury,2005,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,40.00,30.00,40.00,40.00,40.00,40.00,40.00,,,,,,,,Additional deduction for the blind,
##+,131,Treasury,2006,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,30.00,40.00,40.00,40.00,40.00,40.00,40.00,,,,,,,Additional deduction for the blind,
##+,147,Treasury,2007,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,40.00,30.00,30.00,40.00,40.00,40.00,50.00,,,,,,Additional deduction for the blind,
##+,145,Treasury,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,40.00,40.00,40.00,40.00,40.00,50.00,60.00,,,,,Additional deduction for the blind,
##+,146,Treasury,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,30.00,30.00,30.00,30.00,40.00,40.00,40.00,,,,Additional deduction for the blind,
##+,150,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,30.00,30.00,40.00,50.00,50.00,50.00,,,Additional deduction for the blind,
##+,155,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,30.00,40.00,50.00,50.00,50.00,50.00,,Additional deduction for the blind,
##+,157,Treasury,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.00,40.00,40.00,50.00,50.00,50.00,50.00,Additional deduction for the blind,
##,Additional deduction for the elderly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Additional deduction for the elderly.&mdash;The tax rate schedule, including personal exemptions and the standard deduction, are part of the baseline tax system. Additional exemptions to targeted groups are not allowed. In contrast, the Tax Code provides taxpayers who are 65 years or older an additional $1,400 standard deduction if single, or $1,100 if married in 2009. </p>",
##+,116,Treasury,2000,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1740.00,1795.00,1880.00,1945.00,2020.00,,,,,,,,,,,,,Additional deduction for the elderly,
##+,117,Treasury,2001,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,1830.00,1890.00,1955.00,1985.00,2030.00,2110.00,,,,,,,,,,,,Additional deduction for the elderly,
##+,119,Treasury,2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,1920.00,1990.00,2060.00,2130.00,2210.00,2260.00,2350.00,,,,,,,,,,,Additional deduction for the elderly,
##+,122,Treasury,2003,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,1970.00,1890.00,1950.00,2060.00,2100.00,2150.00,2050.00,,,,,,,,,,Additional deduction for the elderly,
##+,123,Treasury,2004,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,1890.00,1950.00,2050.00,2120.00,2180.00,2110.00,2030.00,,,,,,,,,Additional deduction for the elderly,
##+,123,Treasury,2005,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,1840.00,1710.00,1800.00,1900.00,1960.00,1920.00,1940.00,,,,,,,,Additional deduction for the elderly,
##+,132,Treasury,2006,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,1700.00,1810.00,1960.00,1940.00,1900.00,1930.00,1950.00,,,,,,,Additional deduction for the elderly,
##+,148,Treasury,2007,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,1850.00,1740.00,1740.00,1880.00,1930.00,1980.00,2940.00,,,,,,Additional deduction for the elderly,
##+,146,Treasury,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,1920.00,1830.00,1830.00,1910.00,2010.00,2890.00,3480.00,,,,,Additional deduction for the elderly,
##+,147,Treasury,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,1590.00,1610.00,1710.00,1850.00,2460.00,2920.00,3070.00,,,,Additional deduction for the elderly,
##+,151,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,,2250.00,1940.00,1940.00,2730.00,3290.00,3470.00,3570.00,,,Additional deduction for the elderly,
##+,156,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.00,2030.00,2600.00,3100.00,3300.00,3550.00,3690.00,,Additional deduction for the elderly,
##+,158,Treasury,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.00,2480.00,2980.00,3170.00,3400.00,3560.00,3590.00,Additional deduction for the elderly,
#,Deductibility of casualty losses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Casualty losses.&mdash;Under the baseline tax system, neither the purchase of property nor insurance premiums to protect its value are deductible as costs of earning income. Therefore, reimbursement for insured loss of such property is not reportable as a part of gross income and uninsured losses not deductible. In contrast, the Tax Code provides a deduction for uninsured casualty and theft losses of more than $100 each, but only to the extent that total losses during the year exceed 10 percent of AGI. </p>",
#+,,JCT,2001,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,300.00,300.00,300.00,400.00,,,,,,,,,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,300.00,300.00,300.00,,,,,,,,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2004,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2005,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2006,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,700.00,800.00,300.00,300.00,300.00,,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,800.00,300.00,300.00,300.00,300.00,,,,,,Deduction for casualty and theft losses,
#+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,300.00,,,,,Deduction for casualty and theft losses,
#+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,300.00,300.00,300.00,,,,Deduction for casualty and theft losses,
#+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,300.00,300.00,300.00,300.00,,,Deduction for casualty and theft losses,
#+,118,Treasury,2000,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,245.00,255.00,270.00,280.00,290.00,,,,,,,,,,,,,Deductibility of casualty losses,
#+,119,Treasury,2001,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,265.00,275.00,285.00,295.00,310.00,325.00,,,,,,,,,,,,Deductibility of casualty losses,
#+,121,Treasury,2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,230.00,250.00,260.00,280.00,290.00,300.00,320.00,,,,,,,,,,,Deductibility of casualty losses,
#+,124,Treasury,2003,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,210.00,250.00,310.00,360.00,410.00,450.00,490.00,,,,,,,,,,Deductibility of casualty losses,
#+,125,Treasury,2004,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,280.00,400.00,420.00,440.00,460.00,500.00,540.00,,,,,,,,,Deductibility of casualty losses,
#+,125,Treasury,2005,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,500.00,690.00,670.00,680.00,640.00,600.00,630.00,,,,,,,,Deductibility of casualty losses,
#+,134,Treasury,2006,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,550.00,250.00,270.00,280.00,290.00,300.00,320.00,,,,,,,Deductibility of casualty losses,
#+,150,Treasury,2007,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,250.00,980.00,640.00,300.00,320.00,330.00,360.00,,,,,,Deductibility of casualty losses,
#+,148,Treasury,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,260.00,280.00,300.00,310.00,320.00,350.00,370.00,,,,,Deductibility of casualty losses,
#+,149,Treasury,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,560.00,600.00,630.00,670.00,730.00,760.00,790.00,,,,Deductibility of casualty losses,
#+,153,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,,540.00,580.00,620.00,690.00,740.00,780.00,810.00,,,Deductibility of casualty losses,
#+,158,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,510.00,560.00,640.00,680.00,720.00,750.00,780.00,,Deductibility of casualty losses,
#+,160,Treasury,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.00,300.00,320.00,330.00,360.00,380.00,410.00,Deductibility of casualty losses,
#,Defined benefit plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,42400.00,42800.00,42700.00,42600.00,42400.00,,,,,Defined benefit plans,
#+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,38400.00,37500.00,51500.00,66300.00,82000.00,,,,Defined benefit plans,Pattern differs from tax expenditure calculated in prior pamphlets because of economic conditions in 2008 and 2009. 
#+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,38900.00,51900.00,62000.00,75800.00,74600.00,,,Defined benefit plans,Pattern differs from tax expenditure calculated in prior pamphlets because of economic conditions in 2008 and 2009. 
#,Defined contribution plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,51200.00,55200.00,68100.00,77800.00,89100.00,,,,,Defined contribution plans,
#+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,32600.00,29600.00,32600.00,39800.00,49700.00,,,,Defined contribution plans,Pattern differs from tax expenditure calculated in prior pamphlets because of economic conditions in 2008 and 2009. 
#+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,32500.00,38200.00,44100.00,49100.00,48300.00,,,Defined contribution plans,Pattern differs from tax expenditure calculated in prior pamphlets because of economic conditions in 2008 and 2009. 
#,Earned income tax credit  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Earned income tax credit (EITC).&mdash;The baseline tax system would not allow credits for particular activities or targeted at specific group. In contrast, the Tax Code provides an EITC to low-income workers at a maximum rate of 40 percent of income. For a family with one qualifying child, the credit is 34 percent of the first $8,950 of earned income in 2009. The credit is 40 percent of the first $12,570 of income for a family with two or more qualifying children. The credit is 45 percent of the first $12,570 of income for a family with three or more qualifying children. Low-income workers with no qualifying children are eligible for a 7.65 percent credit on the first $5,970 of earned income. The credit is phased out at income levels and rates which depend upon how many qualifying children are eligible and marital status. Earned income tax credits in excess of tax liabilities owed through the individual income tax system are refundable to individuals. </p>",
#+,119,Treasury,2000,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4971.00,5142.00,5275.00,5471.00,5672.00,,,,,,,,,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect on outlays (in millions of dollars) is as follows: 1998 $23,239; 1999 $26,273; 2000 $26,882; 2001 $27,667; 2002 $28,632; 2003 $29,566; and 2004 $30,578."
#+,120,Treasury,2001,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,4700.00,4790.00,4985.00,5205.00,5440.00,5740.00,,,,,,,,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect on outlays (in millions of dollars) is as follows: 1999 $25,632; 2000 $25,676; 2001 $25,799; 2002 $26,876; 2003 $27,638; 2004 $28,701; and 2005 $29,722."
#+,122,Treasury,2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,4644.00,4692.00,4963.00,5225.00,5436.00,5688.00,5965.00,,,,,,,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2000 $26,099; 2001 $25,923; 2002 $26,983; 2003 $27,875; 2004 $28,545; 2005 $29,373; and in 2006 $30,165."
#+,125,Treasury,2003,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,4940.00,4370.00,4800.00,4930.00,5100.00,5180.00,5390.00,,,,,,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2001 $26,120; 2002 $28,280; 2003 $30,630; 2004 $31,080; 2005 $31,720; 2006 $33,130; and 2007 $34,090."
#+,126,Treasury,2004,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,4450.00,4930.00,5090.00,5280.00,5410.00,5580.00,5790.00,,,,,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2002 $27,830; 2003 $30,610; 2004 $31,380; 2005 $32,090; 2006 $33,450; 2007 $34,480; and 2008 $35,380."
#+,126,Treasury,2005,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,5099.00,4884.00,5006.00,5477.00,5515.00,5603.00,5780.00,,,,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2003 $31,961; 2004 $33,551; 2005 $34,148; 2006 $34,488; 2007 $34,338; 2008 $34,359; and 2009 $35,161."
#+,135,Treasury,2006,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,4893.00,4983.00,5423.00,5168.00,5287.00,5480.00,5597.00,,,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2004 $33,134;2005 $33,790; 2006 $34,132; 2007 $34,481; 2008 $34,723; 2009 $35,517; and 2010 $36,099."
#+,151,Treasury,2007,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,4925.00,5050.00,5150.00,5445.00,5640.00,5810.00,6070.00,,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2005 $34,559;2006 $35,098; 2007 $35,645; 2008 $36,955; 2009 $38,048; 2010 $38,823; and 2011 $40,278."
#+,149,Treasury,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,5050.00,5360.00,5340.00,5490.00,5660.00,5890.00,7900.00,,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2006 $36,166;2007 $36,461; 2008 $37,573; 2009 $38,237; 2010 $38,994; 2011 $40,289; and 2012 $36,982."
#+,150,Treasury,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,4990.00,5200.00,5440.00,5720.00,5860.00,7890.00,8170.00,,,,Earned income tax credit,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2007 $38,270;2008 $39,460; 2009 $41,020; 2010 $42,940; 2011 $43,460; 2012 $39,890; and 2013 $40,850."
#+,154,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,,5380.00,5740.00,6130.00,6390.00,8530.00,8790.00,9140.00,,,Earned income tax credit ,"The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2008 $45,280; 2009 $42,270; 2010 $49,730; 2011 $50,950; 2012 $45,840; 2013 $46,670; and 2014 $47,970."
#+,159,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,4420.00,6190.00,6200.00,8380.00,8540.00,8790.00,9090.00,,Earned income tax credit  ,"The figures in the table indicate the effect of the earned income tax credit on receipts.  The effect of the credit on outlays (in millions of dollars) is as follows: 2009 $44,370;  2010 $51,500; 2011 $51,450; 2012 $43,980; 2013 $43,860; 2014 $44,130; and 2015 $44,380."
