"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+","","JCT",2001,1400.00,1400.00,1500.00,1600.00,"","","","","","","","","","","","","",0.00,0.00,0.00,0.00,"","","","","","","","","","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2002,3400.00,3700.00,4000.00,4200.00,4500.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2003,"",3700.00,4000.00,4200.00,4500.00,4800.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2004,"","",4200.00,4400.00,4700.00,5000.00,5300.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2005,"","","",4400.00,4600.00,4800.00,5000.00,5200.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2006,"","","","",4600.00,4800.00,5000.00,5200.00,5400.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2007,"","","","","",3200.00,3400.00,5800.00,6400.00,7000.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2008,"","","","","","",3400.00,5800.00,6400.00,7000.00,7500.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2009,"","","","","","","",5800.00,6400.00,7000.00,7500.00,7900.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2010,"","","","","","","","",9600.00,10500.00,11300.00,12100.00,12900.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","Deferral of active income of controlled foreign corporations","This tax expenditure can be found in ""Major Provisions Not Classified as Tax Subsidies"" on page 69 in the JCT's <a href=""http://www.jct.gov/publications.html?func=startdown&id=1192""><em>Estimates Of Federal Tax Expenditures For Fiscal Years 2008-2012</em>.</a>"
"#+","","JCT",2011,"","","","","","","","","",10500.00,11300.00,12100.00,12900.00,13500.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","Deferral of active income of controlled foreign corporations",""
"#+","","JCT",2012,"","","","","","","","","","",12500.00,13300.00,14100.00,14900.00,15800.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","Deferral of active income of controlled foreign corporations",""
"#+",6,"Treasury",2001,6200.00,6600.00,7000.00,7450.00,7900.00,8400.00,"","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",7,"Treasury",2002,6200.00,6600.00,7000.00,7450.00,7900.00,8400.00,8930.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",6,"Treasury",2003,"",6600.00,7000.00,7450.00,7900.00,8400.00,8930.00,9550.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",6,"Treasury",2004,"","",7000.00,7450.00,7900.00,8400.00,8930.00,9550.00,10210.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",6,"Treasury",2005,"","","",7450.00,7900.00,8400.00,8930.00,9550.00,10210.00,10920.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",6,"Treasury",2006,"","","","",7240.00,7000.00,7440.00,7960.00,8510.00,9100.00,9730.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",6,"Treasury",2007,"","","","","",10500.00,11160.00,11940.00,12770.00,13650.00,14600.00,15620.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",6,"Treasury",2008,"","","","","","",11160.00,11940.00,12770.00,13650.00,14600.00,15620.00,16710.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",5,"Treasury",2009,"","","","","","","",12490.00,13120.00,13780.00,14480.00,15220.00,15990.00,16810.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",5,"Treasury",2010,"","","","","","","","",31580.00,30960.00,32720.00,33870.00,34490.00,33930.00,34130.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",5,"Treasury",2011,"","","","","","","","","",31580.00,30960.00,32720.00,33870.00,34490.00,33930.00,34130.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","Deferral of income from controlled foreign corporations (normal tax method)",""
"#+",5,"Treasury",2012,"","","","","","","","","","",38130.00,41410.00,42000.00,41810.00,41770.00,43020.00,44240.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Deferral of income from controlled foreign corporations (normal tax method)",""
"#","Deferred taxes for financial firms on certain income earned overseas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The United States generally taxes the worldwide income of U.S. persons and business entities. It would not allow the deferral of tax or other relief targeted at particular industries or activities. In contrast, under current law, financial firms may defer taxes on income earned overseas in an active business. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,300.00,0.00,0.00,0.00,"","","","","","","","","","","","","",0.00,0.00,0.00,0.00,"","","","","","","","","","","","","","Deferral of certain active financing income",""
"#+","","JCT",2002,500.00,900.00,400.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","Deferral of certain financing income",""
"#+","","JCT",2003,"",900.00,500.00,100.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","Deferral of certain financing income",""
"#+","","JCT",2004,"","",600.00,200.00,0.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","Deferral of certain financing income",""
"#+","","JCT",2005,"","","",1700.00,1900.00,2100.00,2300.00,1700.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","Deferral of certain financing income",""
"#+","","JCT",2006,"","","","",1900.00,2100.00,2300.00,1700.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","Deferral of certain financing income",""
"#+","","JCT",2007,"","","","","",1000.00,1100.00,1700.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","Deferral of certain active financing income",""
"#+","","JCT",2008,"","","","","","",1100.00,1700.00,0.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","Deferral of certain active financing income",""
"#+","","JCT",2009,"","","","","","","",2300.00,2600.00,800.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","Deferral of certain active financing income",""
"#+","","JCT",2010,"","","","","","","","",2600.00,2900.00,1000.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","Deferral of active financing income of controlled foreign corporations","This tax expenditure can be found in ""Major Provisions Not Classified as Tax Subsidies"" on page 69 in the JCT's <a href=""http://www.jct.gov/publications.html?func=startdown&id=1192""><em>Estimates Of Federal Tax Expenditures For Fiscal Years 2008-2012</em>.</a>"
"#+","","JCT",2011,"","","","","","","","","",2900.00,1000.00,0.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","Deferral of active financing income ","Does not include provision that provides look-through of payments between related controlled foreign corporations."
"#+","","JCT",2012,"","","","","","","","","","",1000.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","Deferral of active financing income ","Does not include provision that permits look-through of payments between related controlled foreign corporations."
"#+",7,"Treasury",2001,1190.00,1290.00,540.00,0.00,0.00,0.00,"","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",8,"Treasury",2002,1190.00,1290.00,540.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",7,"Treasury",2003,"",1300.00,550.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",7,"Treasury",2004,"","",1950.00,2050.00,2130.00,2190.00,2260.00,960.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",7,"Treasury",2005,"","","",2050.00,2130.00,2190.00,2260.00,960.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",7,"Treasury",2006,"","","","",2130.00,2190.00,2260.00,960.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",7,"Treasury",2007,"","","","","",2190.00,2260.00,960.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",7,"Treasury",2008,"","","","","","",2260.00,2370.00,2490.00,1060.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",6,"Treasury",2009,"","","","","","","",2370.00,2490.00,1060.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",6,"Treasury",2010,"","","","","","","","",5570.00,5460.00,5770.00,5980.00,6090.00,5990.00,6020.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","Deferred taxes for financial firms on certain income earned overseas",""
"#+",6,"Treasury",2011,"","","","","","","","","",5570.00,5460.00,5770.00,5980.00,6090.00,5990.00,6020.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","Deferred taxes for financial firms on certain income earned overseas",""
"#+",6,"Treasury",2012,"","","","","","","","","","",2330.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Deferred taxes for financial firms on certain income earned overseas",""
"#","Exclusion of certain allowances for Federal employees abroad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>In general, all compensation received by U.S. citizens is properly included in their taxable income. It makes no difference whether the compensation is a result of working abroad or whether it is labeled as an allowance for the high cost of living abroad. In contrast to this treatment, U.S. Federal civilian employees and Peace Corps members who work outside the continental United States are allowed to exclude from U.S. taxable income certain special allowances they receive to compensate them for the relatively high costs associated with living overseas. The allowances supplement wage income and cover expenses such as rent, education, and the cost of travel to and from the United States. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","",200.00,200.00,200.00,200.00,"","","","","","","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2002,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",200.00,200.00,300.00,300.00,300.00,"","","","","","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2003,"",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",200.00,200.00,300.00,300.00,300.00,"","","","","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2004,"","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",300.00,400.00,400.00,400.00,500.00,"","","","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2005,"","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",400.00,400.00,500.00,500.00,600.00,"","","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2006,"","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",400.00,500.00,500.00,600.00,600.00,"","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",500.00,600.00,600.00,700.00,700.00,"","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",600.00,600.00,700.00,700.00,800.00,"","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",600.00,700.00,700.00,800.00,800.00,"","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",900.00,900.00,1000.00,1000.00,1100.00,"","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",1200.00,1300.00,1400.00,1500.00,1500.00,"","","","Exclusion of certain allowances for Federal employees abroad",""
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",1600.00,1700.00,1800.00,1900.00,2000.00,"","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",665.00,695.00,725.00,760.00,795.00,830.00,"","","","","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",680.00,720.00,750.00,790.00,830.00,870.00,920.00,"","","","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",760.00,800.00,840.00,880.00,920.00,960.00,1020.00,"","","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",760.00,800.00,840.00,880.00,930.00,980.00,1030.00,"","","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",770.00,800.00,840.00,880.00,920.00,960.00,1010.00,"","","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",850.00,900.00,950.00,1000.00,1050.00,1100.00,1160.00,"","","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",900.00,950.00,1000.00,1050.00,1100.00,1160.00,1230.00,"","","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",800.00,840.00,880.00,920.00,970.00,1020.00,1070.00,"","","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",840.00,880.00,920.00,970.00,1020.00,1070.00,1120.00,"","","","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",880.00,920.00,970.00,1020.00,1070.00,1120.00,1180.00,"","","Exclusion of certain allowances for Federal employees",""
"#+",3,"Treasury",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",920.00,970.00,1020.00,1070.00,1120.00,1180.00,1240.00,"","Exclusion of certain allowances for Federal employees abroad",""
"#+",3,"Treasury",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",970.00,1020.00,1070.00,1120.00,1180.00,1240.00,1300.00,"Exclusion of certain allowances for Federal employees abroad",""
"#","Exclusion of income earned abroad by U.S. citizens","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>Under the baseline tax system, all compensation received by U.S. citizens is properly included in their taxable income. It makes no difference whether the compensation is a result of working abroad or whether it is labeled as a housing allowance. In contrast to this treatment, U.S. tax law allows U.S. citizens who live abroad, work in the private sector, and satisfy a foreign residency requirement to exclude up to $80,000 in foreign earned income from U.S. taxes. In addition, if these taxpayers receive a specific allowance for foreign housing from their employers, then they may also exclude the value of that allowance. If they do not receive a specific allowance for housing expenses, they may exclude from taxable income that portion of such expenses that exceeds one-sixth the salary of a civil servant at grade GS-14, step 1 ($84,697 in 2010). </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",2,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",2550.00,2790.00,3040.00,3285.00,3545.00,3825.00,"","","","","","","","","","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2500.00,2680.00,2850.00,3010.00,3180.00,3350.00,3550.00,"","","","","","","","","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2450.00,2540.00,2660.00,2690.00,2760.00,2810.00,3170.00,"","","","","","","","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2740.00,2620.00,2680.00,2750.00,2810.00,2940.00,3100.00,"","","","","","","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2620.00,2680.00,2750.00,2810.00,2940.00,3100.00,3270.00,"","","","","","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2680.00,2750.00,2810.00,2940.00,3100.00,3270.00,3450.00,"","","","","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2750.00,2810.00,2940.00,3100.00,3270.00,3450.00,3640.00,"","","","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2500.00,2630.00,2760.00,2900.00,3050.00,3200.00,3360.00,"","","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2630.00,2760.00,2900.00,3050.00,3200.00,3360.00,3530.00,"","","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",5070.00,5320.00,5590.00,5870.00,6160.00,6470.00,6790.00,"","","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",5320.00,5590.00,5870.00,6160.00,6470.00,6790.00,7130.00,"","Exclusion of income earned abroad by U.S. citizens",""
"#+",2,"Treasury",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",6800.00,5550.00,5400.00,5800.00,6140.00,6430.00,6730.00,"Exclusion of income earned abroad by U.S. citizens",""
"##","Exclusion of foreign earned income: Housing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"##+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",800.00,900.00,900.00,1000.00,1100.00,"","","","","Housing",""
"##+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",900.00,1000.00,1000.00,1100.00,1100.00,"","","","Housing",""
"##+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",1100.00,1100.00,1200.00,1200.00,1300.00,"","","Housing",""
"##","Exclusion of foreign earned income: Salary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"##+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",4100.00,4300.00,4500.00,4700.00,4900.00,"","","","","Salary",""
"##+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",4300.00,4500.00,4700.00,4900.00,5100.00,"","","","Salary",""
"##+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",5100.00,5200.00,5400.00,5600.00,5800.00,"","","Salary",""
