Indent,Category,Source,report,2000 Corp,2001 Corp,2002 Corp,2003 Corp,2004 Corp,2005 Corp,2006 Corp,2007 Corp,2008 Corp,2009 Corp,2010 Corp,2011 Corp,2012 Corp,2013 Corp,2014 Corp,2015 Corp,2016 Corp,2000 Indv,2001 Indv,2002 Indv,2003 Indv,2004 Indv,2005 Indv,2006 Indv,2007 Indv,2008 Indv,2009 Indv,2010 Indv,2011 Indv,2012 Indv,2013 Indv,2014 Indv,2015 Indv,2016 Indv,Description/Expenditure Name,Notes
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Special rules for magazine, paperback book, and record returns",
#,15-year recovery period for retail motor fuels outlets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Taxpayers are allowed to deduct the costs of acquiring depreciable assets (assets that wear out or become obsolete over a period of years) as depreciation deductions. The tax code currently allows new buildings other than rental housing to be written off over 39 years, using a straight line method where equal amounts are deducted in each period. There is also a prescribed 40 year write-off period for these buildings under the alternative minimum tax (also based on a straight-line method).</p>

<p>Motorsports complexes (tracks and other land improvements and support facilities) are depreciated over seven years using a double declining balance method (where a rate twice as large as straight line is applied to the undepreciated balance, with a switch to straight line midway through the period). About half the revenue cost is due to the special provisions, primarily the treatment of leasehold improvements. These provisions are included in the extenders provisions, which are usually extended each year.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
#+,,JCT,2010,,,,,,,,,100.00,200.00,100.00,100.00,100.00,,,,,,,,,,,,,100.00,200.00,200.00,100.00,100.00,,,,,Retail motor fuels outlets,
#+,,JCT,2011,,,,,,,,,,200.00,200.00,100.00,100.00,100.00,,,,,,,,,,,,,300.00,200.00,100.00,100.00,100.00,,,,Retail motor fuels outlets,
#+,,JCT,2012,,,,,,,,,,,200.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,200.00,100.00,100.00,100.00,200.00,,,15-year recovery period for retail motor fuels outlets,
#,5-year carryback of general business credits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The provision allows eligible small business to carry back unused 2010 tax year general business tax credits five years and apply them against prior tax liabilities. Other businesses, in general, are allowed to carry back unused credits for one year. Eligible small businesses are defined as those sole proprietorships, partnerships and non-publicly traded corporations with $50million or less in average annual gross receipts for the prior three years.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
#+,,JCT,2012,,,,,,,,,,,1300.00,,,,,,,,,,,,,,,,,300.00,,,,,,,5-year carryback of general business credits,
#,Accelerated depreciation of buildings other than rental housing (normal tax method),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Depreciation of non-rental-housing buildings.&mdash;Under an economic income tax, the costs of acquiring a building are capitalized and depreciated over time in accordance with the decline in the property's economic value due to wear and tear or obsolescence. This insures that the net income from the property is measured appropriately each year. However, the depreciation provisions of the Tax Code are part of the reference law rules, and thus do not give rise to tax expenditures under reference law. Under normal law, however, depreciation allowances reflect estimates of economic depreciation. </p>",
#+,,JCT,2001,1500.00,1200.00,1200.00,1100.00,,,,,,,,,,,,,,700.00,500.00,500.00,400.00,,,,,,,,,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2002,1500.00,1200.00,1200.00,1100.00,900.00,,,,,,,,,,,,,700.00,500.00,500.00,400.00,300.00,,,,,,,,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2003,,1200.00,1200.00,1100.00,900.00,800.00,,,,,,,,,,,,,500.00,500.00,400.00,400.00,300.00,,,,,,,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2004,,,1200.00,1200.00,1100.00,900.00,900.00,,,,,,,,,,,,,500.00,500.00,400.00,400.00,300.00,,,,,,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2005,,,,1500.00,1400.00,1100.00,900.00,1200.00,,,,,,,,,,,,,900.00,900.00,600.00,200.00,300.00,,,,,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2006,,,,,1800.00,1400.00,900.00,1200.00,1600.00,,,,,,,,,,,,,1900.00,1300.00,100.00,200.00,300.00,,,,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2007,,,,,,1400.00,900.00,1200.00,1600.00,2100.00,,,,,,,,,,,,,1300.00,100.00,200.00,300.00,500.00,,,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2008,,,,,,,400.00,600.00,800.00,1100.00,1400.00,,,,,,,,,,,,,400.00,500.00,700.00,1000.00,1300.00,,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2009,,,,,,,,600.00,700.00,700.00,700.00,700.00,,,,,,,,,,,,,600.00,700.00,700.00,700.00,700.00,,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,,JCT,2010,,,,,,,,,900.00,1700.00,1700.00,1100.00,1100.00,,,,,,,,,,,,,700.00,1400.00,1400.00,900.00,900.00,,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,"This tax expenditure can be found in ""Major Provisions Not Classified as Tax Subsidies"" on page 69 in the JCT's FY2010 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a>"
#+,,JCT,2011,,,,,,,,,,100.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,100.00,100.00,200.00,200.00,200.00,,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system ,
#+,,JCT,2012,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,100.00,200.00,200.00,200.00,200.00,,,Depreciation of buildings other than rental housing in excess of alternative depreciation system,
#+,56,Treasury,2001,655.00,230.00,15.00,,,,,,,,,,,,,,,55.00,,,,,,,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,57,Treasury,2002,1650.00,1530.00,1540.00,1360.00,1210.00,1130.00,1230.00,,,,,,,,,,,1610.00,1640.00,1750.00,1520.00,1650.00,1600.00,1990.00,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,55,Treasury,2003,,2690.00,2620.00,2450.00,2180.00,1990.00,2050.00,2310.00,,,,,,,,,,,1850.00,1940.00,1790.00,1780.00,1810.00,2110.00,2570.00,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,55,Treasury,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,55,Treasury,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,59,Treasury,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,75,Treasury,2007,,,,,,220.00,400.00,530.00,720.00,730.00,970.00,1230.00,,,,,,,,,,,,,,,,,350.00,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,72,Treasury,2008,,,,,,,230.00,290.00,450.00,680.00,910.00,1170.00,1440.00,,,,,,,,,,,,,,,,380.00,840.00,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,72,Treasury,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,75,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,75,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#+,76,Treasury,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accelerated depreciation of buildings other than rental housing (normal tax method),
#,Accelerated depreciation of machinery and equipment (normal tax method),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Accelerated depreciation of machinery and equipment.&mdash;Under an economic income tax, the costs of acquiring machinery and equipment are capitalized and depreciated over time in accordance with the decline in the property's economic value due to wear and tear or obsolescence. This insures that the net income from the property is measured appropriately each year. However, the depreciation provisions of the Tax Code are part of the reference law rules, and thus do not give rise to tax expenditures under reference law. Under normal law, however, depreciation allowances reflect estimates of economic depreciation. </p>",
#+,,JCT,2001,24800.00,25300.00,25700.00,26100.00,,,,,,,,,,,,,,6700.00,6900.00,6800.00,6700.00,,,,,,,,,,,,,,Depreciation of equipment in excess of alternative depreciation system,
#+,,JCT,2002,24900.00,24300.00,23700.00,23300.00,22800.00,,,,,,,,,,,,,6800.00,6600.00,6200.00,5900.00,5600.00,,,,,,,,,,,,,Depreciation of equipment in excess of alternative depreciation system,
#+,,JCT,2003,,27700.00,30300.00,31100.00,30500.00,29800.00,,,,,,,,,,,,,7500.00,8200.00,8400.00,8100.00,7700.00,,,,,,,,,,,,Depreciation of equipment in excess of alternative depreciation system,
#+,,JCT,2004,,,28000.00,31000.00,32800.00,33900.00,34500.00,,,,,,,,,,,,,7500.00,8400.00,8800.00,9000.00,9100.00,,,,,,,,,,,Depreciation of equipment in excess of alternative depreciation system,
#+,,JCT,2005,,,,39300.00,36200.00,19100.00,10300.00,14400.00,,,,,,,,,,,,,10500.00,9200.00,4200.00,1600.00,2700.00,,,,,,,,,,Depreciation of equipment in excess of alternative depreciation system,
#+,,JCT,2006,,,,,52900.00,23000.00,2400.00,6100.00,12400.00,,,,,,,,,,,,,16100.00,5800.00,,,1400.00,,,,,,,,,Depreciation of equipment in excess of alternative depreciation system,
#+,,JCT,2007,,,,,,18800.00,5900.00,10600.00,15700.00,20300.00,,,,,,,,,,,,,2200.00,,,1700.00,3500.00,,,,,,,,Depreciation of equipment in excess of the alternative depreciation system,
#+,,JCT,2008,,,,,,,5700.00,11000.00,17700.00,23400.00,27700.00,,,,,,,,,,,,,,100.00,2200.00,4300.00,6100.00,,,,,,,Depreciation of equipment in excess of the alternative depreciation system,
#+,,JCT,2009,,,,,,,,1800.00,6200.00,11100.00,16500.00,21400.00,,,,,,,,,,,,,,800.00,2300.00,4100.00,5600.00,,,,,,Depreciation of equipment in excess of the alternative depreciation system,
#+,,JCT,2010,,,,,,,,,32600.00,20700.00,6300.00,13500.00,18600.00,,,,,,,,,,,,,6900.00,4400.00,1300.00,2900.00,3900.00,,,,,Depreciation of equipment in excess of the alternative depreciation system,"This tax expenditure can be found in ""Major Provisions Not Classified as Tax Subsidies"" on page 69 in the JCT's FY2010 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a>"
#+,,JCT,2011,,,,,,,,,,35000.00,6200.00,,,4200.00,,,,,,,,,,,,,6200.00,1100.00,,,700.00,,,,Depreciation of equipment in excess of the alternative depreciation system ,
#+,,JCT,2012,,,,,,,,,,,24100.00,6500.00,,800.00,10700.00,,,,,,,,,,,,,4300.00,1200.00,,100.00,1900.00,,,Depreciation of equipment in excess of the alternative depreciation system ,
#+,57,Treasury,2001,22085.00,26970.00,27265.00,27965.00,29825.00,30465.00,,,,,,,,,,,,5655.00,5860.00,6080.00,6300.00,6565.00,6865.00,,,,,,,,,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,58,Treasury,2002,28020.00,30230.00,32400.00,34530.00,36470.00,38110.00,39770.00,,,,,,,,,,,2640.00,2820.00,3000.00,3150.00,3290.00,3420.00,3560.00,,,,,,,,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,56,Treasury,2003,,30750.00,30220.00,29750.00,30200.00,30860.00,31970.00,34070.00,,,,,,,,,,,7110.00,6910.00,6730.00,6590.00,6570.00,6550.00,6860.00,,,,,,,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,56,Treasury,2004,,,40670.00,26390.00,14140.00,,,,,,,,,,,,,,,7100.00,4720.00,2530.00,,,,,,,,,,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,56,Treasury,2005,,,,40600.00,38830.00,,,,,,,,,,,,,,,,7920.00,7970.00,,,,,,,,,,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,60,Treasury,2006,,,,,37080.00,,,,,,,,,,,,,,,,,7610.00,,,,,,,,,,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,76,Treasury,2007,,,,,,15850.00,30250.00,39870.00,47870.00,57290.00,63410.00,69170.00,,,,,,,,,,,4370.00,10270.00,12360.00,14070.00,16190.00,17680.00,19290.00,,,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,73,Treasury,2008,,,,,,,23730.00,34650.00,44780.00,55310.00,62620.00,68490.00,74110.00,,,,,,,,,,,12740.00,16380.00,19890.00,23080.00,22630.00,24140.00,26740.00,,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,73,Treasury,2009,,,,,,,,14760.00,21540.00,28600.00,34130.00,38090.00,41690.00,45440.00,,,,,,,,,,,11650.00,13640.00,15520.00,15630.00,15240.00,16750.00,18950.00,,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,76,Treasury,2010,,,,,,,,,39090.00,,,,610.00,3970.00,6930.00,,,,,,,,,,,16800.00,3160.00,4350.00,2420.00,5400.00,6970.00,8200.00,,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,76,Treasury,2011,,,,,,,,,,23040.00,320.00,,1750.00,11810.00,18490.00,24770.00,,,,,,,,,,,34360.00,10150.00,6330.00,12370.00,18900.00,25820.00,31630.00,,Accelerated depreciation of machinery and equipment (normal tax method),
#+,77,Treasury,2012,,,,,,,,,,,17140.00,5400.00,5300.00,15730.00,24470.00,30950.00,32990.00,,,,,,,,,,,22650.00,12140.00,19150.00,28560.00,33780.00,37790.00,40960.00,Accelerated depreciation of machinery and equipment (normal tax method),
#,Accelerated depreciation on rental housing (normal tax method),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Accelerated depreciation of residential rental property.&mdash;Under an economic income tax, the costs of acquiring a building are capitalized and depreciated over time in accordance with the decline in the property's economic value due to wear and tear or obsolescence. This insures that the net income from the rental property is measured appropriately each year. However, the depreciation provisions of the Tax Code are part of the reference law rules, and thus do not give rise to tax expenditures under reference law. Under normal law, however, depreciation allowances reflect estimates of economic depreciation. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
#+,,JCT,2001,200.00,200.00,200.00,200.00,,,,,,,,,,,,,,1500.00,1500.00,1600.00,1700.00,,,,,,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,,JCT,2002,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,1500.00,1500.00,1600.00,1700.00,1900.00,,,,,,,,,,,,,Depreciaiton of rental housing in excess of alternative depreciation system,
#+,,JCT,2003,,300.00,300.00,300.00,300.00,300.00,,,,,,,,,,,,,2500.00,2600.00,2800.00,3000.00,3300.00,,,,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,,JCT,2004,,,300.00,300.00,300.00,300.00,300.00,,,,,,,,,,,,,2500.00,2700.00,2800.00,3100.00,3400.00,,,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,,JCT,2005,,,,300.00,300.00,400.00,400.00,500.00,,,,,,,,,,,,,2800.00,3100.00,3400.00,3800.00,4400.00,,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,,JCT,2006,,,,,300.00,400.00,400.00,500.00,500.00,,,,,,,,,,,,,3000.00,3300.00,3700.00,4300.00,4900.00,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,,JCT,2007,,,,,,400.00,400.00,500.00,500.00,600.00,,,,,,,,,,,,,3400.00,3800.00,4300.00,4900.00,5600.00,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,,JCT,2008,,,,,,,400.00,500.00,600.00,700.00,800.00,,,,,,,,,,,,,4000.00,4600.00,5300.00,6100.00,7000.00,,,,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,,JCT,2009,,,,,,,,400.00,500.00,500.00,600.00,700.00,,,,,,,,,,,,,3900.00,4400.00,4900.00,5400.00,6000.00,,,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,,JCT,2010,,,,,,,,,400.00,500.00,500.00,500.00,500.00,,,,,,,,,,,,,3800.00,4100.00,4800.00,4900.00,4800.00,,,,,Depreciation of rental housing in excess of alternative depreciation system,"This tax expenditure can be found in ""Major Provisions Not Classified as Tax Subsidies"" on page 69 in the JCT's FY2010 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a>"
#+,,JCT,2011,,,,,,,,,,400.00,500.00,500.00,500.00,400.00,,,,,,,,,,,,,4000.00,4500.00,4400.00,4200.00,3900.00,,,,Depreciation of rental housing in excess of alternative depreciation system,
#+,48,Treasury,2001,120.00,135.00,160.00,180.00,200.00,230.00,,,,,,,,,,,,3865.00,4090.00,4340.00,4585.00,4775.00,4915.00,,,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method),
#+,49,Treasury,2002,340.00,370.00,400.00,420.00,430.00,440.00,450.00,,,,,,,,,,,4400.00,4770.00,5120.00,5410.00,5610.00,5700.00,5760.00,,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method),
#+,47,Treasury,2003,,390.00,410.00,440.00,450.00,460.00,470.00,480.00,,,,,,,,,,,4800.00,5030.00,5270.00,5340.00,5340.00,5250.00,5320.00,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method),
#+,47,Treasury,2004,,,70.00,30.00,,,,,,,,,,,,,,,,1520.00,1050.00,330.00,,,,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method),
#+,47,Treasury,2005,,,,50.00,,,,,,,,,,,,,,,,,1170.00,630.00,,,,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method),
#+,51,Treasury,2006,,,,,,,,,,,,,,,,,,,,,,760.00,,,,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method),The data found in the Corporation+Individuals section of the FY2006 Treasury Analytical Perspectives does not sum to the data presented in individual Corportaions and Individuals section due to what seems to be errors in rounding. 
#+,67,Treasury,2007,,,,,,650.00,710.00,760.00,840.00,910.00,960.00,1030.00,,,,,,,,,,,8960.00,9920.00,10710.00,11820.00,12910.00,13750.00,14890.00,,,,,,Accelerated depreciation on rental housing (normal tax method),
#+,64,Treasury,2008,,,,,,,640.00,680.00,720.00,770.00,820.00,870.00,930.00,,,,,,,,,,,9700.00,10560.00,11580.00,12710.00,13740.00,14920.00,16260.00,,,,,Accelerated depreciation on rental housing (normal tax method),
#+,63,Treasury,2009,,,,,,,,620.00,660.00,700.00,740.00,800.00,860.00,920.00,,,,,,,,,,,9240.00,10120.00,11060.00,11980.00,13770.00,15300.00,16630.00,,,,Accelerated depreciation on rental housing (normal tax method),
#+,65,Treasury,2010,,,,,,,,,600.00,620.00,640.00,730.00,770.00,820.00,880.00,,,,,,,,,,,9090.00,9530.00,10130.00,12890.00,13840.00,14950.00,16210.00,,,Accelerated depreciation on rental housing (normal tax method),
#+,64,Treasury,2011,,,,,,,,,,500.00,750.00,890.00,1020.00,1350.00,1410.00,1480.00,,,,,,,,,,,3360.00,3890.00,4980.00,6080.00,7030.00,7950.00,8490.00,,Accelerated depreciation on rental housing (normal tax method),
#,Additional exemption for housing provided to individuals displaced by Hurricane Katrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Taxable income is reduced by $500 for each Hurricane Katrina displaced individual to whom a taxpayer provides housing. The total for each taxpayer is capped at $2,000 and is reduced by any exemptions claimed under the provision for prior years. The exemption is available in 2005 and 2006, although a taxpayer may claim a person only once. No deduction is allowed if the taxpayer receives any rent or other amount (from any source) in connection with the provision of housing.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-109SPRT31188/pdf/CPRT-109SPRT31188.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
#+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,100.00,<50,0.00,0.00,0.00,,,,,,,Additional exemption for housing provided to individuals displaced by Hurricane Katrina,
#,Additional first-year depreciation for Gulf Opportunity Zone property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Several provisions provide special allowances for deducting costs relating to businesses in the Gulf Opportunity Zone (GO Zone), an area of the Hurricane Katrina official disaster area (which caused significant damage to the Gulf Coast, including New Orleans, in August of 2005). </p> <p>Taxpayers are allowed to deduct 50% of the cost of investment in depreciable property (machinery, equipment, and buildings), with the remaining property depreciated under normal rules. Property qualifying must commence original use in the GO Zone (used property qualifies if not previously used in the GO Zone) and must be related to an active trade or business in the Zone. Property must be placed in service after August 28, 2005, and before the end of 2007 for equipment and before the end of 2010 for buildings.</p>
","Description adapted from <em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
#+,,JCT,2008,,,,,,,900.00,900.00,400.00,,,,,,,,,,,,,,,400.00,400.00,200.00,,,,,,,,,Additional first-year depreciation for Gulf Opportunity Zone property,
#+,,JCT,2009,,,,,,,,900.00,400.00,100.00,0.00,,,,,,,,,,,,,,400.00,200.00,0.00,0.00,0.00,,,,,,Additional first-year depreciation for Gulf Opportunity Zone property,
#,Amortization of start-up costs (normal tax method),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,,JCT,2001,,,,,,,,,,,,,,,,,,300.00,300.00,300.00,300.00,,,,,,,,,,,,,,,
#+,,JCT,2002,<50,<50,<50,<50,<50,,,,,,,,,,,,,300.00,300.00,400.00,400.00,400.00,,,,,,,,,,,,,Amortization of business startup costs,
#+,,JCT,2003,,<50,<50,<50,<50,<50,,,,,,,,,,,,,400.00,400.00,400.00,400.00,400.00,,,,,,,,,,,,Amortization of business startup costs,
#+,,JCT,2004,,,,,,,,,,,,,,,,,,,,500.00,500.00,500.00,500.00,600.00,,,,,,,,,,,,
#+,,JCT,2005,,,,,,,,,,,,,,,,,,,,,600.00,600.00,600.00,600.00,600.00,,,,,,,,,,,
#+,,JCT,2006,,,,,,,,,,,,,,,,,,,,,,600.00,600.00,600.00,600.00,600.00,,,,,,,,,,
#+,,JCT,2007,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,600.00,600.00,600.00,600.00,700.00,,,,,,,,Amortization of business startup costs,
#+,,JCT,2008,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,700.00,700.00,800.00,800.00,900.00,,,,,,,Amortization of business startup costs,
#+,,JCT,2009,,,,,,,,1000.00,1000.00,1000.00,1000.00,1000.00,,,,,,,,,,,,,700.00,800.00,800.00,900.00,900.00,,,,,,Amortization of business startup costs,
#+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,800.00,900.00,900.00,1000.00,1000.00,,,,,Amortization of business startup costs,
#+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,900.00,900.00,1000.00,1000.00,1100.00,,,,Amortization of business startup costs,
#+,,JCT,2012,,,,,,,,,,,100.00,100.00,<50,<50,<50,,,,,,,,,,,,,1300.00,1300.00,1100.00,1000.00,900.00,,,Amortization of business start-up costs,
#+,59,Treasury,2001,125.00,125.00,130.00,130.00,135.00,135.00,,,,,,,,,,,,80.00,80.00,85.00,85.00,85.00,90.00,,,,,,,,,,,,Amortization of start-up costs (normal tax method),
#+,60,Treasury,2002,120.00,120.00,120.00,130.00,130.00,130.00,130.00,,,,,,,,,,,80.00,80.00,80.00,80.00,90.00,90.00,90.00,,,,,,,,,,,Amortization of start-up costs (normal tax method),
#+,58,Treasury,2003,,90.00,110.00,140.00,160.00,170.00,180.00,180.00,,,,,,,,,,,40.00,50.00,60.00,80.00,80.00,90.00,90.00,,,,,,,,,,Amortization of start-up costs (normal tax method),
#+,58,Treasury,2004,,,90.00,110.00,120.00,130.00,130.00,140.00,140.00,,,,,,,,,,,20.00,20.00,30.00,30.00,30.00,30.00,30.00,,,,,,,,,Amortization of start-up costs (normal tax method),
#+,58,Treasury,2005,,,,100.00,110.00,120.00,130.00,140.00,140.00,140.00,,,,,,,,,,,10.00,10.00,10.00,20.00,20.00,20.00,20.00,,,,,,,,Amortization of start-up costs (normal tax method),
#+,62,Treasury,2006,,,,,70.00,40.00,0.00,,,,,,,,,,,,,,,10.00,10.00,0.00,0.00,,,,,,,,,,Amortization of start-up costs (normal tax method),
#,Cancellation of indebtedness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Cancellation of indebtedness.&mdash;The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, under current law individuals are not required to report the cancellation of certain indebtedness as current income. If the canceled debt is not reported as current income, however, the basis of the underlying property must be reduced by the amount canceled. </p>",
#+,49,Treasury,2001,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,25.00,15.00,15.00,20.00,20.00,25.00,,,,,,,,,,,,Cancellation of indebtedness,
