#+,,JCT,2005,,,,0,0,0,0,0,,,,,,,,,,,,69900,72600,76500,80500,85500,,,,,,,,,Deduction for mortgage interest on owner-occupied residences
#+,,JCT,2006,,,,,0,0,0,0,0,,,,,,,,,,,,61400,69900,75600,80200,85500,,,,,,,,Deduction for mortgage interest on owner-occupied residences
#+,2237,JCT,2007,,,,,,0,0,0,0,0,,,,,,,,,,,,72600,81100,87700,93500,99400,,,,,,,Deduction for mortgage interest on owner-occupied residences
#+,2404,JCT,2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,69400,75600,80700,85900,91100,,,,,,Deduction for mortgage interest on owner-occupied residences
#+,2577,JCT,2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,73700,79900,85200,90500,101000,,,,,Deduction for mortgate interest on owner-occupied residences
#+,2829,JCT,2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,67000,80100,89400,99800,107300,,,,Deduction for mortgage interest on owner-occupied residences
#+,3010,JCT,2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,86400,103700,119900,128200,134700,,,Deduction for mortgage interest on owner-occupied residences
#,Deductibility of State and local property tax on owner-occupied homes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,42,Treasury,2000,0,0,0,0,0,,,,,,,,,,,,19495,20535,21625,22635,23645,,,,,,,,,,,,Deductibility of State and local property tax on owner-occupied homes
#+,173,Treasury,2001,0,0,0,0,0,0,,,,,,,,,,,22185,23075,24000,24980,25915,26840,,,,,,,,,,,Deductibility of State and local property tax on owner-occupied homes
#+,305,Treasury,2002,0,0,0,0,0,0,0,,,,,,,,,,22140,23920,25570,27220,29080,30980,33220,,,,,,,,,,Deductibility of State and local property tax on owner-occupied homes
#+,436,Treasury,2003,,0,0,0,0,0,0,0,,,,,,,,,,22410,22680,23580,23210,20330,16300,14410,,,,,,,,,Deductibility of State and local property tax on owner-occupied homes
#+,572,Treasury,2004,,,0,0,0,0,0,0,0,,,,,,,,,,21760,22320,22160,19750,16240,14580,13580,,,,,,,,Deductibility of State and local property tax on owner-occupied homes
#+,709,Treasury,2005,,,,0,0,0,0,0,0,0,,,,,,,,,,22090,21740,19410,16110,14580,13640,13110,,,,,,,Deductibility of State and local property tax on owner-occupied homes
#+,849,Treasury,2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,19930,16590,14830,14110,13400,13000,12800,,,,,,Deductibility of State and local property tax on owner-occupied homes
#+,1011,Treasury,2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,19110,15020,12810,12910,12830,12720,22930,,,,,Deductibility of State and local property tax on owner-occupied homes
#+,1171,Treasury,2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,21260,15540,12620,12590,12580,22440,27770,,,,Deductibility of State and local property tax on owner-occupied homes
#+,1331,Treasury,2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,19120,16360,16640,16820,28230,34570,35400,,,Deductibility of State and local property tax on owner-occupied homes
#+,1494,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,29130,20850,14980,24550,30630,31870,32540,,Deductibility of State and local property tax on owner-occupied homes
#+,1658,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,29010,18860,23710,29730,31340,32700,33690,Deductibility of State and local property tax on owner-occupied homes
#+,1816,JCT,2001,0,0,0,0,,,,,,,,,,,,,18400,19100,19700,20300,,,,,,,,,,,,,Deduction for property taxes on owner-occupied residences
#+,1954,JCT,2002,0,0,0,0,0,,,,,,,,,,,,18900,19600,20300,20900,21600,,,,,,,,,,,,Deduction for property taxes on owner-occupied residences
#+,2093,JCT,2003,,0,0,0,0,0,,,,,,,,,,,,21000,21600,22300,23000,23600,,,,,,,,,,,Deduction for property taxes on owner-occupied residences
#+,,JCT,2004,,,0,0,0,0,0,,,,,,,,,,,,21400,22100,21400,18800,15500,,,,,,,,,,Deduction for property taxes on owner-occupied residences
#+,,JCT,2005,,,,0,0,0,0,0,,,,,,,,,,,,22100,21700,19000,15400,14000,,,,,,,,,Deduction for property taxes on owner-occupied residences
#+,,JCT,2006,,,,,0,0,0,0,0,,,,,,,,,,,,18700,16700,15000,14200,13300,,,,,,,,Deduction for property taxes on owner-occupied residences
#+,2238,JCT,2007,,,,,,0,0,0,0,0,,,,,,,,,,,,19600,15000,13400,13000,13200,,,,,,,Deduction for property taxes on owner-occupied residences
#+,2405,JCT,2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,19900,13800,13500,13400,13200,,,,,,Deduction for property taxes on owner-occupied residences
#+,2578,JCT,2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,16800,14300,14200,13900,27900,,,,,Deduction for property taxes on owner-occupied residences
#+,2830,JCT,2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,24600,15900,13400,26600,31600,,,,Deduction for property taxes on real property
#+,3011,JCT,2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,25100,16400,24900,29300,30000,,,Deduction for property taxes on real property
#,Deferral of income from installment sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,43,Treasury,2000,265,270,275,280,285,,,,,,,,,,,,750,765,780,795,810,,,,,,,,,,,,Deferral of income from post-1987 installment sales
#+,174,Treasury,2001,265,270,275,280,285,290,,,,,,,,,,,750,765,780,795,810,825,,,,,,,,,,,Deferral of income from post-1987 installment sales
#+,306,Treasury,2002,260,270,270,280,280,290,290,,,,,,,,,,750,765,780,790,810,820,840,,,,,,,,,,Deferral of income from post-1987 installment sales
#+,437,Treasury,2003,,270,270,280,290,290,300,300,,,,,,,,,,770,780,800,810,830,840,860,,,,,,,,,Deferral of income from post-1987 installment sales
#+,573,Treasury,2004,,,270,280,290,290,300,300,310,,,,,,,,,,780,800,810,830,840,860,880,,,,,,,,Deferral of income from post-1987 installment sales
#+,710,Treasury,2005,,,,280,290,290,300,300,310,310,,,,,,,,,,800,810,830,840,860,880,890,,,,,,,Deferral of income from post-1987 installment sales
#+,850,Treasury,2006,,,,,290,290,300,300,310,310,320,,,,,,,,,,810,830,840,860,880,890,1000,,,,,,Deferral of income from post-1987 installment sales
#+,1012,Treasury,2007,,,,,,290,290,300,300,310,310,310,,,,,,,,,,830,840,860,880,890,1000,1120,,,,,Deferral of income from post-1987 installment sales
#+,1172,Treasury,2008,,,,,,,310,310,310,320,320,320,330,,,,,,,,,,880,900,920,930,1050,1180,1320,,,,Deferral of income from installment sales
#+,1332,Treasury,2009,,,,,,,,310,310,320,320,320,330,330,,,,,,,,,,900,920,930,1050,1180,1320,1480,,,Deferral of income from installment sales
#+,1495,Treasury,2010,,,,,,,,,310,320,320,320,330,330,330,,,,,,,,,,920,930,1050,1180,1320,1480,1620,,Deferral of income from installment sales
#+,1659,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,720,720,810,880,1020,1150,1260,Deferral of income from installment sales
#,Capital gains exclusion on home sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,44,Treasury,2000,0,0,0,0,0,,,,,,,,,,,,18540,19095,19670,20260,20870,,,,,,,,,,,,Capital gains exclusion on home sales
#+,175,Treasury,2001,0,0,0,0,0,0,,,,,,,,,,,18540,19095,19670,20260,20870,21495,,,,,,,,,,,Capital gains exclusion on home sales
#+,307,Treasury,2002,0,0,0,0,0,0,0,,,,,,,,,,18540,19095,19670,20260,20870,21490,22140,,,,,,,,,,Capital gains exclusion on home sales
#+,438,Treasury,2003,,0,0,0,0,0,0,0,,,,,,,,,,19090,19670,20260,20860,21490,22140,22800,,,,,,,,,Capital gains exclusion on home sales
#+,574,Treasury,2004,,,0,0,0,0,0,0,0,,,,,,,,,,19670,20260,20860,21490,22140,22800,23480,,,,,,,,Capital gains exclusion on home sales
#+,711,Treasury,2005,,,,0,0,0,0,0,0,0,,,,,,,,,,20260,20860,21490,22140,22800,23480,24190,,,,,,,Capital gains exclusion on home sales
#+,851,Treasury,2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,29730,32840,36270,40050,44240,54660,71960,,,,,,Capital gains exclusion on home sales
#+,1013,Treasury,2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,35990,39750,43900,48490,59900,78860,87100,,,,,Capital gains exclusion on home sales
#+,1173,Treasury,2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,35270,37030,38890,40830,42870,45010,47270,,,,Capital gains exclusion on home sales
#+,1333,Treasury,2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,31480,33050,34710,36440,38260,40180,42180,,,Capital gains exclusion on home sales
#+,1496,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,30090,27980,30460,39530,49550,54720,60440,,Capital gains exclusion on home sales
#+,1660,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,23500,23860,31300,39510,43640,48200,53230,Capital gains exclusion on home sales
#+,1817,JCT,2001,0,0,0,0,,,,,,,,,,,,,6000,6200,6400,6600,,,,,,,,,,,,,Exclusion of capital gains on sales of principal residences
#+,1955,JCT,2002,0,0,0,0,0,,,,,,,,,,,,12900,12900,13000,13100,13200,,,,,,,,,,,,Exclusion of capital gains on sales of principal residences
#+,2094,JCT,2003,,0,0,0,0,0,,,,,,,,,,,,13300,13400,13500,13600,13800,,,,,,,,,,,Exclusion of capital gains on sales of principal residences
#+,,JCT,2004,,,0,0,0,0,0,,,,,,,,,,,,13800,13800,13900,14000,14100,,,,,,,,,,Exclusion of capital gains on sales of principal residences
#+,,JCT,2005,,,,0,0,0,0,0,,,,,,,,,,,,17800,17900,18200,18400,18700,,,,,,,,,Exclusion of capital gains on sales of principal residences
#+,,JCT,2006,,,,,0,0,0,0,0,,,,,,,,,,,,17900,18000,18300,18500,18700,,,,,,,,Exclusion of capital gains on sales of principal residences
#+,2239,JCT,2007,,,,,,0,0,0,0,0,,,,,,,,,,,,22900,23700,24600,25400,26300,,,,,,,Exclusion of capital gains on sales of principal residences
#+,2406,JCT,2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,24100,25200,25700,26300,27100,,,,,,Exclusion of capital gains on sales of principal residences
#+,2579,JCT,2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,28500,29000,30100,31100,34900,,,,,Exclusion of capital gains on sales of principal residences
#+,2832,JCT,2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,16800,15800,16900,19300,20900,,,,Exclusion of capital gains on sales of principal residences
#+,3013,JCT,2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,15300,15300,17400,18800,19800,,,Exclusion of capital gains on sales of principal residences
#,"Exception from passive loss rules for $25,000 of rental loss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,45,Treasury,2000,0,0,0,0,0,,,,,,,,,,,,4215,4000,3785,3575,3375,,,,,,,,,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,176,Treasury,2001,0,0,0,0,0,0,,,,,,,,,,,5035,4790,4555,4330,4100,3885,,,,,,,,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,308,Treasury,2002,0,0,0,0,0,0,0,,,,,,,,,,4720,4450,4220,4000,3790,3600,3410,,,,,,,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,439,Treasury,2003,,0,0,0,0,0,0,0,,,,,,,,,,4800,4400,4070,3780,3530,3290,3090,,,,,,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,575,Treasury,2004,,,0,0,0,0,0,0,0,,,,,,,,,,5690,5270,4920,4600,4290,4020,3790,,,,,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,712,Treasury,2005,,,,0,0,0,0,0,0,0,,,,,,,,,,5710,4570,4390,4210,4020,3840,3660,,,,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,853,Treasury,2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,5030,4900,4750,4580,4410,4240,4080,,,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,1015,Treasury,2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,6470,6370,6230,6060,5880,5700,5510,,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,1175,Treasury,2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,6590,7150,7520,7790,7990,8150,8300,,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,1335,Treasury,2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,7840,8430,8840,9160,9580,10090,10240,,,"Exception from passive loss rules for $25,000 of rental loss"
#+,1498,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,8430,8840,9160,9580,10090,10240,10620,,"Exception from passive loss rules for $25,000 of rental loss"
#+,1662,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,6020,5910,7330,8510,9670,11120,13010,"Exception from passive loss rules for $25,000 of rental loss"
#,Credit for low-income housing investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,46,Treasury,2000,2500,2615,2655,2715,2710,,,,,,,,,,,,835,870,885,905,905,,,,,,,,,,,,Credit for low-income housing investments
#+,177,Treasury,2001,2290,2395,2475,2555,2615,2655,,,,,,,,,,,765,800,825,850,870,885,,,,,,,,,,,Credit for low-income housing investments
#+,309,Treasury,2002,2410,2490,2600,2710,2850,2960,3070,,,,,,,,,,800,820,860,890,940,980,1010,,,,,,,,,,Credit for low-income housing investments
#+,440,Treasury,2003,,2420,2500,2600,2730,2860,2990,3100,,,,,,,,,,800,830,860,900,950,990,1030,,,,,,,,,Credit for low-income housing investments
#+,576,Treasury,2004,,,2630,2760,2910,3060,3190,3330,3490,,,,,,,,,,660,690,730,760,800,830,870,,,,,,,,Credit for low-income housing investments
#+,713,Treasury,2005,,,,3450,3640,3810,3990,4150,4350,4560,,,,,,,,,,2760,2910,3050,3190,3320,3480,3650,,,,,,,Credit for low-income housing investments
#+,854,Treasury,2006,,,,,2930,3080,3210,3350,3510,3690,3880,,,,,,,,,,730,770,800,840,880,920,970,,,,,,Credit for low-income housing investments
#+,1016,Treasury,2007,,,,,,3300,3450,3610,3790,4000,4210,4440,,,,,,,,,,580,610,640,670,710,740,780,,,,,Credit for low-income housing investments
#+,1176,Treasury,2008,,,,,,,3980,4200,4440,4730,5010,5280,5550,,,,,,,,,,440,460,500,520,560,590,620,,,,Credit for low-income housing investments
#+,1336,Treasury,2009,,,,,,,,4660,4980,5360,5720,6040,6330,6590,,,,,,,,,,370,400,420,460,480,510,530,,,Credit for low-income housing investments
#+,1499,Treasury,2010,,,,,,,,,2960,3480,4050,4620,5210,5800,6390,,,,,,,,,,250,270,290,300,310,330,340,,Credit for low-income housing investments
#+,1663,Treasury,2011,,,,,,,,,,3610,5400,5860,6330,7160,7510,7630,,,,,,,,,,190,280,310,330,380,400,400,Credit for low-income housing investments
#+,1821,JCT,2001,1400,1500,1700,1900,,,,,,,,,,,,,2600,2800,3100,3400,,,,,,,,,,,,,Tax credit for low-income housing
#+,1959,JCT,2002,1300,1400,1400,1400,1400,,,,,,,,,,,,2500,2600,2600,2700,2700,,,,,,,,,,,,Tax credit for low-income housing
#+,2098,JCT,2003,,2700,2700,2900,3000,3200,,,,,,,,,,,,1100,1200,1200,1300,1400,,,,,,,,,,,Tax credit for low-income housing
#+,,JCT,2004,,,2700,2900,3000,3200,3300,,,,,,,,,,,,1200,1200,1300,1400,1400,,,,,,,,,,Tax credit for low-income housing
#+,,JCT,2005,,,,2900,3000,3200,3300,3400,,,,,,,,,,,,1200,1300,1400,1400,1500,,,,,,,,,Tax credit for low-income housing
#+,,JCT,2006,,,,,3000,3200,3300,3500,3700,,,,,,,,,,,,1300,1400,1400,1500,1600,,,,,,,,Tax credit for low-income housing
#+,2243,JCT,2007,,,,,,3300,3400,3500,3600,3700,,,,,,,,,,,,1400,1500,1500,1600,1700,,,,,,,Tax credit for low-income housing
#+,2410,JCT,2008,,,,,,,3400,3600,3800,4100,4400,,,,,,,,,,,,1400,1500,1600,1700,1900,,,,,,Tax credit for low-income housing
#+,2583,JCT,2009,,,,,,,,4400,4600,4900,5300,5700,,,,,,,,,,,,700,700,700,800,800,,,,,Tax credit for low-incoming housing
#+,2770,JCT,2010,,,,,,,,,4800,5100,5500,5900,6300,,,,,,,,,,,,600,600,700,700,700,,,,Credit for low-income housing
#+,3018,JCT,2011,,,,,,,,,,8000,4700,4900,5400,5900,,,,,,,,,,,,300,300,200,200,200,,,Credit for low-income housing 
#,Accelerated depreciation on rental housing (normal tax method),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,47,Treasury,2000,2125,2845,3135,3090,3155,,,,,,,,,,,,970,1325,1455,1405,1415,,,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method)
#+,178,Treasury,2001,120,135,160,180,200,230,,,,,,,,,,,3865,4090,4340,4585,4775,4915,,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method)
