Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",CR,DO,"1,610,972,780","1,581,016,524","1,379,836,144","1,843,608,975","2,001,731,422","1,930,712,092","1,700,280,061","1,779,479,712","1,838,460,215","2,030,101,492","2,185,376,033","2,129,537,272","2,058,434,000","1,968,370,572","1,551,190,489","1,784,760,109","2,127,147,585"
2007,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",CR,PT,,,,,,0,,,,,,,,,,,
2007,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,PT,,,,,,,,,,,"215,809","350,421","460,768","462,000","537,103","754,062","730,747"
2007,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,0,0,0,"92,645","107,705","110,088","125,194","116,943","137,650","140,197","182,876","161,790","133,143","89,771","134,560","128,961","127,120"
2004,2079,"Liberty Lines Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"148,513,632","161,264,280","165,712,601","142,933,888","149,654,188","159,826,223","140,434,664","132,635,714","145,123,060","112,787,335","140,936,751","131,153,256","160,404,920","161,672,283",,,
2004,2079,"Liberty Lines Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,0,,,,,
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",CR,DO,"1,001,120,663","965,894,733","958,293,948","1,035,303,345","1,118,028,512","1,068,006,202","1,101,596,053","1,138,752,780","1,190,410,377","1,293,543,884","1,357,374,536","1,486,595,452","1,539,039,491","1,824,789,294","1,917,085,947","2,116,307,617","2,280,894,658"
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",CR,PT,"71,518,439","52,152,718","50,806,164","51,066,297","51,206,908","49,842,491","49,646,190","54,559,200","55,471,581","55,864,829","60,666,504","57,529,640","61,210,927","65,670,915","65,226,541","12,298,425",
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,PT,,,"8,904","225,943","653,998","1,065,754","1,495,996","1,960,632","2,379,851","2,677,545","2,986,546","5,879,885","6,472,759","4,082,764","8,470,097","9,789,981","6,655,692"
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",LR,DO,"10,067,400","10,073,036","9,234,339","11,878,832","12,164,947","12,747,165","12,552,727","12,584,586","12,192,266","10,058,944","10,725,525","11,105,590","12,347,281","13,055,702","13,706,684","13,427,835","13,564,801"
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",LR,PT,,,,,,,,,,"649,618","6,311,043","11,554,762","13,538,076","22,819,115","49,074,077","59,471,684","72,249,430"
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"721,731,878","711,308,290","715,549,672","718,881,076","723,836,184","748,372,880","788,879,334","798,216,453","780,424,398","828,865,558","845,495,935","843,299,981","885,671,403","884,117,710","937,967,653","915,684,027","920,864,038"
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,"21,098,954","14,782,164","24,823,088","35,219,371","51,707,565","47,508,899","49,604,507","53,908,640","42,303,881","37,027,053","38,500,966","37,027,905","36,317,514","46,360,331","49,802,026","50,305,881","61,882,630"
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",VP,PT,,,,,,,,"17,178,210","24,953,469","9,318,445","9,189,370","20,949,639","25,247,092","24,583,017","23,937,148","24,381,685","23,869,610"
2007,2082,New York City Department of Transportation,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,PT,"1,484,879","1,609,544","1,494,954",,,,,,,,,,,,,,
2007,2082,New York City Department of Transportation,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,"110,250,572","93,079,428","93,536,856","91,120,968","90,120,968","91,503,906","87,648,626","100,171,105","103,230,863","98,801,550","93,805,457","99,801,550","99,073,485","100,599,377","104,177,616","104,022,100","98,746,700"
2007,2082,New York City Department of Transportation,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,PT,,,,,,0,0,,,,,,,,,,
2007,2082,New York City Department of Transportation,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,0,"38,676,308","38,570,358","34,758,413","30,682,819",0,0,0,0,0,0,0,0,0,0,0,"3,778,013"
2007,2084,Transport of Rockland,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,"9,447,050","9,378,398","10,993,236","10,993,187","10,993,287","11,000,885","10,118,513","11,906,216","12,796,975","12,980,718","13,825,125","15,964,332","16,284,130","17,904,852","19,623,129",0,"22,193,836"
2007,2085,Clarkstown Mini-Trans,Nanuet,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"1,370,317","1,426,636","1,359,660","1,291,612","1,326,491","1,320,278","1,027,444","974,501","853,787","854,766","866,448","895,108","835,260","760,845","824,144","823,328","788,158"
2007,2086,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,DO,"195,528","198,927","206,255","213,768","226,668","232,700","234,858","279,223","279,267","355,423","382,064","483,449","507,621","520,312","561,052","574,522","676,043"
2007,2089,Village of Spring Valley Bus,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"247,220","247,220","348,960","348,960","348,960",,,,,,0,0,,0,"141,006","59,946","54,250"
2007,2096,Putnam County Transit,Carmel,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,PT,,,,,,,,0,"25,415","25,415","57,524","67,269","79,037","84,696","112,798","118,029","120,566"
2007,2096,Putnam County Transit,Carmel,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,"1,231,043","1,061,849","1,069,651","1,069,651","1,069,651",0,0,"1,156,149","958,930","958,930","976,138","4,366,955","3,260,057","3,334,291","1,006,336","783,192","820,223"
2007,2098,Port Authority Trans-Hudson Corporation,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,PT,"2,467,410","3,099,714","3,953,000","4,002,945","4,064,702","4,074,476","3,853,180","4,170,567","4,016,001","4,055,295","6,744,087","13,593,395","12,775,191","3,617,100","5,776,700","5,592,418","4,792,070"
2007,2098,Port Authority Trans-Hudson Corporation,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",HR,DO,"275,131,214","265,317,610","270,393,177","281,567,363","281,507,840","288,315,689","296,974,305","299,639,615","309,266,282","339,529,995","338,386,713","245,517,801","254,002,693","288,071,462","301,282,483","332,894,111","351,150,270"
2007,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",CR,DO,"39,628,384",,,,,,,,,,,,,,,,
2007,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",HR,DO,,"37,654,671","37,684,243","37,750,786","37,159,714","35,639,146","33,609,005","30,401,584","25,749,648","25,977,540","24,985,066","23,188,203","21,681,910","21,521,234","21,280,910","23,279,684","45,359,457"
2007,2100,MTA Long Island Rail Road,Jamaica,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",CR,DO,"2,189,860,428","2,230,412,155","1,960,886,234","2,272,185,617","2,224,421,718","2,312,967,665","2,115,830,246","2,336,724,234","2,148,991,996","2,380,561,987","2,126,874,894","2,094,066,841","2,147,141,349","1,994,484,822","1,925,735,613","2,207,016,596","2,257,939,852"
2007,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Rochester,NY,"Rochester, NY",53,295,"694,396",DR,DO,"1,304,926","1,244,507","1,028,244","1,050,873","1,121,426","1,206,298","1,400,542","1,753,216","2,376,855","1,505,198","1,573,612","1,532,971","1,739,004","1,255,592","1,693,415","1,811,775","1,413,086"
2007,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Rochester,NY,"Rochester, NY",53,295,"694,396",MB,DO,"45,181,212","49,528,276","46,075,564","42,143,772","39,198,098","39,354,376","40,062,312","41,292,272","40,599,923","39,309,957","37,826,983","44,904,457","49,180,984","44,438,150","42,029,202","41,275,662","40,787,792"
2007,2116,"Centro of Cayuga, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",MB,DO,"3,120,724","3,119,068","3,171,764","4,081,008","5,008,171","4,677,291","4,771,508","4,662,615","4,838,222","4,845,100","4,804,263","4,518,256","4,569,869","4,620,416","3,638,624","3,302,307","3,780,638"
2007,2116,"Centro of Cayuga, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",MB,PT,"196,103","206,640","140,097",,,,,,,,,,,,,,
2004,2117,"Liberty Lines Express, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"39,278,906",,,,,"24,692,056","24,998,826","30,575,833","30,487,796","31,726,087","31,634,872","28,573,968","26,712,618","29,175,578",,,
2004,2117,"Liberty Lines Express, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,0,,,,,
1992,2118,Onondaga County,Syracuse,NY,"Syracuse, NY",74,134,"388,918",MB,PT,"5,204,983","4,490,660",,,,,,,,,,,,,,,
2007,2119,County of Oneida,Utica,NY,"Utica, NY",233,55,"113,409",MB,PT,"974,366",,,,,,,,,,,,,,,,
2007,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627",DR,DO,,"9,714","8,639","8,624","9,728","9,291","8,912","9,131","10,562","10,457","10,246","9,496","8,830","10,514","10,007","9,393","8,222"
2007,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627",DR,PT,,,"1,254","1,696",136,197,8,,,,,,,,,,
2007,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627",MB,DO,"796,630","789,833","1,080,534","1,250,154","1,208,410","1,222,770","1,204,388","1,309,314","1,330,465","1,408,358","1,393,197","1,264,659","1,073,321","995,911","1,027,785","1,124,812","1,175,673"
2007,2122,"Academy Lines, Inc.",Hoboken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"142,317,044","154,667,317","174,118,399","167,680,774","170,668,088","184,671,694","189,516,064","205,435,860","212,248,366","214,191,841","235,652,381","239,937,424","224,207,307","226,488,727","239,829,665","243,806,933","236,413,247"
2007,2126,"Hudson Transit Lines, Inc.",Mahwah,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"127,509,140","126,022,710","123,305,600","126,504,730","131,409,895","142,053,175","149,399,100","151,231,355","154,135,300","153,098,475","160,475,995","154,350,540","155,926,836","159,368,820","170,844,046","183,096,109","188,226,952"
2007,2128,Suburban Transit Corporation,New Brunswick,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"150,839,888","150,955,393","150,252,698","142,367,351","151,613,886","153,676,528","152,217,550","199,143,255","195,420,256","196,093,180","193,849,292","152,716,375","131,321,161","133,756,020","126,427,172","122,476,323","126,427,159"
1993,2129,"Rockland Coaches, Inc.",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"40,653,329","37,207,837","39,546,922",,,,,,,,,,,,,,
2007,2132,New Jersey Transit Corporation-45,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"265,971,829","258,012,243","273,338,110","258,331,083","252,440,731","239,402,851","242,086,010","10,889,147","9,383,011","8,760,323","8,338,531","8,959,576","6,617,483","7,659,240","7,546,192","6,912,306","6,994,138"
2007,2135,Monsey New Square Trails Corporation,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"21,512,220",,,"14,823,760","17,210,110","16,479,306","16,095,545","15,325,143","22,524,300","23,227,380","19,273,451","20,112,878","19,358,806","21,445,232","21,765,013","22,929,300","22,532,190"
2005,2136,Queens Surface Corporation,Flushing,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"95,421,083","89,099,645","92,420,448","93,404,440","99,211,252","93,540,509","109,741,407","108,716,421","133,207,009","101,344,184","99,822,745","86,546,065","105,517,849","109,573,628","12,572,592",,
2007,2137,Monroe Bus Corporation,Brooklyn,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,,,0,"15,820,458","16,766,673","16,612,581"
2007,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",DR,DO,,,"140,621",,,,,,,,,,,,,,
2007,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",DR,PT,,,,"130,815","128,250","149,317","141,126","140,053","158,970","226,538","244,902","264,634","264,334","259,917",0,0,"261,581"
2007,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",MB,DO,,,"1,340,950","1,425,084","1,420,228","1,291,830","1,305,797","1,340,159","3,699,730","5,672,951","5,801,899","6,012,990","6,308,349","6,274,236","7,372,987","7,143,977","7,372,682"
2007,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",MB,PT,,,"3,484,022","3,751,760","3,708,332","3,755,723","3,621,394","3,590,869","1,599,320","788,905","776,816","497,350","393,615","365,657","414,850","425,301","464,424"
1993,2146,"Designated Recipient Services, Inc.",Syracuse,NY,"Syracuse, NY",74,134,"388,918",MB,PT,,,"1,614,142",,,,,,,,,,,,,,
2006,2147,GTJC,Lynbrook,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,"231,617,242","158,924,721","184,788,321","171,847,333","187,942,976","191,688,983","214,147,838","220,305,246","208,287,074",,,,,
2006,2147,GTJC,Lynbrook,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,"199,967,446","193,741,261",0,0,
2007,2148,Newburgh Beacon Bus Corporation,New Windsor,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,0,"26,213","117,596","88,740","169,590","87,127"
2007,2148,Newburgh Beacon Bus Corporation,New Windsor,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,0,"391,129","496,603","495,357","440,922","467,660"
2007,2149,"Rockland Coaches, Inc.",Westwood,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,"94,808,320","93,761,561","95,397,614","90,477,672","89,570,142","87,872,524",,"78,440,205","80,144,891","79,817,722","78,554,072","76,105,871","75,203,784","72,357,219"
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,0,,,,,
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,PT,,,,,,,,,,,,0,,,,,
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,0,,,,,
2007,2155,Cumberland County Office on Aging,Bridgeton,NJ,"Vineland, NJ",290,62,"88,724",DR,DO,,,,,,"1,129,392","1,198,444","861,536","456,456","529,580","579,462","695,908","651,586","748,466","683,696","694,535","631,920"
1996,2156,"Buffalo Motor Bus, Ltd.",Buffalo,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",MB,DO,,,,,,"42,300",,,,,,,,,,,
2007,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",DR,DO,,,,,,,"927,360","966,450",,,,"119,340","108,885","106,655",,,
2007,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",DR,PT,,,,,,,,,"113,080","109,220","116,280",,,,"102,942","98,422","86,909"
2007,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",MB,DO,,,,,,,"498,960","504,900",,,,"154,530","142,562","172,704",,,
2007,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",MB,PT,,,,,,,,,"177,073","164,084","141,015",,,,"339,916","378,590","407,387"
2007,2159,"Atlantic Paratrans of NYC, Inc.",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,DO,,,,,,,,"4,548,588","6,243,060","9,157,532","10,068,506","5,427,208","5,427,208","7,260,255","7,760,957","9,175,967","7,423,370"
2007,2160,"Community Transit, Inc.",Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"17,397,473","14,261,440","15,960,220","15,768,410","16,066,198","15,453,042","14,877,500","14,992,486","14,675,948","14,992,486"
2007,2161,DeCamp Bus Lines,Montclair,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"33,702,900","36,258,690","36,226,725","35,927,555","37,787,400","44,815,285","44,714,389","48,718,254","44,107,746","44,906,742"
2003,2162,Lafeyette-Greenville IBOA,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"14,929,956","15,643,998","16,842,912","15,704,062","13,059,924","3,232,392",,,,
2007,2163,"Lakeland Bus Lines, Inc.",Dover,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"51,737,480","48,469,337","45,756,871","44,927,111","49,598,662","49,130,892","50,073,735","48,214,605","51,161,375","51,819,147"
2004,2164,Leisure Line,Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"11,515,090","22,870,668","25,841,920","25,143,000","21,567,900","21,451,870","21,479,936",,,
2007,2165,"Olympia Trails Bus Company, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"1,535,400","2,048,842","22,708,536","16,541,875","15,025,450","12,700,272","13,545,350","12,578,189","11,772,802","11,470,011"
2007,2166,"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"27,102,923","26,369,974","29,371,371","28,320,376","27,634,375","40,776,489","40,778,272","39,662,097","40,328,113","39,484,411"
2002,2167,South Orange Avenue IBOA,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"15,683,289","18,957,927","18,559,541","18,219,171","11,395,096",,,,,
2007,2168,Trans-Hudson Express,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"19,696,500","21,784,615","20,610,208","39,129,539","45,928,363","55,512,459","50,382,755","48,965,359","40,982,603","30,226,369"
2007,2169,"Trans-Bridge Lines, Inc.",Bethlehem,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"65,161,800","67,228,650","71,527,900","72,043,195","79,533,360","82,422,000","86,951,970","87,095,375","86,951,970","94,056,391"
2001,2170,"Vanpool of New Jersey, Inc.",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",VP,DO,,,,,,,,,"20,659,547","17,788,694","17,588,404",,,,,,
2007,2171,"Private One of New York, LLC, dba: New York Airport Service",Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,"16,805,681","19,859,046","18,313,120","17,640,335","17,979,775","18,065,122","16,938,001","15,524,880","15,602,720"
2007,2172,"Centro of Oswego, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",MB,DO,,,,,,,,,"2,996,172","3,018,158","2,985,107","2,435,513","2,460,183","2,408,826","2,591,003","3,340,381","2,851,246"
2006,2173,"American Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,DO,,,,,,,,,"3,100,143","3,879,037","4,902,113","5,565,976","5,857,434","7,761,123","7,749,853","8,112,902",
2007,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,"3,809,280","3,827,387",,,,,
2007,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,"3,566,155","3,498,785","3,764,194","4,149,324","4,168,146"
2007,2177,"Adirondack Transit Lines, Inc,",Hurley,NY,"Kingston, NY",424,34,"53,458",MB,DO,,,,,,,,,,,,"151,918,693","26,039,711","28,212,991","30,533,393","36,882,202","41,227,511"
2007,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,0,0,"2,006,236","1,802,154","2,014,987","2,105,819"
2007,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,PT,,,,,,,,,,,,0,0,0,"195,448","189,136","199,476"
2007,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,"2,093,836","2,033,740","1,766,875","1,780,446","1,774,036","2,109,894"
2007,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,PT,,,,,,,,,,,,0,,,,,
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,"511,871","591,036","1,147,010","3,870,138",
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,0,,,,
2005,2181,Roosevelt Island Operating Corporation,Roosevelt Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,"350,400","91,000",,,
2005,2181,Roosevelt Island Operating Corporation,Roosevelt Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",TR,DO,,,,,,,,,,,,,"347,984","347,984",,,
2007,2182,Town of Highlands Dial-A-Bus,Highland Falls,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,,,"15,800","15,061","21,922","20,246"
2007,2183,Town of Monroe Dial-A-Bus,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,,,"75,863","80,700","83,248","79,197"
2007,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",DR,DO,,,,,,,,,,,,,,,,"96,348","99,934"
2007,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",MB,DO,,,,,,,,,,,,,,,,"3,318,162","3,075,213"
2007,2187,Village of Kiryas Joel,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,,,,,"503,221","362,049"
2007,2188,MTA Bus Company,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,,,0,"587,082,842","297,555,075"
2007,2189,"BillyBey Ferry Company, LLC",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,,,,,,"4,028,013"
2007,2190,Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,,,,,,"18,039,467"
1995,2909,"Upstate Transit, Inc.",Saratoga Springs,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",MB,DO,"7,302,960",,,"7,488,936","7,107,912",,,,,,,,,,,,
1991,2914,"Empire Trailways, Inc.",Rochester,NY,"Rochester, NY",48,220,"619,653",MB,DO,0,,,,,,,,,,,,,,,,
1991,2916,"Yankee Trails, Inc.",Rensselaer,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",MB,DO,0,,,,,,,,,,,,,,,,
1999,2918,"Carey Transportation, Inc.",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,0,0,"17,654,120","19,998,599","20,930,771","21,305,478","20,465,996","14,429,342",,,,,,,,,
1999,2918,"Carey Transportation, Inc.",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,PT,,,,,,,,"4,689,800","11,668,072",,,,,,,,
1991,2919,"Erin Tours, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"3,815,140",,,,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,0,"12,030,135","3,919,832","857,180",,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,PT,,,0,,,,,,,,,,,,,,
1995,2922,"Niagara Scenic Bus Lines, Inc.",Hamburg,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",MB,DO,0,"1,785,420","1,789,203",,,,,,,,,,,,,,
1993,2923,Rockland Coaches Inc.,Bergenfield,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"58,579,294","53,244,214","52,863,299",,,,,,,,,,,,,,
2007,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",DR,DO,"234,950","279,594","306,070","315,836","309,657","313,488","360,837","347,186","376,659","413,490","402,350","403,636","415,730","378,897","390,651","368,891","381,305"
2007,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",MB,DO,"11,699,163","11,699,163","10,606,455","10,436,553","10,410,446","10,325,508","10,794,793","10,412,534","9,670,895","9,232,218","9,122,881","8,755,619","8,759,705",0,"10,494,858","10,680,557","11,104,460"
2007,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",DR,DO,,,,,,,,"76,508","146,178","162,269","171,931","187,787","199,715","180,676","229,896","233,076","221,591"
2007,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",DR,PT,"86,445","98,899","39,485","56,261","61,720","75,786","93,237","38,276",,,,,,,,,
