"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",500.00,1000.00,"<50","<50","<50","","","Adoption credit and employee adoption benefits exclusion",""
"#+",89,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",160.00,190.00,210.00,240.00,250.00,260.00,270.00,"","","","","","","","","","","Assistance for adopted foster children","This tax expenditure is defined in the FY2002 Analytical Perspectives as an ""adoption credit and exclusion."" "
"#+",89,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",130.00,140.00,220.00,450.00,500.00,540.00,560.00,"","","","","","","","","","Adoption credit and exclusion",""
"#+",89,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",140.00,220.00,450.00,500.00,540.00,560.00,570.00,"","","","","","","","","Adoption credit and exclusion",""
"#+",90,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",220.00,450.00,500.00,540.00,560.00,570.00,580.00,"","","","","","","","Adoption credit and exclusion",""
"#+",99,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",450.00,500.00,540.00,560.00,570.00,580.00,600.00,"","","","","","","Adoption credit and exclusion",""
"#+",115,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",360.00,540.00,560.00,570.00,580.00,600.00,540.00,"","","","","","Adoption credit and exclusion",""
"#+",112,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",540.00,560.00,570.00,580.00,600.00,540.00,170.00,"","","","","Adoption credit and exclusion",""
"#+",112,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",370.00,380.00,400.00,410.00,370.00,70.00,80.00,"","","","Adoption credit and exclusion",""
"#+",115,"Treasury",2010,"","","","","","","","","","","","","","","","","","","","","","","","","",470.00,480.00,500.00,470.00,90.00,100.00,100.00,"","","Adoption credit and exclusion",""
"#+",119,"Treasury",2011,"","","","","","","","","","","","","","","","","","","","","","","","","","",530.00,580.00,460.00,90.00,90.00,90.00,90.00,"","Adoption credit and exclusion",""
"#+",120,"Treasury",2012,"","","","","","","","","","","","","","","","","","","","","","","","","","","",660.00,160.00,190.00,110.00,100.00,100.00,90.00,"Adoption credit and exclusion ","The figures in the table indicate the effect of the adoption tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2010 $940 and 2011 $410."
"#","American Opportunity Tax Credit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system would not allow credits for particular activities, investments, or industries. In contrast, the Tax Code was modified in 2009 to provide a tax credit in 2009 and 2010 of up to $2,500 per eligible student for qualified tuition and related expenses paid for each of the first four years of the student's post-secondary education. The credit is phased out for taxpayers with modified adjusted gross income between $80,000 and $90,000 ($160,000 and $180,000 for married taxpayers filing a joint return). </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",99,"Treasury",2011,"","","","","","","","","","","","","","","","","","","","","","","","","","",2460.00,13590.00,11380.00,0.00,0.00,0.00,0.00,"","American Opportunity Tax Credit",""
"#+",100,"Treasury",2012,"","","","","","","","","","","","","","","","","","","","","","","","","","","",15110.00,14400.00,0.00,0.00,0.00,0.00,0.00,"American Opportunity Tax Credit",""
"#","Assistance for adopted foster children","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p> Under the baseline tax system, all compensation, including dedicated payments and in-kind benefits, should be included in taxable income. Taxpayers who adopt eligible children from the public foster care system can receive monthly payments for the children's significant and varied needs and a reimbursement of up to $2,000 for nonrecurring adoption expenses. These payments are excluded from gross income under current law. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",87,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",140.00,140.00,125.00,40.00,15.00,10.00,"","","","","","","","","","","","Adoption assistance",""
"#+",88,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",120.00,130.00,120.00,30.00,30.00,20.00,20.00,"","","","","","","","","","","Adoption assistance",""
"#+",88,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",190.00,220.00,250.00,260.00,270.00,280.00,290.00,"","","","","","","","","","Assistance for adopted foster children",""
"#+",88,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",220.00,250.00,290.00,330.00,380.00,430.00,480.00,"","","","","","","","","Assistance for adopted foster children",""
"#+",89,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",250.00,290.00,330.00,380.00,430.00,480.00,540.00,"","","","","","","","Assistance for adopted foster children",""
"#+",98,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",290.00,310.00,350.00,380.00,420.00,460.00,500.00,"","","","","","","Assistance for adopted foster children",""
"#+",114,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",310.00,320.00,350.00,370.00,400.00,430.00,470.00,"","","","","","Assistance for adopted foster children",""
"#+",111,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",320.00,350.00,400.00,440.00,480.00,530.00,570.00,"","","","","Assistance for adopted foster children",""
"#+",111,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",350.00,380.00,420.00,450.00,480.00,520.00,560.00,"","","","Assistance for adopted foster children",""
"#+",114,"Treasury",2010,"","","","","","","","","","","","","","","","","","","","","","","","","",430.00,450.00,480.00,510.00,550.00,580.00,620.00,"","","Assistance for adopted foster children",""
"#+",118,"Treasury",2011,"","","","","","","","","","","","","","","","","","","","","","","","","","",450.00,460.00,490.00,520.00,550.00,580.00,610.00,"","Assistance for adopted foster children",""
"#+",119,"Treasury",2012,"","","","","","","","","","","","","","","","","","","","","","","","","","","",460.00,500.00,530.00,560.00,600.00,650.00,690.00,"Assistance for adopted foster children",""
"#","Child credit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system would not allow credits for particular activities or targeted at specific groups. Under current law, however, taxpayers with children under age 17 can qualify for a $1,000 partially refundable per child credit. The maximum credit declines to $500 in 2011 and later years. The credit is phased out for taxpayers at the rate of $50 per $1,000 of modified AGI above $110,000 ($75,000 for singles). </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","",20000.00,20000.00,19800.00,19500.00,"","","","","","","","","","","","","","Tax credit for children under age 17 ()","The figures in the table show the effect of the child credit on receipts. The increase in outlays is: $0.9 billion in 1999, $1.2 billion in 2000, $1.2 billion in 2001, $1.2 billion in 2002, and $1.2 billion in 2003"
"#+","","JCT",2002,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",17100.00,17100.00,17000.00,16900.00,16400.00,"","","","","","","","","","","","","Tax credit for children under age 17 ()","The figures in the table show the effect of the child credit on receipts. The increase in outlays is: $0.8 billion in 2000, $0.8 billion in 2001, $0.8 billion in 2002, $0.8 billion in 2003, and $0.8 billion in 2004. "
"#+","","JCT",2003,"",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",19100.00,18700.00,18300.00,17900.00,17400.00,"","","","","","","","","","","","Tax credit for children under age 17 ","The figures in the table show the effect of the child credit on receipts. The increase in outlays is: $0.8 billion in 2001, $0.8 billion in 2002, $0.8 billion in 2003, $0.8 billion in 2004 and $0.8 billion in 2005. "
"#+","","JCT",2004,"","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",26900.00,26900.00,26800.00,30200.00,31500.00,"","","","","","","","","","","Tax credit for children under age 17 ","The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is:$38.5 billion in 2002, $39.5 billion in 2003, $40.2 billion in 2004, $40.5 in 2005, and $43.4 billion in 2006."
"#+","","JCT",2005,"","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",27100.00,26900.00,30100.00,31700.00,31000.00,"","","","","","","","","","Tax credit for children under age 17 ","The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is: $38.1 billion in 2003, $37.9 billion in 2004, $38.5 billion in 2005, $41.7 billion in 2006, and $42.3 billion in 2007."
"#+","","JCT",2006,"","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",44100.00,35700.00,31700.00,31100.00,30400.00,"","","","","","","","","Tax credit for children under age 17 ","Tax expenditure estimate includes refundable amounts, amounts used to offset income taxes, and amounts used to offset other taxes. The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is: $44.3 billion in 2004, $44.8 billion in 2005, $42.6 billion in 2006, $42.7 billion in 2007, and $42.9 billion in 2008."
"#+","","JCT",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",46600.00,46500.00,46400.00,46400.00,45800.00,"","","","","","","","Tax credit for children under age 17","Tax expenditure estimate includes refundable amounts, amounts used to offset income taxes, and amounts used to offset other taxes. The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is : $51.5 billion in 2005, $51.9 billion in 2006, $51.0 billion in 2007, $50.6 billion in 2008, and $50.7 billion in 2009."
"#+","","JCT",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",46000.00,45900.00,46100.00,46000.00,46000.00,"","","","","","","Tax credit for children under age 17 ","Tax expenditure estimate includes refundable amounts, amounts used to offset income taxes, and amounts used to offset other taxes. The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is: $50.1 billion in 2006, $51.5 billion in 2007, $51.4 billion in 2008, $52.2 billion in 2009, and $53.2 billion in 2010."
"#+","","JCT",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",45000.00,44800.00,44800.00,44800.00,21900.00,"","","","","","Tax credit for children under age 17 ","Tax expenditure estimate includes refundable amounts, amounts used to offset income taxes, and amounts used to offset other taxes. The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is: $58.1 billion in 2007, $59.6 billion in 2008, $61.0 billion in 2009, $62.0 billion in 2010 and $48.9 billion in 2011."
"#+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",52600.00,54400.00,24600.00,14400.00,14300.00,"","","","Credit for children under age 17 ","Estimate includes refundability associated with the outlay effects found on page 46 of the JCT FY2011 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a> "
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",55100.00,24700.00,14200.00,14000.00,13900.00,"","","Credit for children under age 17 ","Estimate includes refundability associated with the outlay effects found on page 52 of the JCT FY2012 <a href="" http://www.jct.gov/publications.html?func=startdown&id=3718""><em>Estimates of Federal Tax Expenditures</em>.</a> "
"#+",81,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",19575.00,19480.00,18970.00,18155.00,17535.00,16855.00,"","","","","","","","","","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect on outlays (in millions of dollars) is as follows: 1999 $445; 2000 $550; 2001 $520; 2002 $505; 2003 $460; 2004 $450; and 2005 $420."
"#+",91,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",19330.00,19310.00,18980.00,18410.00,18000.00,17430.00,16790.00,"","","","","","","","","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2000 $810; 2001 $790; 2002 $760; 2003 $720; 2004 $660; 2005 $630; and in 2006 $590."
"#+",91,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",19840.00,19760.00,19680.00,19550.00,20550.00,21530.00,21240.00,"","","","","","","","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2001 $980; 2002 $7,390; 2003 $7,390; 2004 $7,210; 2005 $6,950; 2006 $9,380; and 2007 $9,200."
"#+",91,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",22170.00,21440.00,21310.00,22480.00,24280.00,23940.00,23660.00,"","","","","","","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2002 $5,060; 2003 $5,870; 2004 $5,860; 2005 $5,700; 2006 $7,630; 2007 $7,630; and 2008 $7,500"
"#+",92,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",37970.00,24340.00,29860.00,24810.00,24680.00,24480.00,25430.00,"","","","","","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2003 $6,435; 2004 $7,447; 2005 $11,486; 2006 $8,440; 2007 $8,237; 2008 $7,956; and 2009 $7,909"
"#+",101,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",22400.00,32710.00,32810.00,32900.00,32860.00,32790.00,32670.00,"","","","","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2004 $8,857; 2005 $13,516; 2006 $13,180; 2007 $12,549; 2008 $12,040; 2009 $11,693 and 2010 $11,364"
"#+",117,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",41790.00,42090.00,42120.00,42070.00,41830.00,41870.00,31730.00,"","","","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2005 $14,620; 2006 $14,110; 2007 $13,540; 2008 $12,950; 2009 $12,760 and 2010 $12,330:2011 $12,110."
"#+",114,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",30377.00,32556.00,32341.00,32096.00,31909.00,24719.00,13601.00,"","","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2006 $15,473; 2007 $14,931; 2008 $14,367; 2009 $14,019; 2010 $13,651; 2011 $13,410; and 2012 $1,275."
"#+",114,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",30910.00,30160.00,29950.00,29870.00,23270.00,13590.00,13080.00,"","","","Child credit","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2007 $16,159; 2008 $16,321; 2009 $16,780; 2010 $16,738; 2011 $16,394; 2012 $1,554; and 2013 $1,537"
"#+",117,"Treasury",2010,"","","","","","","","","","","","","","","","","","","","","","","","","",28420.00,27250.00,27032.00,20250.00,10072.00,9580.00,9120.00,"","","Child credit ","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2008 $34,020 2009 $26,940; 2010 $17,230; 2011 $16,740; 2012 $1,510; 2013 $1,490; and 2014 $1,480."
"#+",121,"Treasury",2011,"","","","","","","","","","","","","","","","","","","","","","","","","","",25640.00,23450.00,18550.00,10870.00,10610.00,10320.00,9990.00,"","Child credit ","The figures in the table indicate the effect of the child tax credit on receipts.  The effect of the credit on outlays (in millions of dollars) is as follows: 2009 $19,150; 2010 $30,290; 2011 $29,790; 2012 $1,490; 2013 $1,460; 2014 $1,420; and 2015 $,1380."
"#+",122,"Treasury",2012,"","","","","","","","","","","","","","","","","","","","","","","","","","","",23030.00,18330.00,10580.00,10290.00,9900.00,9430.00,9000.00,"Child credit ","The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2010 $24,470; 2011 $24,170; 2012 $1,470; 2013 $1,460; 2014 $1,440; 2015 $1,440; and 2016 $,1420."
"##","Nonrefundable tax credit for children under age 17 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"##+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",27300.00,27100.00,27200.00,14100.00,9400.00,"","","","","Nonrefundable tax credit for children under age 17 ","The refundable amount associated with this tax expenditure can be found on page 50 in the JCT's FY2010 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a>"
"##","Refundable tax credit for children under age 17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"##+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",20300.00,18800.00,18000.00,7300.00,3900.00,"","","","","Refundable tax credit for children under age 17","The nonrefundable amount associated with this tax expenditure can be found in Table 2 in the JCTs FY2010 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a>"
"#","Credit for child and dependent care and exclusion of employer-provided child care ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>A taxpayer may claim a nonrefundable tax credit (Section 21) for employment-related expenses incurred for the care of a dependent child (or a disabled dependent or spouse). The maximum dependent care tax credit is 35 percent (30 percent after December 31, 2012) of up to $3,000 ($2,400 after December 31, 2012) in expenses, if there is one qualifying individual, and up to $6,000 ($4,800 after December 31, 2012) for two or more qualifying individuals.</p>

<p>In addition, payments by an employer, under a dependent care assistance program, for qualified dependent care assistance provided to an employee are excluded from the employees income and, thus, not subject to federal individual income tax (Section 129). The qualified expenditures are not counted as wages, and therefore, are also not subject to employment taxes. The maximum exclusion amount is $5,000, and may not exceed the lesser of the earned income of the employee or the employees spouse if married.</p><p>This tax expenditure corresponds with the Treasury tax expenditure ""Credit for child and dependent care expenses,"" found in the Education, Training, Employment, and Social Services Budget Function and available <a href="""">LINK HERE</a>, and the Exclusion of employer-provided child care, found in the Education, Training, Employment, and Social Services Budget Function and available <a href="""">LINK HERE</a>. </p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+","","JCT",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3100.00,2700.00,2700.00,2600.00,2500.00,"","","","","","","Tax credit for child and dependent care and exclusion of employer-provided child care ()","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#+","","JCT",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3000.00,2600.00,2600.00,2500.00,2500.00,"","","","","","Tax credit for child and dependent care and exclusion of employer-provided child care ","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3100.00,2600.00,2600.00,2500.00,2400.00,"","","","","Credit for child and dependent care and exclusion of employer-provided child care ","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",4300.00,3100.00,2600.00,2500.00,2500.00,"","","","Credit for child and dependent care and exclusion of employer-provided child care ","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3100.00,2500.00,2500.00,2500.00,2500.00,"","","Credit for child and dependent care and exclusion of employer-provided child care ","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#","Credit for child and dependent care expenses","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system would not allow credits for particular activities or targeted at specific groups. In contrast, the Tax Code provides married couples with child and dependent care expenses a tax credit when one spouse works full time and the other works at least part time or goes to school. The credit may also be claimed by single parents and by divorced or separated parents who have custody of children. In 2010, expenditures up to a maximum $3,000 for one dependent and $6,000 for two or more dependents are eligible for the credit. The credit is equal to 35 percent of qualified expenditures for taxpayers with incomes of $15,000. The credit is reduced to a minimum of 20 percent by one percentage point for each $2,000 of income in excess of $15,000. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","",2500.00,2500.00,2500.00,2500.00,"","","","","","","","","","","","","","Tax credit for child and dependent care expenses",""
"#+","","JCT",2002,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",2200.00,2200.00,2200.00,2200.00,2100.00,"","","","","","","","","","","","","Tax credit for child and dependent care expenses",""
"#+","","JCT",2003,"",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",2400.00,2400.00,2300.00,2200.00,2200.00,"","","","","","","","","","","","Tax credit for child and dependent care expenses",""
"#+","","JCT",2004,"","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3100.00,3100.00,3000.00,2500.00,2000.00,"","","","","","","","","","","Tax credit for child and dependent care expenses",""
"#+","","JCT",2005,"","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3200.00,3000.00,2500.00,2000.00,1900.00,"","","","","","","","","","Tax credit for child and dependent care expenses",""
"#+","","JCT",2006,"","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3100.00,2600.00,2200.00,2100.00,1900.00,"","","","","","","","","Tax credit for child and dependent care expenses",""
"#+","","JCT",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3000.00,2200.00,1900.00,1800.00,1700.00,"","","","","","","","Tax credit for child and dependent care expenses",""
"#+",89,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",2390.00,2360.00,2330.00,2305.00,2275.00,2250.00,"","","","","","","","","","","","Credit for child and dependent care expenses",""
"#+",92,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",2390.00,2360.00,2330.00,2300.00,2280.00,2250.00,2220.00,"","","","","","","","","","","Credit for child and dependent care expenses",""
