CO,Mesa County(GVT),8016,B,15,0.0,0.0,0.0,,0.0,14.7,,0.0,0.0,,14.7,,0.0,,0.0,,0.0,,29.5,
CO,Mountain Metropolitan Transit(MMT),8005,B,142,314.6,0.0,27.2,,0.0,0.0,,143.9,332.2,,"3,551.3",,0.0,,0.0,,0.0,,"4,369.3",
CO,Pueblo Transit System(PT),8007,B,23,0.0,0.0,0.0,,0.0,75.0,,0.0,299.9,,0.0,,0.0,,0.0,,0.0,,374.9,
CO,Transfort ,8011,B,81,0.0,0.0,0.0,,0.0,446.7,,277.8,261.6,,840.0,,0.0,,0.0,,0.0,,"1,826.0",
CT,Connecticut Transit - Hartford Division(CTTransit),1048,D,193,0.0,0.0,"4,568.9",,0.0,0.0,,0.0,"2,912.6",,"15,620.2",,0.0,,0.0,,0.0,,"23,101.7",
CT,Connecticut Transit - New Haven Division(CTTransit),1055,D,88,0.0,0.0,147.6,,0.0,0.0,,0.0,498.4,,92.1,,0.0,,0.0,,0.0,,738.1,
CT,Connecticut Transit - Stamford Division(CTTransit),1056,D,43,0.0,0.0,5.9,,0.0,0.0,,0.0,0.0,,23.8,,0.0,,0.0,,0.0,,29.7,
CT,Greater Bridgeport Transit Authority(GBTA),1050,B,67,0.0,0.0,158.8,,0.0,0.0,,0.0,0.0,,635.2,,0.0,,0.0,,0.0,,794.0,
CT,Greater Hartford Transit District(GHTD),1017,B,165,0.0,0.0,0.0,,0.0,0.0,,0.0,510.4,,"1,446.5",,0.0,,0.0,,0.0,,"1,956.9",
CT,Housatonic Area Regional Transit(HART),1051,A,41,0.0,19.8,714.7,,0.0,0.0,,0.0,"2,888.2",,0.0,,0.0,,0.0,,0.0,,"3,622.6",
CT,Milford Transit District(MTD),1107,A,21,0.0,0.0,66.7,,0.0,0.0,,0.0,0.0,,341.2,,0.0,,0.0,,0.0,,408.0,
CT,"Northeast Transportation Company, Inc.",1095,D,65,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,70.0,,0.0,,0.0,,0.0,,70.0,
CT,Norwalk Transit District,1057,B,78,0.0,0.0,2.8,,0.0,0.0,,0.0,129.8,,0.0,,0.0,,0.0,,0.0,,132.5,
CT,Southeast Area Transit(SEAT),1040,B,22,0.0,0.0,389.1,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,389.1,
CT,The Greater New Haven Transit District(GNHTD),1049,A,88,0.0,0.0,260.4,,0.0,65.0,,0.0,0.0,,"1,399.6",,178.5,,0.0,,0.0,,"1,903.5",
DC,Washington Metropolitan Area Transit Authority(WMATA),3030,B,"2,567",0.0,"155,000.0","47,657.6",,0.0,"105,858.4",,0.0,"79,243.4",,"97,530.3",,"39,868.6",,0.0,,"8,647.3",,"533,805.6",
DE,Delaware Transit Corporation(DTC),3075,B,404,0.0,0.0,0.0,,"8,081.3",0.0,,0.0,"3,662.2",,"9,452.8",,16.3,,0.0,,"7,103.9",,"28,316.5",
FL,Bay County Council On Aging Bay Coordinated Transportation(BCCOA),4085,A,11,0.0,0.0,0.0,,0.0,0.0,,0.0,217.0,,823.0,,0.0,,0.0,,0.0,,"1,039.9",
FL,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",4037,B,377,0.0,0.0,0.0,,57.3,42.2,,0.0,477.1,,"2,942.9",,0.0,,0.0,,0.0,,"3,519.6",
FL,Broward County Community Bus Service(BCT),4179,B,76,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,750.7,,0.0,,0.0,,0.0,,750.7,
FL,Broward County Transportation Department(BCT),4029,B,497,0.0,0.0,107.0,,0.0,"1,861.7",,0.0,"6,026.5",,"27,170.5",,45.6,,0.0,,0.0,,"35,211.4",
FL,Central Florida Regional Transportation Authority(LYNX),4035,B,467,0.0,199.6,80.2,,0.0,724.1,,0.0,"2,126.1",,"22,724.1",,78.6,,0.0,,3.2,,"25,935.9",
FL,Charlotte County Transit Division,4129,B,13,0.0,19.3,0.0,,0.0,0.0,,0.0,0.0,,472.4,Q,0.0,,0.0,,0.0,,491.6,
FL,City of Tallahassee(StarMetro ),4036,A,78,0.0,0.0,0.0,,0.0,0.0,,0.0,"1,831.2",,191.5,,0.0,,0.0,,0.0,,"2,022.7",
FL,Collier Area Transit(CAT),4140,B,51,0.0,0.0,0.0,,0.0,277.8,,0.0,245.3,,"1,045.2",,0.0,,0.0,,0.0,,"1,568.3",
FL,"Council on Aging of St. Lucie, Inc.(CT)",4097,F,32,0.0,1.1,103.0,,0.0,23.1,,0.4,12.3,,308.9,,135.0,,0.0,,0.0,,583.8,
FL,"County of Volusia, dba: VOTRAN(Votran)",4032,B,133,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,"5,158.6",,0.0,,0.0,,0.0,,"5,158.6",
FL,Escambia County Area Transit(ECAT),4038,B,46,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,183.5,,0.0,,0.0,,0.0,,183.5,
FL,Gainesville Regional Transit System(RTS),4030,B,104,0.0,0.0,0.0,,0.0,0.0,,0.0,"1,571.0",,"2,913.0",,0.0,,0.0,,0.0,,"4,484.0",
FL,Hillsborough Area Regional Transit Authority(HART),4041,B,230,743.0,122.7,0.0,,460.7,203.1,,0.0,709.2,,"11,766.9",,0.0,,0.0,,0.0,,"14,005.4",
FL,Jacksonville Transportation Authority(JTA),4040,B,283,0.0,0.0,0.0,,0.0,593.8,,0.0,"12,363.2",,0.0,,0.0,,0.0,,0.0,,"12,957.0",
FL,Lake County Board of County Commissioners(LCBOCC),4158,B,73,0.0,0.0,64.9,,0.0,23.3,,0.0,0.0,,476.7,,132.6,,0.0,,0.0,,697.5,
FL,Lakeland Area Mass Transit District (Citrus Connection),4031,A,37,0.0,0.0,0.0,,0.0,0.0,,0.0,437.0,,0.0,,0.0,,0.0,,0.0,,437.0,
FL,Lee County Transit(LeeTran),4028,B,96,0.0,268.5,67.9,,0.0,435.1,,0.0,194.1,,888.8,,290.9,,0.0,,0.0,,"2,145.4",
FL,Manatee County Area Transit(MCAT),4026,A,41,0.0,0.0,0.0,,953.4,0.0,,0.0,0.0,,"1,008.5",,0.0,,0.0,,0.0,,"1,962.0",
FL,Miami-Dade Transit(MDT),4034,B,"1,245",0.0,0.0,"12,615.6",,0.0,0.0,,"110,764.3","28,890.0",,"19,420.5",,"9,102.3",,0.0,,0.0,,"180,792.7",
FL,Okaloosa County Board of County Commissioners,4128,B,46,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,"1,191.7",,0.0,,0.0,,0.0,,"1,191.7",
FL,Pasco County Public Transportation(PCPT),4074,B,55,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,"1,443.2",,0.0,,0.0,,0.0,,"1,443.2",
FL,Pinellas Suncoast Transit Authority(PSTA),4027,B,338,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,"10,075.6",,0.0,,0.0,,0.0,,"10,075.6",
FL,Polk County Transit Services Division - Polk County Board of County Commissioners(PCTS),4127,B,32,0.0,0.0,0.0,,0.0,0.0,,0.0,749.3,,0.0,,334.5,,0.0,,0.0,,"1,083.8",
FL,Sarasota County Area Transit(SCAT),4046,B,107,0.0,0.0,0.0,,328.4,0.0,,398.7,0.0,,78.6,,0.0,,0.0,,0.0,,805.6,
FL,"Senior Resource Association, Inc.(SRA)",4104,D,36,0.0,0.5,0.0,,0.0,0.0,,0.0,0.0,,184.4,,4.5,,0.0,,0.0,,189.4,
FL,South Florida Regional Transportation Authority(TRI-Rail),4077,B,52,0.0,0.0,"9,999.8",,0.0,"1,572.0",,0.0,0.0,,"4,770.6",,0.0,,0.0,,0.0,,"16,342.3",
FL,Space Coast Area Transit(SCAT),4063,B,154,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,"3,752.3",,0.0,,0.0,,0.0,,"3,752.3",
FL,"St Johns County, Florida,  Board of County Commissioners(St Johns County)",4155,B,11,0.0,0.0,0.0,,0.0,0.0,,0.0,216.9,,28.2,,0.0,,0.0,,0.0,,245.1,
FL,"Tri-County Community Council, Inc.(TCCC)",4148,A,35,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,207.9,,0.0,,0.0,,0.0,,207.9,
GA,Albany Transit System(ATS),4021,A,11,0.0,0.0,137.3,,0.0,142.0,,0.0,770.9,,327.8,,0.0,,0.0,,0.0,,"1,378.0",
GA,Athens Transit System(ATS),4047,A,25,0.0,0.0,109.8,,0.0,291.0,,0.0,0.0,,878.2,,0.0,,0.0,,0.0,,"1,278.9",
GA,Augusta Richmond County Transit Department(APT),4023,A,19,0.0,0.0,0.0,,0.0,104.4,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,104.4,
GA,Buckhead Community Improvement District(BCID),4177,E,6,0.0,0.0,0.0,,0.0,0.0,,1.3,0.0,,160.0,,0.0,,0.0,,0.0,,161.3,
GA,Chatham Area Transit Authority(CAT),4025,B,67,0.0,0.0,0.0,,0.0,0.0,,0.0,"1,155.9",,26.0,,0.0,,0.0,,0.0,,"1,181.9",
GA,City of Rome Transit Department(RTD),4058,A,30,0.0,0.0,60.8,,0.0,85.8,,0.0,0.0,,486.5,,0.0,,0.0,,0.0,,633.1,
GA,Clayton County Board of Commissioners(CTRAN),4157,B,50,0.0,0.0,0.0,,0.0,58.6,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,58.6,
