"#","Program Title","Agency/Office","Types of Assistance","Date Modified","Date Published"
"17.272","Permanent Labor Certification for Foreign Workers","Department of Labor / Employment Training Administration","J - PROVISION OF SPECIALIZED SERVICES",8/27/2010 7:54,1/1/2006 0:00
"17.273","Temporary Labor Certification for Foreign Workers","Department of Labor / Employment Training Administration","A - FORMULA GRANTS, J - PROVISION OF SPECIALIZED SERVICES, O - Federal Employment",8/27/2010 7:58,1/1/2006 0:00
"17.274","Youthbuild","Department of Labor / Employment Training Administration","B - PROJECT GRANTS",8/26/2010 10:50,1/1/2007 0:00
"17.275","Program of Competitive Grants for Worker Training and Placement in High Growth and Emerging Industry Sectors","Department of Labor / Employment Training Administration","B - Project Grants",8/27/2010 7:58,5/22/2009 9:42
"17.277","Workforce Investment Act (WIA) National Emergency Grants","Department of Labor / Employment Training Administration","B - Project Grants",9/25/2010 8:55,7/30/2009 7:54
"17.278","WIA Dislocated Worker Formula Grants","Department of Labor / Employment Training Administration","A - Formula Grants",8/27/2010 7:59,7/30/2009 7:55
"17.279","Green Jobs Innovation Fund Grants","Department of Labor / Employment Training Administration","B - Project Grants (Discretionary)",8/27/2010 7:59,7/28/2010 12:23
"17.280","Workforce Investment Act (WIA) Dislocated Worker National Reserve Demonstration Grants","Department of Labor / Employment Training Administration","B - Project Grants",8/27/2010 7:59,8/27/2010 7:59
"17.281","Workforce Investment Act (WIA) Dislocated Worker National Reserve Technical Assistance and Training","Department of Labor / Employment Training Administration","B - Project Grants, C - Direct Payments for Specified Use (Cooperative Agreements)",8/27/2010 8:00,8/27/2010 8:00
"17.282","Trade Adjustment Assistance Community College and Career Training (TAACCCT) Grants","Department of Labor / Employment Training Administration","B - Project Grants (Discretionary)",8/27/2010 8:00,7/28/2010 12:07
"17.301","Non-Discrimination and Affirmative Action by Federal Contractors and Federally Assisted Construction Contractors","Department of Labor / Office of Federal Contract Compliance Programs","N - Investigation of Complaints",8/11/2010 11:48,1/1/1969 0:00
"17.302","Longshore and Harbor Workers' Compensation","Department of Labor / Office of Workers' Compensation Programs","D - DIRECT PAYMENTS WITH UNRESTRICTED USE",8/20/2010 7:48,1/1/1969 0:00
"17.303","Wage and Hour Standards","Department of Labor / Wage and Hour Division","K - ADVISORY SERVICES AND COUNSELING, N - INVESTIGATION OF COMPLAINTS",8/23/2010 9:39,1/1/1967 0:00
"17.308","Farm Labor Contractor Registration","Department of Labor / Wage and Hour Division","K - ADVISORY SERVICES AND COUNSELING, N - INVESTIGATION OF COMPLAINTS",8/27/2010 8:00,1/1/1972 0:00
"17.309","Labor Organization Reports","Department of Labor / Office of Labor-Management Standards","K - ADVISORY SERVICES AND COUNSELING, L - DISSEMINATION OF TECHNICAL INFORMATION, N - INVESTIGATION OF COMPLAINTS",8/23/2010 9:40,1/1/1999 0:00
"17.310","Energy Employees Occupational Illness Compensation","Department of Labor / Office of Workers' Compensation Programs","D - Direct Payments with Unrestricted Use",8/20/2010 7:49,1/1/2006 0:00
"17.311","Federal Transit Employee Protection Certifications: Office of Labor-Management Standards","Department of Labor / Office of Labor-Management Standards","B - Project Grants",8/23/2010 9:41,5/15/2009 17:33
"17.502","Occupational Safety and Health_Susan Harwood Training Grants","Department of Labor / Occupational Safety and Health Administration","B - PROJECT GRANTS",7/9/2010 7:54,1/1/1991 0:00
"17.505","OSHA Data Initiative","Department of Labor / Occupational Safety and Health Administration","B - Project Grants (Cooperative Agreements or Contracts)",7/9/2010 7:55,1/1/2003 0:00
"17.700","Women's Bureau","Department of Labor / Office of the Secretary, Women's Bureau","K - ADVISORY SERVICES AND COUNSELING",8/20/2010 7:52,1/1/1978 0:00
"17.720","Disability Employment Policy Development","Department of Labor / Office of Disability Employment Policy","B - Cooperative Agreements (Discretionary Grants)",8/16/2010 10:07,1/1/2002 0:00
"17.801","Disabled Veterans' Outreach Program (DVOP)","Department of Labor / Veteran's Employment and Training Service","A - FORMULA GRANTS",8/27/2010 8:00,1/1/1982 0:00
"17.802","Veterans' Employment Program","Department of Labor / Veteran's Employment and Training Service","B - PROJECT GRANTS",8/27/2010 8:01,1/1/1984 0:00
"17.803","Uniformed Services Employment and Reemployment Rights","Department of Labor / Veteran's Employment and Training Service","K - ADVISORY SERVICES AND COUNSELING, L - DISSEMINATION OF TECHNICAL INFORMATION, N - INVESTIGATION OF COMPLAINTS",8/27/2010 8:01,1/1/1984 0:00
"17.804","Local Veterans' Employment Representative Program","Department of Labor / Veteran's Employment and Training Service","A - FORMULA GRANTS",8/27/2010 8:01,1/1/1984 0:00
"17.805","Homeless Veterans Reintegration Project","Department of Labor / Veteran's Employment and Training Service","B - PROJECT GRANTS",8/27/2010 8:01,1/1/1991 0:00
"17.806","Veteran's Preference in Federal Employment","Department of Labor / Veteran's Employment and Training Service","O - FEDERAL EMPLOYMENT",8/27/2010 8:02,1/1/2000 0:00
"17.807","Transition Assistance Program","Department of Labor / Veteran's Employment and Training Service","B - PROJECT GRANTS",8/27/2010 8:02,1/1/2004 0:00
"19.013","Thomas R. Pickering Foreign Affairs Fellowship Program","U.S. Department of State / Bureau of Personnel","B - Cooperative Agreements, B - Cooperative Agreements (Discretionary Grants), B - Project Grants (Fellowships)",7/9/2009 18:03,7/9/2009 18:03
"19.020","Charles B. Rangel International Affairs Program","U.S. Department of State / Bureau of Personnel","B - Cooperative Agreements, B - Cooperative Agreements (Discretionary Grants), B - Project Grants (Fellowships)",3/1/2010 8:11,3/1/2010 8:11
"19.345","International Programs to Support Democracy, Human Rights and Labor","U.S. Department of State / Bureau of Democracy, Human Rights and Labor","B - Project Grants",12/23/2009 10:56,12/23/2009 10:56
"19.878","EUR-Other","U.S. Department of State","B - Project Grants",1/28/2011 7:16,1/28/2011 7:16
"20.215","Highway Training and Education","Department of Transportation / Federal Highway Administration (FHWA)","B - Cooperative Agreements, M - TRAINING",7/28/2010 7:50,1/1/1980 0:00
"20.806","State Maritime Schools","Department of Transportation / Maritime Administration (MARAD)","C - DIRECT PAYMENTS FOR A SPECIFIED USE, I - USE OF PROPERTY, FACILITIES, OR EQUIPMENT",7/29/2010 7:38,1/1/1981 0:00
"20.807","U.S. Merchant Marine Academy","Department of Transportation / Maritime Administration (MARAD)","M - TRAINING",7/29/2010 7:38,1/1/1981 0:00
"27.001","Federal Civil Service Employment","Office of Personnel Management","O - FEDERAL EMPLOYMENT",10/11/2007 0:00,1/1/1967 0:00
"27.002","Federal Employment Assistance for Veterans","Office of Personnel Management","O - FEDERAL EMPLOYMENT",9/1/2006 0:00,1/1/1969 0:00
"27.003","Federal Student Temporary Employment Program","Office of Personnel Management","O - FEDERAL EMPLOYMENT",9/1/2006 0:00,1/1/1967 0:00
"27.005","Federal Employment for Individuals With Disabilities","Office of Personnel Management","O - FEDERAL EMPLOYMENT",3/28/2008 0:00,1/1/1970 0:00
"27.006","Federal Summer Employment","Office of Personnel Management","O - FEDERAL EMPLOYMENT",7/8/2005 0:00,1/1/1970 0:00
"27.011","Intergovernmental Personnel Act (IPA) Mobility Program","Office of Personnel Management","J - PROVISION OF SPECIALIZED SERVICES, K - ADVISORY SERVICES AND COUNSELING",7/8/2005 0:00,1/1/1971 0:00
"27.013","Presidential Management Intern Program","Office of Personnel Management","J - PROVISION OF SPECIALIZED SERVICES, M - TRAINING, O - FEDERAL EMPLOYMENT",3/28/2008 0:00,1/1/1978 0:00
"29.001","Clearinghouse Services, Civil Rights Discrimination Complaints","U.S. Commission on Civil Rights","L - DISSEMINATION OF TECHNICAL INFORMATION",9/23/2008 0:00,1/1/1967 0:00
"30.001","Employment Discrimination_Title VII of the Civil Rights Act of 1964","Equal Employment Opportunity Commission","K - ADVISORY SERVICES AND COUNSELING, N - INVESTIGATION OF COMPLAINTS",8/27/2010 8:05,1/1/1969 0:00
"30.005","Employment Discrimination_Private Bar Program","Equal Employment Opportunity Commission","J - PROVISION OF SPECIALIZED SERVICES",8/27/2010 8:06,1/1/1978 0:00
"30.008","Employment Discrimination_Age Discrimination in Employment","Equal Employment Opportunity Commission","K - ADVISORY SERVICES AND COUNSELING, N - INVESTIGATION OF COMPLAINTS",8/27/2010 8:06,1/1/1979 0:00
"30.010","Employment Discrimination Equal Pay Act","Equal Employment Opportunity Commission","K - ADVISORY SERVICES AND COUNSELING, N - INVESTIGATION OF COMPLAINTS",8/27/2010 8:06,1/1/1979 0:00
"30.011","Employment Discrimination_Title I of The Americans with Disabilities Act","Equal Employment Opportunity Commission","K - ADVISORY SERVICES AND COUNSELING, N - INVESTIGATION OF COMPLAINTS",8/27/2010 8:07,1/1/1992 0:00
"34.001","Labor Mediation and Conciliation","Federal Mediation and Conciliation Service","J - PROVISION OF SPECIALIZED SERVICES, K - ADVISORY SERVICES AND COUNSELING",9/23/2008 0:00,1/1/1969 0:00
"34.002","Labor Management Cooperation","Federal Mediation and Conciliation Service","B - Project Grants (Discretionary)",4/15/2010 7:33,7/27/2009 13:18
"39.012","Public Buildings Service","General Services Administration","J - PROVISION OF SPECIALIZED SERVICES",9/25/2008 0:00,1/1/2008 0:00
"43.010","Construction & Environmental Compliance & Remediation","National Aeronautics and Space Administration","B - Cooperative Agreements, B - Cooperative Agreements (Discretionary Grants), B - Project Grants, B - Project Grants (Contracts), B - Project Grants (Cooperative Agreements or Contracts), B - Project Grants (Cooperative Agreements), B - Project Grants (Discretionary), B - Project Grants (Fellowships), B - Project Grants (for collaborative design of curriculum, production of, B - Project Grants (for specified projects), B - Project Grants (including individual awards), B - Project Grants (including travel grants)",11/1/2010 7:35,11/1/2010 7:35
"46.001","Labor-Management Relations","National Labor Relations Board","J - PROVISION OF SPECIALIZED SERVICES, N - INVESTIGATION OF COMPLAINTS",8/27/2010 8:08,1/1/1969 0:00
"57.001","Social Insurance for Railroad Workers","Railroad Retirement Board","D - DIRECT PAYMENTS WITH UNRESTRICTED USE",8/30/2010 12:55,1/1/1965 0:00
"64.116","Vocational Rehabilitation for Disabled Veterans","Department of Veterans Affairs / Veterans Benefits Administration","C - DIRECT PAYMENTS FOR A SPECIFIED USE, D - DIRECT PAYMENTS WITH UNRESTRICTED USE, E - DIRECT LOANS, K - ADVISORY SERVICES AND COUNSELING",7/30/2009 12:26,1/1/1965 0:00
"64.125","Vocational and Educational Counseling for Servicemembers and Veterans","Department of Veterans Affairs / Veterans Benefits Administration","K - ADVISORY SERVICES AND COUNSELING",7/30/2009 12:26,1/1/1992 0:00
"66.508","Senior Environmental Employment Program","Environmental Protection Agency / Office of Administration and Resources Management","B - Cooperative Agreements",4/29/2010 9:46,1/1/1986 0:00
"84.002","Adult Education - Basic Grants to States","Department of Education / Office of Vocational and Adult Education","A - FORMULA GRANTS",8/23/2010 9:46,1/1/1980 0:00
"84.101","Career and Technical Education - Grants to Native Americans and Alaska Natives","Department of Education / Office of Vocational and Adult Education","B - PROJECT GRANTS",9/14/2010 13:28,1/1/1980 0:00
"84.126","Rehabilitation Services_Vocational Rehabilitation Grants to States","Department of Education / Office of Special Education and Rehabilitative Services","A - FORMULA GRANTS",9/25/2010 8:58,1/1/1980 0:00
"84.128","Rehabilitation Services_Service Projects","Department of Education / Office of Special Education and Rehabilitative Services","B - PROJECT GRANTS",9/25/2010 8:58,1/1/1980 0:00
"84.129","Rehabilitation Long-Term Training","Department of Education / Office of Special Education and Rehabilitative Services","B - PROJECT GRANTS",9/25/2010 8:58,1/1/1980 0:00
"85.001","Harry S Truman Scholarship Program","Harry S Truman Scholarship Foundation","C - DIRECT PAYMENTS FOR A SPECIFIED USE",11/7/2008 0:00,1/1/1980 0:00
"88.001","Architectural and Transportation Barriers Compliance Board","Architectural and Transportation Barriers Compliance Board","L - DISSEMINATION OF TECHNICAL INFORMATION",9/17/2008 0:00,1/1/1984 0:00
"93.093","Health Profession Opportunity Grants","Department of Health and Human Services / Administration for Children and Families","B - Project Grants",4/19/2011 11:15,4/23/2010 8:13
"93.283","Centers for Disease Control and Prevention_Investigations and Technical Assistance","Department of Health and Human Services / Centers for Disease Control and Prevention","B - Cooperative Agreements",9/22/2010 7:29,1/1/1990 0:00
"93.358","Advanced Nursing Education Traineeships","Department of Health and Human Services / Health Resources and Services Administration","A - Formula Grants",7/1/2010 15:19,1/1/1990 0:00
"93.509","Affordable Care Act (ACA) State Health Care Workforce Development Grants","Department of Health and Human Services / Health Resources and Services Administration","B - Project Grants",7/7/2010 7:37,6/16/2010 13:36
"93.512","Affordable Care Act (ACA) Personal and Home Care Aide State Training Program (PHCAST)","Department of Health and Human Services / Health Resources and Services Administration","B - Project Grants",9/16/2010 11:14,6/16/2010 13:39
"93.569","Community Services Block Grant","Department of Health and Human Services / Administration for Children and Families","A - FORMULA GRANTS",7/18/2010 23:01,1/1/1992 0:00
"93.570","Community Services Block Grant_Discretionary Awards","Department of Health and Human Services / Administration for Children and Families","B - PROJECT GRANTS",7/18/2010 23:02,1/1/1992 0:00
"93.612","Native American Programs","Department of Health and Human Services / Administration for Children and Families","B - PROJECT GRANTS",7/18/2010 23:04,1/1/1990 0:00
"93.630","Developmental Disabilities Basic Support and Advocacy Grants","Department of Health and Human Services / Administration for Children and Families","A - FORMULA GRANTS",7/1/2010 12:15,1/1/1990 0:00
"93.631","Developmental Disabilities Projects of National Significance","Department of Health and Human Services / Administration for Children and Families","B - PROJECT GRANTS",7/1/2010 12:17,1/1/1990 0:00
"93.648","Child Welfare Research Training or Demonstration","Department of Health and Human Services / Administration for Children and Families","B - PROJECT GRANTS",7/18/2010 23:06,1/1/1990 0:00
"93.711","ARRA   Strengthening Communities Fund","Department of Health and Human Services / Administration for Children and Families","B - Cooperative Agreements",8/11/2010 7:58,5/26/2009 15:39
"93.769","Demonstration to Maintain Independence and Employment","Department of Health and Human Services / Centers for Medicare and Medicaid Services","B - PROJECT GRANTS",6/17/2010 13:27,1/1/2000 0:00
"94.019","Social Innovation Fund","Corporation for National and Community Service","B - Cooperative Agreements",8/23/2010 10:32,1/28/2010 7:44
"96.001","Social Security_Disability Insurance","Social Security Administration","C - DIRECT PAYMENTS FOR A SPECIFIED USE, D - DIRECT PAYMENTS WITH UNRESTRICTED USE",10/15/2008 0:00,1/1/1995 0:00
"96.008","Social Security - Work Incentives Planning and Assistance Program","Social Security Administration","B - PROJECT GRANTS",9/17/2008 0:00,1/1/2000 0:00
"96.009","Social Security State Grants for Work Incentives Assistance to Disabled Beneficiaries","Social Security Administration","B - PROJECT GRANTS",9/17/2008 0:00,1/1/2002 0:00
