Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,0007,Lane Transit District,Eugene,OR,"Eugene, OR",136,68,"224,049",VP,PT,,,,,,,,,,,,,,,"$12,704","$21,433","$28,407"
2007,0008,Tri-County Metropolitan Transportation District of Oregon,Portland,OR,"Portland, OR-WA",23,474,"1,583,138",DR,DO,,,,,,,,,,,,,,,,,
2007,0008,Tri-County Metropolitan Transportation District of Oregon,Portland,OR,"Portland, OR-WA",23,474,"1,583,138",DR,PT,,,,,,,,,,,,"$165,227","$112,357","$112,347","$127,756","$3,344,843","$3,498,416"
2007,0008,Tri-County Metropolitan Transportation District of Oregon,Portland,OR,"Portland, OR-WA",23,474,"1,583,138",LR,DO,,,,,,,,,,,,"$17,527,140","$36,044,941","$19,822,219","$23,249,374","$26,149,543","$29,337,862"
2007,0008,Tri-County Metropolitan Transportation District of Oregon,Portland,OR,"Portland, OR-WA",23,474,"1,583,138",MB,DO,,,,,,,,,,,,"$37,085,849","$18,287,542","$37,208,055","$37,559,384","$40,714,948","$44,760,793"
2007,0008,Tri-County Metropolitan Transportation District of Oregon,Portland,OR,"Portland, OR-WA",23,474,"1,583,138",MB,PT,,,,,,,,,,,,,,,,,
2007,0011,Valley Regional Transit,Meridian,ID,"Boise City, ID",116,109,"272,625",DR,DO,,,,,,,,,,,,"$33,709","$25,260","$58,345","$60,152","$61,028","$73,095"
2007,0011,Valley Regional Transit,Meridian,ID,"Boise City, ID",116,109,"272,625",DR,PT,,,,,,,,,,,,,$0,"$3,521","$5,040","$6,261","$4,546"
2007,0011,Valley Regional Transit,Meridian,ID,"Boise City, ID",116,109,"272,625",MB,DO,,,,,,,,,,,,"$700,482","$688,582","$694,582","$577,551","$503,501","$560,870"
2007,0011,Valley Regional Transit,Meridian,ID,"Boise City, ID",116,109,"272,625",MB,PT,,,,,,,,,,,,,$0,"$66,156","$110,939","$135,536","$137,934"
2007,0012,Municipality of Anchorage - Public Transportation Department,Anchorage,AK,"Anchorage, AK",135,79,"225,744",DR,PT,,,,,,,,,,,,"$675,039","$759,715","$669,319","$776,647","$851,340","$1,053,691"
2007,0012,Municipality of Anchorage - Public Transportation Department,Anchorage,AK,"Anchorage, AK",135,79,"225,744",MB,DO,,,,,,,,,,,,"$2,173,942","$2,248,025","$2,663,894","$2,867,604","$3,461,154","$3,331,361"
2007,0012,Municipality of Anchorage - Public Transportation Department,Anchorage,AK,"Anchorage, AK",135,79,"225,744",VP,PT,,,,,,,,,,,,"$211,976","$296,960","$319,961","$354,035","$280,639","$611,177"
1992,0015,Snohomish County Transportation Authority,Lynnwood,WA,"Seattle, WA",18,588,"1,744,086",MB,DO,,,,,,,,,,,,,,,,,
1992,0015,Snohomish County Transportation Authority,Lynnwood,WA,"Seattle, WA",18,588,"1,744,086",MB,PT,,,,,,,,,,,,,,,,,
2007,0016,Community Urban Bus Service,Longview,WA,"Longview, WA-OR",378,27,"60,443",DR,PT,,,,,,,,,,,,"$5,024","$4,749","$5,408","$6,526","$7,707","$8,821"
2007,0016,Community Urban Bus Service,Longview,WA,"Longview, WA-OR",378,27,"60,443",MB,DO,,,,,,,,,,,,"$93,973","$91,239","$95,882","$92,209","$93,844","$107,533"
2007,0018,Ben Franklin Transit,Richland,WA,"Kennewick-Richland, WA",188,85,"153,851",DR,DO,,,,,,,,,,,,"$119,471","$138,097",,"$139,255","$281,220","$189,211"
2007,0018,Ben Franklin Transit,Richland,WA,"Kennewick-Richland, WA",188,85,"153,851",DR,PT,,,,,,,,,,,,"$21,000","$25,280",,"$142,014","$53,058","$68,030"
2007,0018,Ben Franklin Transit,Richland,WA,"Kennewick-Richland, WA",188,85,"153,851",MB,DO,,,,,,,,,,,,"$637,622","$607,601",,"$668,095","$708,239","$1,013,459"
2007,0018,Ben Franklin Transit,Richland,WA,"Kennewick-Richland, WA",188,85,"153,851",MB,PT,,,,,,,,,,,,,,,,,
2007,0018,Ben Franklin Transit,Richland,WA,"Kennewick-Richland, WA",188,85,"153,851",VP,DO,,,,,,,,,,,,"$794,553","$806,388",,"$1,204,748","$1,172,849","$1,538,866"
2007,0019,Intercity Transit,Olympia,WA,"Olympia-Lacey, WA",195,92,"143,826",DR,DO,,,,,,,,,,,,"$45,329","$50,600","$54,875","$58,810","$103,356","$113,448"
2007,0019,Intercity Transit,Olympia,WA,"Olympia-Lacey, WA",195,92,"143,826",DR,PT,,,,,,,,,,,,,,,,,
2007,0019,Intercity Transit,Olympia,WA,"Olympia-Lacey, WA",195,92,"143,826",MB,DO,,,,,,,,,,,,"$1,320,524","$1,371,875","$1,361,666","$1,390,997","$1,482,310","$1,628,735"
2007,0019,Intercity Transit,Olympia,WA,"Olympia-Lacey, WA",195,92,"143,826",MB,PT,,,,,,,,,,,,,,,,,
2007,0019,Intercity Transit,Olympia,WA,"Olympia-Lacey, WA",195,92,"143,826",VP,DO,,,,,,,,,,,,"$362,228","$383,308","$482,890","$620,317","$770,923","$951,969"
2007,0020,Kitsap Transit,Bremerton,WA,"Bremerton, WA",169,118,"178,369",DR,DO,,,,,,,,,,,,"$160,952","$173,655","$197,441","$201,298","$304,433","$319,074"
2007,0020,Kitsap Transit,Bremerton,WA,"Bremerton, WA",169,118,"178,369",DR,PT,,,,,,,,,,,,,,,,,
2007,0020,Kitsap Transit,Bremerton,WA,"Bremerton, WA",169,118,"178,369",FB,PT,,,,,,,,,,,,$0,"$36,178","$190,212","$195,603","$231,064","$238,098"
2007,0020,Kitsap Transit,Bremerton,WA,"Bremerton, WA",169,118,"178,369",MB,DO,,,,,,,,,,,,"$1,685,603","$1,672,997","$1,783,391","$1,897,753","$2,657,745","$2,769,629"
2007,0020,Kitsap Transit,Bremerton,WA,"Bremerton, WA",169,118,"178,369",OR,PT,,,,,,,,,,,,,,,,,
2007,0020,Kitsap Transit,Bremerton,WA,"Bremerton, WA",169,118,"178,369",VP,DO,,,,,,,,,,,,"$141,927","$163,393","$233,816","$323,923","$543,619","$587,281"
2007,0021,Whatcom Transportation Authority,Bellingham,WA,"Bellingham, WA",301,35,"84,324",DR,DO,,,,,,,,,,,,"$111,716","$122,994","$116,255","$105,322","$132,825","$142,379"
2007,0021,Whatcom Transportation Authority,Bellingham,WA,"Bellingham, WA",301,35,"84,324",DR,PT,,,,,,,,,,,,$162,$85,$97,$63,$65,$81
2007,0021,Whatcom Transportation Authority,Bellingham,WA,"Bellingham, WA",301,35,"84,324",MB,DO,,,,,,,,,,,,"$822,658","$907,963","$913,706","$904,048","$1,013,928","$1,089,636"
2007,0021,Whatcom Transportation Authority,Bellingham,WA,"Bellingham, WA",301,35,"84,324",VP,PT,,,,,,,,,,,,,,,,,
2007,0022,City of Pocatello - Pocatello Regional Transit,Pocatello,ID,"Pocatello, ID",370,30,"62,498",DR,DO,,,,,,,,,,,,"$195,305","$194,121","$142,529","$111,630","$14,409","$28,001"
2007,0022,City of Pocatello - Pocatello Regional Transit,Pocatello,ID,"Pocatello, ID",370,30,"62,498",MB,DO,,,,,,,,,,,,"$53,789","$54,321","$49,921","$52,155","$52,530","$47,907"
2007,0023,City of Seattle - Seattle Center Monorail Transit,Seattle,WA,"Seattle, WA",14,954,"2,712,205",MO,PT,,,,,,,,,,,,"$2,462,086","$2,761,493","$1,010,942","$2,153,805","$370,558","$2,735,891"
2007,0023,City of Seattle - Seattle Center Monorail Transit,Seattle,WA,"Seattle, WA",14,954,"2,712,205",OR,DO,,,,,,,,,,,,,,,,,
2007,0023,City of Seattle - Seattle Center Monorail Transit,Seattle,WA,"Seattle, WA",14,954,"2,712,205",OR,PT,,,,,,,,,,,,,,,,,
2007,0024,Clark County Public Transportation Benefit Area Authority,Vancouver,WA,"Portland, OR-WA",23,474,"1,583,138",DR,DO,,,,,,,,,,,,"$81,943","$84,458","$74,693","$158,469","$241,677","$234,627"
2007,0024,Clark County Public Transportation Benefit Area Authority,Vancouver,WA,"Portland, OR-WA",23,474,"1,583,138",DR,PT,,,,,,,,,,,,,,,,,
2007,0024,Clark County Public Transportation Benefit Area Authority,Vancouver,WA,"Portland, OR-WA",23,474,"1,583,138",MB,DO,,,,,,,,,,,,"$3,435,815","$3,465,502","$3,876,010","$4,606,865","$4,818,489","$5,345,781"
2007,0024,Clark County Public Transportation Benefit Area Authority,Vancouver,WA,"Portland, OR-WA",23,474,"1,583,138",MB,PT,,,,,,,,,,,,,,,,,
2007,0024,Clark County Public Transportation Benefit Area Authority,Vancouver,WA,"Portland, OR-WA",23,474,"1,583,138",VP,DO,,,,,,,,,,,,"$73,295","$68,294","$47,194","$1,107",,
2007,0025,Salem Area Mass Transit District,Salem,OR,"Salem, OR",145,69,"207,229",DR,PT,,,,,,,,,,,,$0,"$56,601","$166,936","$343,733","$360,920","$372,961"
2007,0025,Salem Area Mass Transit District,Salem,OR,"Salem, OR",145,69,"207,229",MB,DO,,,,,,,,,,,,"$1,464,637","$1,525,901","$1,626,984","$1,879,173","$2,044,104","$2,286,289"
2007,0025,Salem Area Mass Transit District,Salem,OR,"Salem, OR",145,69,"207,229",VP,PT,,,,,,,,,,,,,,,"$16,520","$17,346","$56,877"
2007,0028,Pierce County Ferry Operations,Tacoma,WA,"Seattle, WA",14,954,"2,712,205",FB,DO,,,,,,,,,,,,,,,,,
2007,0028,Pierce County Ferry Operations,Tacoma,WA,"Seattle, WA",14,954,"2,712,205",FB,PT,,,,,,,,,,,,"$1,220,552","$1,253,823","$1,479,438","$1,616,163","$1,881,778","$2,014,782"
2007,0029,Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,"Seattle, WA",14,954,"2,712,205",DR,PT,,,,,,,,,,,,"$129,492","$134,370","$132,087","$140,074","$243,329","$235,212"
2007,0029,Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,"Seattle, WA",14,954,"2,712,205",MB,DO,,,,,,,,,,,,"$5,993,181","$5,280,713","$6,100,751","$6,214,017","$6,804,775","$8,272,257"
2007,0029,Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,"Seattle, WA",14,954,"2,712,205",MB,PT,,,,,,,,,,,,"$5,233,123","$5,471,651","$6,052,420","$7,108,255","$7,395,331","$8,657,310"
2007,0029,Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,"Seattle, WA",14,954,"2,712,205",VP,DO,,,,,,,,,,,,"$1,336,713","$1,253,852","$1,236,379","$1,364,342","$1,564,549","$1,658,155"
2006,0033,Senior Services of Snohomish County,Mukilteo,WA,"Seattle, WA",14,954,"2,712,205",DR,DO,,,,,,,,,,,,"$129,492","$134,370","$132,087","$140,074","$243,329",
2007,0034,Rogue Valley Transportation District,Medford,OR,"Medford, OR",210,59,"128,780",DR,DO,,,,,,,,,,,,"$5,628",$0,$0,,,
2007,0034,Rogue Valley Transportation District,Medford,OR,"Medford, OR",210,59,"128,780",DR,PT,,,,,,,,,,,,"$138,600",$0,$0,"$136,839","$112,639","$117,108"
2007,0034,Rogue Valley Transportation District,Medford,OR,"Medford, OR",210,59,"128,780",MB,DO,,,,,,,,,,,,"$327,827","$636,746","$735,846","$750,969","$816,634","$1,026,636"
2007,0035,Washington State Ferries,Seattle,WA,"Seattle, WA",14,954,"2,712,205",FB,DO,,,,,,,,,,,,"$26,526,214","$50,504,731","$56,970,403","$58,457,439","$32,520,094","$34,283,767"
1991,0036,"ATE Management & Service Company, Inc.",Mukilteo,WA,"Seattle, WA",18,588,"1,744,086",MB,DO,,,,,,,,,,,,,,,,,
1998,0038,Community and Rural Transportation ,Idaho Falls,ID,"Idaho Falls, ID",362,21,"56,356",DR,DO,,,,,,,,,,,,,,,,,
2007,0040,Central Puget Sound Regional Transit Authority,Seattle,WA,"Seattle, WA",14,954,"2,712,205",CR,PT,,,,,,,,,,,,"$1,575,929","$1,843,301","$2,263,014","$3,052,863","$5,108,179","$6,622,730"
2007,0040,Central Puget Sound Regional Transit Authority,Seattle,WA,"Seattle, WA",14,954,"2,712,205",LR,DO,,,,,,,,,,,,,$0,$0,$0,"$1,930",$0
2007,0040,Central Puget Sound Regional Transit Authority,Seattle,WA,"Seattle, WA",14,954,"2,712,205",LR,PT,,,,,,,,,,,,$0,,,,,
2007,0040,Central Puget Sound Regional Transit Authority,Seattle,WA,"Seattle, WA",14,954,"2,712,205",MB,DO,,,,,,,,,,,,,,,,,$0
2007,0040,Central Puget Sound Regional Transit Authority,Seattle,WA,"Seattle, WA",14,954,"2,712,205",MB,PT,,,,,,,,,,,,"$7,558,980","$9,659,890","$10,855,995","$13,429,855","$12,941,435","$15,406,024"
2007,0040,Central Puget Sound Regional Transit Authority,Seattle,WA,"Seattle, WA",14,954,"2,712,205",TB,PT,,,,,,,,,,,,"$90,478","$121,362","$86,526",,,
2007,0041,Alaska Railroad Corporation,Anchorage,AK,"Anchorage, AK",135,79,"225,744",AR,DO,,,,,,,,,,,,"$725,212","$814,088","$927,822","$1,231,778","$1,343,905","$1,481,165"
2007,0042,Targhee Regional Public Transit Authority,Idaho Falls,ID,"Idaho Falls, ID",351,31,"66,973",DR,DO,,,,,,,,,,,,,,,,"$11,946",
2007,0042,Targhee Regional Public Transit Authority,Idaho Falls,ID,"Idaho Falls, ID",351,31,"66,973",DR,PT,,,,,,,,,,,,"$140,592",,,,,
2007,0042,Targhee Regional Public Transit Authority,Idaho Falls,ID,"Idaho Falls, ID",351,31,"66,973",MB,DO,,,,,,,,,,,,$369,,,,"$22,556",
2007,0042,Targhee Regional Public Transit Authority,Idaho Falls,ID,"Idaho Falls, ID",351,31,"66,973",MB,PT,,,,,,,,,,,,"$32,909",,,,,
2007,0043,Link Transit,Wenatchee,WA,"Wenatchee, WA",411,27,"55,425",DR,DO,,,,,,,,,,,,,,"$40,964","$37,660","$44,285","$41,327"
2007,0043,Link Transit,Wenatchee,WA,"Wenatchee, WA",411,27,"55,425",DR,PT,,,,,,,,,,,,,,"$4,400","$10,907","$11,579","$8,785"
2007,0043,Link Transit,Wenatchee,WA,"Wenatchee, WA",411,27,"55,425",MB,DO,,,,,,,,,,,,,,"$253,340","$276,172","$324,753","$434,202"
2007,0043,Link Transit,Wenatchee,WA,"Wenatchee, WA",411,27,"55,425",VP,DO,,,,,,,,,,,,,,,,,"$17,690"
2007,0044,Skagit Transit,Burlington,WA,"Mount Vernon, WA",440,32,"51,174",DR,DO,,,,,,,,,,,,,,"$13,446","$15,537","$5,656","$9,610"
2007,0044,Skagit Transit,Burlington,WA,"Mount Vernon, WA",440,32,"51,174",MB,DO,,,,,,,,,,,,,,"$84,205","$94,195","$116,544","$219,579"
2007,0044,Skagit Transit,Burlington,WA,"Mount Vernon, WA",440,32,"51,174",VP,DO,,,,,,,,,,,,,,"$73,230","$86,656","$168,275","$208,671"
2007,0045,Fairbanks North Star Borough Transit,Fairbanks,AK,"Fairbanks, AK",434,43,"51,926",DR,DO,,,,,,,,,,,,,,"$28,650","$26,992","$28,312","$27,586"
2007,0045,Fairbanks North Star Borough Transit,Fairbanks,AK,"Fairbanks, AK",434,43,"51,926",MB,DO,,,,,,,,,,,,,,"$181,426","$166,352","$154,779","$214,900"
2007,0046,South Metro Area Regional Transit,Wilsonville,OR,"Portland, OR-WA",23,474,"1,583,138",DR,DO,,,,,,,,,,,,$0,$0,$0,$0,$0,"$9,549"
2007,0046,South Metro Area Regional Transit,Wilsonville,OR,"Portland, OR-WA",23,474,"1,583,138",MB,DO,,,,,,,,,,,,$0,$0,$0,$0,"$33,360","$116,771"
2007,0049,"VPSI, Anchorage",Anchorage,AK,"Anchorage, AK",135,79,"225,744",VP,DO,,,,,,,,,,,,,,,,"$280,639","$611,177"
2007,0050,"City of Bend, Public Works Department",Bend,OR,"Bend, OR",401,36,"57,525",DR,PT,,,,,,,,,,,,,,,,,"$57,843"
2007,0050,"City of Bend, Public Works Department",Bend,OR,"Bend, OR",401,36,"57,525",MB,PT,,,,,,,,,,,,,,,,,"$99,937"
2007,1001,Rhode Island Public Transit Authority,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",CR,PT,,,,,,,,,,,,,$0,,,,
2007,1001,Rhode Island Public Transit Authority,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",DR,DO,,,,,,,,,,,,"$28,071","$59,566","$338,251","$367,856","$421,539","$436,873"
2007,1001,Rhode Island Public Transit Authority,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",DR,PT,,,,,,,,,,,,"$119,795","$205,988","$105,464","$119,428","$151,658","$192,144"
2007,1001,Rhode Island Public Transit Authority,Providence,RI,"Providence, RI-MA",34,504,"1,174,548",MB,DO,,,,,,,,,,,,"$10,481,159","$11,056,277","$13,930,782","$19,504,737","$21,374,315","$22,421,422"
2007,1002,Manchester Transit Authority,Manchester,NH,"Manchester, NH",196,71,"143,549",DR,DO,,,,,,,,,,,,"$9,676","$10,321","$11,780","$15,444","$20,113","$22,632"
2007,1002,Manchester Transit Authority,Manchester,NH,"Manchester, NH",196,71,"143,549",MB,DO,,,,,,,,,,,,"$235,087","$232,951","$258,007","$469,597","$312,072","$346,149"
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",CR,DO,,,,,,,,,,,,"$85,143,797","$84,853,863","$89,083,486","$98,790,037","$104,286,465","$123,020,901"
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",CR,PT,,,,,,,,,,,,,,,,,
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,,,,,,,,,,,,"$1,240,145","$1,392,722","$1,800,172","$1,766,630","$1,661,848","$1,807,289"
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",FB,PT,,,,,,,,,,,,"$4,510,643","$6,055,335","$5,462,755","$5,766,927","$6,025,740","$7,459,565"
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",HR,DO,,,,,,,,,,,,"$90,138,158","$89,509,107","$96,684,267","$106,478,487","$109,922,405","$125,471,260"
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",LR,DO,,,,,,,,,,,,"$52,775,827","$49,244,588","$52,704,769","$53,622,488","$55,719,465","$65,031,733"
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,DO,,,,,,,,,,,,"$52,100,519","$47,771,812","$53,546,734","$56,905,693","$59,713,683","$68,223,142"
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,PT,,,,,,,,,,,,"$2,992,952","$2,810,809","$2,585,395","$2,542,717","$2,746,796","$2,785,406"
2007,1003,Massachusetts Bay Transportation Authority,Boston,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",TB,DO,,,,,,,,,,,,"$1,631,026","$1,433,699","$1,676,676","$1,707,832","$1,792,105","$2,077,080"
2007,1004, Brockton Area Transit Authority,Brockton,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,,,,,,,,,,,,"$614,853","$445,576","$769,280","$808,132","$830,134","$840,277"
2007,1004, Brockton Area Transit Authority,Brockton,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,PT,,,,,,,,,,,,"$2,440,765","$1,936,160","$2,409,932","$2,239,562","$2,303,063","$2,295,288"
2007,1005,Lowell Regional Transit Authority,Lowell,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,,,,,,,,,,,,"$74,511","$115,195","$108,659","$97,461","$99,893","$136,421"
2007,1005,Lowell Regional Transit Authority,Lowell,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,DO,,,,,,,,,,,,"$706,550","$829,645","$771,455","$831,688","$770,349","$860,200"
2007,1006,Southeastern Regional Transit Authority,New Bedford,MA,"New Bedford, MA",193,63,"146,730",DR,DO,,,,,,,,,,,,,,,,,
2007,1006,Southeastern Regional Transit Authority,New Bedford,MA,"New Bedford, MA",193,63,"146,730",DR,PT,,,,,,,,,,,,"$136,969","$128,090","$133,045","$262,468","$230,976","$341,719"
2007,1006,Southeastern Regional Transit Authority,New Bedford,MA,"New Bedford, MA",193,63,"146,730",MB,DO,,,,,,,,,,,,,,,,,
2007,1006,Southeastern Regional Transit Authority,New Bedford,MA,"New Bedford, MA",193,63,"146,730",MB,PT,,,,,,,,,,,,"$1,826,505","$1,534,425","$1,553,593","$1,487,328","$1,500,633","$1,366,874"
2007,1007,Berkshire Regional Transit Authority,Pittsfield,MA,"Pittsfield, MA",430,34,"52,772",DR,PT,,,,,,,,,,,,"$311,381","$235,279","$240,082",,"$298,148","$226,289"
2007,1007,Berkshire Regional Transit Authority,Pittsfield,MA,"Pittsfield, MA",430,34,"52,772",MB,PT,,,,,,,,,,,,"$470,092","$479,380","$432,801","$483,689","$580,058","$666,889"
2007,1008,Pioneer Valley Transit Authority,Springfield,MA,"Springfield, MA-CT",59,309,"573,610",DR,PT,,,,,,,,,,,,"$310,051","$298,465","$665,685","$573,085","$538,550","$480,803"
2007,1008,Pioneer Valley Transit Authority,Springfield,MA,"Springfield, MA-CT",59,309,"573,610",MB,PT,,,,,,,,,,,,"$4,631,575","$4,344,034","$4,955,284","$4,661,553","$4,805,888","$4,893,142"
2007,1013,Merrimack Valley Regional Transit Authority,Haverhill,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",DR,PT,,,,,,,,,,,,"$92,909","$142,490","$120,543","$109,773","$123,560","$114,203"
2007,1013,Merrimack Valley Regional Transit Authority,Haverhill,MA,"Boston, MA-NH-RI",7,"1,736","4,032,484",MB,PT,,,,,,,,,,,,"$771,828","$841,001","$831,587","$986,436","$1,020,184","$1,146,458"
2007,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",DR,DO,,,,,,,,,,,,"$62,068","$177,984","$105,398","$50,905","$79,788","$88,214"
2007,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",DR,PT,,,,,,,,,,,,"$183,060","$361,470","$346,047","$267,278","$267,669","$269,517"
2007,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",MB,DO,,,,,,,,,,,,"$2,741,325","$2,649,569","$2,391,758","$1,699,441","$2,332,806","$2,229,221"
2007,1014,Worcester Regional Transit Authority,Worcester,MA,"Worcester, MA-CT",74,250,"429,882",MB,PT,,,,,,,,,,,,"$3,623","$2,089",$560,,,
1998,1015,"Kenneth Hudson, Inc. dba Hudson Bus Lines",Lewiston,ME,"Lewiston--Auburn, ME",292,84,"71,598",MB,DO,,,,,,,,,,,,,,,,,
1998,1015,"Kenneth Hudson, Inc. dba Hudson Bus Lines",Lewiston,ME,"Lewiston--Auburn, ME",292,84,"71,598",MB,PT,,,,,,,,,,,,,,,,,
