CA,City of Fairfield - Fairfield and Suisun Transit(FAST),9092,B,46,0.0,,"1,970.0",,"2,453.9",,0.0,,"2,530.7",,0.0,,0.0,,0.0,,0.0,,"1,139.3",,"8,093.9",,
CA,City of Gardena Transportation Department(GMBL),9042,B,49,"2,321.1",,15.4,,430.0,,0.0,,0.0,,0.0,,0.0,,"4,503.7",,0.0,,"4,758.9",,"12,029.0",,
CA,City of Lodi - Transit Division(Grapeline),9175,B,25,0.0,,264.4,,0.0,,0.0,,"1,037.7",,0.0,,0.0,,0.0,,0.0,,"1,874.9",,"3,177.1",,
CA,City of Lompoc - Lompoc Transit(COLT),9149,B,13,0.0,,489.2,,2.1,,0.0,,"1,004.8",,0.0,,0.0,,280.4,,0.0,,578.1,,"2,354.6",,
CA,City of Los Angeles Department of Transportation(LADOT),9147,B,417,0.0,,"8,725.5",,"2,554.2",,0.0,,0.0,,0.0,,0.0,,"59,372.2",,0.0,,0.0,,"70,651.9",,
CA,City of Petaluma(Petaluma Transit),9213,B,12,0.0,,170.5,,31.3,,0.0,,0.0,,45.0,,0.0,,"1,688.6",,0.0,,224.1,,"2,159.4",,
CA,City of Porterville(C.O.L.T.),9198,B,9,0.0,,311.9,,53.3,,0.0,,300.0,,42.4,,0.0,,13.9,,0.0,,933.8,,"1,655.3",,
CA,City of Redondo Beach - Beach Cities Transit(BCT),9214,B,18,0.0,,"2,451.4",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"2,451.4",,
CA,City of Riverside Special Transportation(City of Riverside),9086,A,21,312.6,,0.0,,0.0,,0.0,,0.0,,0.0,,"2,417.1",,0.0,,0.0,,0.0,,"2,729.7",,
CA,City of San Luis Obispo(SLO Transit),9156,B,12,0.0,,"1,012.4",,0.0,,0.0,,770.0,,0.0,,0.0,,"1,598.1",,0.0,,0.0,,"3,380.5",,
CA,City of Santa Rosa(Santa Rosa CityBus),9017,B,41,"1,602.2",,76.7,,100.6,,0.0,,"1,065.6",,0.0,,0.0,,"6,943.4",,10.0,,620.7,,"10,419.1",,
CA,City of Turlock(BLAST and DART),9201,B,9,0.0,,182.0,,0.0,,0.0,,441.6,,0.0,,0.0,,383.1,,0.0,,65.4,,"1,072.2",,
CA,City of Union City Transit Division(UCT),9161,B,15,0.0,,384.5,,24.9,,0.0,,0.0,,13.9,,0.0,,"2,784.1",,0.0,,0.0,,"3,207.4",,
CA,"City of Vallejo Transportation Program(Vallejo Transit, Baylink)",9028,B,58,0.0,,"10,883.4",,72.6,,0.0,,"2,215.6",,162.3,,0.0,,"5,992.1",,227.3,,"3,995.8",,"23,549.1",,
CA,City of Visalia - Visalia City Coach(VCC),9091,B,35,0.0,,919.7,,762.3,,0.0,,"2,422.5",,0.0,,0.0,,808.3,,0.0,,"2,010.3",,"6,923.2",,
CA,County of Sacramento Municipal Services Agency Department of Transportation(SacDOT),9216,B,14,0.0,,152.1,,0.0,,0.0,,314.0,,215.8,,0.0,,83.2,,0.0,,882.4,,"1,647.4",,
CA,Culver City Municipal Bus Lines(Culver CityBus),9039,A,33,"2,881.3",,0.0,,193.1,,0.0,,"2,041.0",,342.7,,0.0,,"4,717.9",,0.0,,"4,991.4",,"15,167.5",,
CA,Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,B,76,0.0,,"2,627.8",,225.6,,0.0,,0.0,,0.0,,0.0,,"15,722.3",,0.0,,903.8,,"19,479.5",,
CA,Foothill Transit,9146,B,256,0.0,,"16,503.9",,"2,908.3",,0.0,,0.0,,0.0,,0.0,,"28,679.1",,0.0,,"20,874.6",,"68,965.9",,
CA,Fresno Area Express(FAX),9027,B,161,"8,850.1",,145.3,,995.4,,0.0,,"8,139.7",,0.0,,0.0,,"20,405.2",,"4,938.0",,0.0,,"43,473.7",,
CA,Gold Coast Transit(GCT),9035,B,58,"2,681.1",,162.5,,225.2,,0.0,,"3,346.0",,393.7,,80.3,,0.0,,0.0,,"7,564.7",,"14,453.6",,
CA,Golden Empire Transit District(GET),9004,A,84,"4,510.2",,0.0,,526.0,,0.0,,"3,475.1",,"1,538.2",,0.0,,0.0,,0.0,,"10,624.8",,"20,674.3",,
CA,"Golden Gate Bridge, Highway and Transportation District(GGBHTD)",9016,B,215,"21,465.6",,"3,763.0",,"7,234.9",,"36,377.1",,808.0,,30.8,,"20,470.0",,0.0,,"6,151.6",,0.0,,"96,300.9",,
CA,Imperial Valley Transit(IVT),9212,B,19,0.0,,479.5,,0.0,,0.0,,250.9,,375.2,,0.0,,"3,020.9",,0.0,,0.0,,"4,126.4",,
CA,Kings County Area Public Transit Agency(KART),9200,B,196,"2,973.4",,552.1,,158.1,,0.0,,900.0,,0.0,,0.0,,"2,143.7",,0.0,,0.0,,"6,727.3",,
CA,LACMTA - Small Operators(LACMTA),9166,B,426,0.0,,"3,826.2",,75.8,,0.0,,0.0,,0.0,,0.0,,14.9,,243.4,,"49,559.6",,"53,719.9",,
CA,Laguna Beach Municipal Transit(CLB),9119,A,17,156.6,,0.0,,192.9,,0.0,,0.0,,0.0,,0.0,,946.8,,0.0,,574.8,,"1,871.0",,
CA,Livermore / Amador Valley Transit Authority(LAVTA),9144,B,65,0.0,,"2,440.0",,285.4,,0.0,,"1,133.0",,87.1,,0.0,,942.3,,0.0,,"9,580.0",,"14,467.7",,
CA,Long Beach Transit(LBT),9023,B,196,"14,621.6",,76.8,,"2,543.6",,0.0,,"2,521.7",,0.0,,0.0,,"25,424.2",,0.0,,"24,346.0",,"69,534.0",,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,B,"3,021","328,625.9",,"14,692.0",,"28,600.3",,0.0,,"158,243.8",,"41,179.4",,"1,604.3",,"68,104.5",,0.0,,"702,855.5",,"1,343,905.7",,
CA,Merced County Transit(The Bus),9173,B,42,0.0,,"1,165.6",,111.8,,18.8,,"2,349.4",,782.6,,0.0,,"4,511.9",,0.0,,0.0,,"8,940.1",,
CA,Modesto Area Express(MAX),9007,B,50,0.0,,"2,478.5",,354.0,,0.0,,"2,497.3",,0.0,,0.0,,"7,657.5",,0.0,,0.0,,"12,987.4",,
CA,Montebello Bus Lines(MBL),9041,B,71,"5,584.8",,93.5,,179.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"19,922.9",,"25,780.4",,
CA,Monterey-Salinas Transit(MST),9062,B,97,"6,009.2",,735.7,,578.4,,0.0,,"6,559.0",,781.2,,"1,340.9",,0.0,,"8,400.7",,0.0,,"24,405.2",,
CA,Napa County Transportation Planning Agency(NCTPA),9088,B,40,0.0,,847.5,,148.2,,0.0,,0.0,,297.5,,0.0,,533.0,,0.0,,"4,369.4",,"6,195.6",,
CA,North County Transit District(NCTD),9030,B,207,"9,278.0",,"8,124.9",,"1,728.8",,20.0,,"4,860.7",,"15,652.9",,0.0,,55.4,,0.0,,"37,908.2",,"77,628.8",,
CA,Norwalk Transit System(NTS),9022,B,42,"1,148.7",,39.0,,"1,134.6",,0.0,,736.0,,0.0,,0.0,,"2,893.6",,"1,532.7",,"5,077.8",,"12,562.5",,
CA,Omnitrans(OMNI),9029,B,229,"8,634.9",,"1,272.8",,"2,393.5",,0.0,,"5,826.8",,0.0,,0.0,,"42,780.7",,0.0,,"6,859.3",,"67,767.9",,
CA,Orange County Transportation Authority(OCTA),9036,B,"1,076","45,553.4",,"7,232.5",,"28,745.2",,0.0,,"26,837.7",,"3,908.1",,0.0,,"146,563.7",,0.0,,"12,177.7",,"271,018.3",,
CA,Peninsula Corridor Joint Powers Board(PCJPB),9134,B,133,0.0,,"39,519.3",,"48,502.0",,0.0,,117.0,,0.0,,0.0,,0.0,,0.0,,15.2,,"88,153.6",,
CA,Placer County Department of Public Works(PCDPW),9196,B,38,663.6,,369.3,,0.0,,0.0,,445.0,,185.3,,0.0,,"3,352.4",,0.0,,"2,344.7",,"7,360.3",,
CA,Redding Area Bus Authority(RABA),9093,B,28,0.0,,845.3,,146.1,,0.0,,0.0,,0.0,,0.0,,"3,855.8",,0.0,,0.0,,"4,847.3",,
CA,Riverside County Transportation Commission(RCTC),9218,,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,
CA,Riverside Transit Agency(RTA),9031,B,236,"6,170.3",,"2,118.3",,"1,231.9",,0.0,,"5,699.8",,455.5,,0.0,,0.0,,0.0,,"34,084.7",,"49,760.6",,
CA,Roseville Transit,9168,B,21,0.0,,740.3,,34.8,,0.0,,0.0,,0.0,,0.0,,"3,021.7",,609.1,,34.9,,"4,440.8",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,359,"29,865.8",,"1,103.3",,"14,302.4",,10.0,,"16,664.0",,"7,663.2",,0.0,,0.0,,0.0,,"90,473.9",,"160,082.7",,
CA,San Diego Association of Governments(SANDAG),9095,B,596,0.0,,"7,468.6",,0.0,,0.0,,"2,458.3",,0.0,,0.0,,400.0,,0.0,,0.0,,"10,326.9",,
CA,San Diego Metropolitan Transit System(MTS),9026,B,605,"54,800.3",,"21,138.3",,555.9,,0.0,,"28,883.0",,"1,121.4",,0.0,,"69,061.9",,0.0,,"17,832.9",,"193,393.7",,
CA,San Francisco Bay Area Rapid Transit District(BART),9003,A,540,"308,852.3",,0.0,,"31,801.6",,"184,256.3",,"27,251.8",,5.4,,0.0,,305.3,,"5,297.5",,"23,112.2",,"580,882.4",,
CA,San Francisco Municipal Railway(MUNI),9015,B,"2,361","149,886.8",,"1,644.7",,"22,001.1",,0.0,,"3,921.9",,"2,177.2",,0.0,,"97,426.7",,"292,829.6",,"15,781.8",,"585,669.9",,
CA,San Joaquin Regional Transit District(RTD),9012,B,116,"4,753.6",,11.0,,201.5,,0.0,,"5,177.6",,281.4,,0.0,,"3,756.6",,0.0,,"20,665.8",,"34,847.4",,
CA,San Luis Obispo Regional Transit Authority(SLORTA),9206,B,24,0.0,,603.7,,387.5,,0.0,,342.7,,570.7,,0.0,,"2,434.9",,63.9,,0.0,,"4,403.6",,
CA,San Mateo County Transit District(SamTrans),9009,B,359,"12,371.5",,"5,847.0",,"15,174.5",,"53,888.4",,948.8,,524.7,,"9,538.2",,0.0,,"31,780.1",,261.5,,"130,334.7",,
CA,Santa Barbara Metropolitan Transit District(SBMTD),9020,B,108,"7,336.5",,700.9,,518.5,,0.0,,"4,390.4",,0.0,,0.0,,"5,764.9",,"1,152.7",,"1,006.5",,"20,870.5",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,626,"35,830.2",,"2,867.4",,"13,691.6",,352.1,,0.0,,"22,424.7",,0.0,,"104,079.9",,0.0,,"144,186.7",,"323,432.5",,
CA,Santa Clarita Transit(SCT),9171,B,77,0.0,,"3,415.7",,600.0,,0.0,,0.0,,723.8,,0.0,,0.0,,0.0,,"14,008.5",,"18,748.0",,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,A,110,"7,785.9",,0.0,,"1,507.2",,"15,461.8",,"3,208.2",,167.1,,0.0,,0.0,,0.0,,"6,799.4",,"34,929.6",,
CA,Santa Maria Area Transit(SMAT),9087,B,21,0.0,,609.9,,199.9,,0.0,,"1,384.6",,405.7,,0.0,,0.0,,0.0,,"1,335.9",,"3,936.0",,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,B,152,"10,911.0",,0.1,,"4,849.0",,0.0,,0.0,,0.0,,0.0,,"19,536.1",,"1,821.1",,"13,596.4",,"50,713.6",,
CA,Simi Valley Transit(SVT),9050,A,18,538.8,,0.0,,178.7,,0.3,,"2,153.8",,0.0,,0.0,,0.0,,"2,334.1",,0.0,,"5,205.6",,
CA,Sonoma County Transit,9089,B,70,21.3,,"1,966.9",,77.9,,0.0,,0.0,,431.5,,0.0,,830.1,,0.0,,"9,454.8",,"12,782.5",,
CA,Southern California Regional Rail Authority(Metrolink),9151,B,173,0.0,,"69,891.7",,"15,288.7",,0.0,,0.0,,240.7,,0.0,,87.6,,0.0,,"56,070.4",,"141,579.0",,
CA,SunLine Transit Agency(SunLine),9079,A,71,"2,892.6",,0.0,,"1,139.5",,0.0,,"1,200.0",,698.1,,0.0,,53.1,,0.0,,"13,680.5",,"19,663.8",,
CA,Thousand Oaks Transit(TOT),9165,B,18,0.0,,203.6,,0.0,,0.0,,460.0,,0.0,,0.0,,0.0,,8.7,,"1,627.7",,"2,299.9",,
CA,Torrance Transit System(TTS),9010,B,92,"2,384.8",,286.2,,451.0,,0.0,,"1,712.0",,0.0,,"6,410.1",,0.0,,"8,964.8",,0.0,,"20,208.8",,
CA,Unitrans - City of Davis/ASUCD(Unitrans),9142,A,35,201.6,,0.0,,53.8,,0.9,,"1,260.0",,0.0,,0.0,,0.0,,0.0,,"2,185.5",,"3,701.8",,
CA,Ventura Intercity Service Transit Authority(VISTA),9164,B,36,0.0,,832.8,,21.8,,"1,888.3",,"2,894.7",,0.0,,0.0,,471.1,,0.0,,213.8,,"6,322.5",,
CA,Victor Valley Transit Authority(VVTA),9148,B,46,0.0,,"1,346.3",,88.1,,0.0,,648.1,,218.3,,0.0,,"4,673.7",,0.0,,"1,049.8",,"8,024.3",,
CA,Western Contra Costa Transit Authority(WestCAT),9159,B,46,0.0,,"1,620.1",,72.2,,0.0,,420.0,,84.7,,0.0,,"2,449.2",,0.0,,"3,676.9",,"8,323.1",,
CA,Yolo County Transportation District(YoloBus),9090,B,40,0.0,,"2,028.2",,71.8,,"4,840.8",,"1,026.5",,616.3,,0.0,,0.0,,0.0,,0.0,,"8,583.7",,
CA,Yuba-Sutter Transit Authority(YSTA),9061,B,31,0.0,,"1,059.9",,184.1,,0.0,,900.0,,306.7,,0.0,,"1,968.2",,0.0,,0.0,,"4,418.8",,
CO,City of Greeley - Transit Services(GET),8010,A,16,401.0,,0.0,,50.0,,0.0,,"1,303.0",,0.0,,0.0,,0.0,,"1,025.1",,0.0,,"2,779.1",,
CO,City of Loveland Transit(COLT),8025,A,6,84.8,,0.0,,10.5,,0.0,,0.0,,214.0,,0.0,,0.0,,639.2,,0.0,,948.5,,
CO,Denver Regional Transportation District(RTD),8006,B,"1,512","58,528.5",,"31,414.5",,"58,905.7",,"237,570.0",,"47,105.2",,"1,999.4",,0.0,,0.0,,0.0,,0.0,,"435,523.3",,
CO,Mesa County(GVT),8016,B,15,0.0,,305.5,,15.4,,0.0,,839.7,,260.7,,0.0,,0.0,,"1,156.1",,0.0,,"2,577.4",,
CO,Mountain Metropolitan Transit(MMT),8005,B,142,0.0,,"4,103.9",,202.5,,19.4,,"4,255.3",,29.7,,3.2,,0.0,,"9,112.5",,"7,222.0",,"24,948.4",,
CO,Pueblo Transit System(PT),8007,B,23,540.8,,82.0,,68.2,,0.0,,"1,694.3",,0.0,,0.0,,0.0,,"1,741.6",,0.0,,"4,127.0",,
CO,Transfort ,8011,B,81,903.4,,344.5,,438.0,,0.0,,"1,542.2",,184.6,,0.0,,0.0,,"5,129.1",,0.0,,"8,541.9",,
CT,"2Plus Partners in Transportation, Inc(2Plus)",1110,F,27,158.8,,0.0,,291.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,450.5,,
CT,Connecticut Department of Transportation(CDOT),1102,C,33,0.0,,"2,181.9",,0.0,,0.0,,0.0,,0.0,,0.0,,"12,850.0",,0.0,,0.0,,"15,031.8",,
CT,Connecticut Transit - Hartford Division(CTTransit),1048,D,193,"12,375.6",,0.0,,"1,009.0",,0.0,,0.0,,172.7,,"33,155.2",,414.7,,0.0,,0.0,,"47,127.1",,
CT,Connecticut Transit - New Haven Division(CTTransit),1055,D,88,"7,289.7",,0.0,,239.6,,0.0,,0.0,,0.0,,"19,299.6",,0.0,,0.0,,0.0,,"26,828.9",,
CT,Connecticut Transit - Stamford Division(CTTransit),1056,D,43,"3,184.9",,0.0,,58.0,,0.0,,0.0,,60.7,,"7,255.6",,150.6,,0.0,,0.0,,"10,709.8",,
CT,Greater Bridgeport Transit Authority(GBTA),1050,B,67,"4,978.1",,213.4,,296.1,,0.0,,325.8,,744.7,,"10,598.7",,0.0,,155.2,,0.0,,"17,312.0",,
CT,Greater Hartford Ridesharing Corporation - The Rideshare Company,1108,A,267,"4,050.9",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"4,050.9",,
CT,Greater Hartford Transit District(GHTD),1017,B,165,0.0,,"1,047.7",,252.3,,0.0,,0.0,,0.0,,0.0,,"10,133.3",,"3,228.3",,0.0,,"14,661.6",,
CT,Housatonic Area Regional Transit(HART),1051,A,41,796.5,,0.0,,83.6,,0.0,,492.3,,0.0,,"3,346.9",,0.0,,"1,120.7",,0.0,,"5,839.9",,
CT,Middletown Transit District(MTD),1063,B,15,248.8,,45.0,,240.2,,0.0,,0.0,,225.4,,"1,033.8",,0.0,,663.4,,0.0,,"2,456.7",,
CT,Milford Transit District(MTD),1107,A,21,679.5,,0.0,,28.5,,0.0,,66.7,,73.8,,"1,253.9",,0.0,,160.9,,0.0,,"2,263.4",,
CT,"New Britain Transportation Company, Inc.",1047,D,11,540.6,,0.0,,77.1,,0.0,,0.0,,0.0,,"1,571.2",,0.0,,401.6,,0.0,,"2,590.4",,
CT,"Northeast Transportation Company, Inc.",1095,D,65,"1,963.0",,0.0,,157.4,,0.0,,0.0,,0.0,,"8,118.5",,0.0,,0.0,,0.0,,"10,238.8",,
CT,Norwalk Transit District,1057,B,78,"1,670.3",,170.7,,189.9,,0.0,,100.5,,155.7,,"7,316.6",,0.0,,807.2,,0.0,,"10,410.9",,
CT,Southeast Area Transit(SEAT),1040,B,22,"1,201.3",,11.5,,314.7,,0.0,,0.0,,0.0,,"1,968.7",,684.8,,387.8,,0.0,,"4,568.8",,
CT,The Greater New Haven Transit District(GNHTD),1049,A,88,218.4,,0.0,,"1,276.3",,0.0,,0.0,,0.0,,"5,118.1",,0.0,,"2,011.5",,0.0,,"8,624.3",,
CT,Valley Transit District(VTD),1042,A,12,343.8,,0.0,,0.5,,0.0,,0.0,,33.5,,0.0,,810.1,,0.0,,0.0,,"1,187.9",,
DC,Washington Metropolitan Area Transit Authority(WMATA),3030,B,"2,567","564,893.6",,"6,167.2",,"211,616.8",,0.0,,"18,000.0",,0.0,,"242,372.3",,"10,252.4",,"336,752.4",,"42,340.7",,"1,432,395.5",,
DE,Delaware Transit Corporation(DTC),3075,B,404,"6,942.7",,224.5,,"7,014.7",,0.0,,"2,674.4",,217.5,,0.0,,"75,024.1",,0.0,,0.0,,"92,097.9",,
FL,Bay County Council On Aging Bay Coordinated Transportation(BCCOA),4085,A,11,265.7,,0.0,,4.9,,0.0,,358.6,,0.0,,521.2,,0.0,,61.7,,0.0,,"1,212.1",,
FL,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",4037,B,377,"7,774.4",,"1,465.4",,"1,152.9",,0.0,,"3,779.1",,258.0,,"2,776.7",,"4,579.8",,"33,755.6",,"20,119.3",,"75,661.3",,
FL,Broward County Community Bus Service(BCT),4179,B,76,87.7,,133.4,,4.6,,0.0,,0.0,,0.0,,0.0,,0.0,,"7,005.1",,"1,687.0",,"8,917.8",,
FL,Broward County Transportation Department(BCT),4029,B,497,"23,722.5",,"1,263.2",,"8,035.5",,0.0,,0.0,,0.0,,"11,194.5",,0.0,,"42,432.0",,"44,890.8",,"131,538.5",,
FL,Central Florida Regional Transportation Authority(LYNX),4035,B,467,"20,652.4",,"1,422.6",,"4,509.4",,0.0,,"10,440.6",,"1,636.8",,"9,082.3",,"7,872.6",,"54,268.0",,0.0,,"109,884.7",,
