"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+",161,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,36460,30310,27210,27730,28260,29000,49510,,,,,,"Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",
"#+",159,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,43120,33680,27900,27790,28570,48560,59850,,,,,"Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",
"#+",160,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,37500,32730,33200,34450,54470,66030,68390,,,,"Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",
"#+",164,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,49140,36270,30290,48750,60350,63330,65390,,,"Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",
"#+",172,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,45310,33920,46500,58100,61890,65320,68250,,"Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",
"#+",172,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,26890,37720,48640,54030,59080,63470,67070,"Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",
"#","Exclusion of interest on public purpose State and local bonds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, under current law interest earned on State and local government bonds issued to finance public-purpose construction (e.g., schools, roads, sewers), equipment acquisition, and other public purposes is tax-exempt. Interest on bonds issued by Indian tribal governments for essential governmental purposes is also tax-exempt. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,4800,4900,5200,5600,,,,,,,,,,,,,,11700,11900,12800,13800,,,,,,,,,,,,,,"Exclusion of interest on public purpose State and local government debt",
"#+",,"JCT",2002,5100,5300,5400,5600,5800,,,,,,,,,,,,,13000,13600,14000,14400,14900,,,,,,,,,,,,,"Exclusion of interest on public purpose State and local government debt",
"#+",,"JCT",2003,,6600,6600,6200,6000,6100,,,,,,,,,,,,,17100,17100,16000,15500,15700,,,,,,,,,,,,"Exclusion of interest on public purpose State and local government debt",
"#+",,"JCT",2004,,,6100,6200,6200,6300,6400,,,,,,,,,,,,,15700,15800,16000,16300,16500,,,,,,,,,,,"Exclusion of interest on public purpose State and local government debt",
"#+",,"JCT",2005,,,,6600,6700,6800,6900,7000,,,,,,,,,,,,,16900,17300,17600,17900,18200,,,,,,,,,,"Exclusion of interest on public purpose State and local government debt",
"#+",,"JCT",2006,,,,,7100,7200,7300,7500,7600,,,,,,,,,,,,,18200,18400,18800,19200,19600,,,,,,,,,"Exclusion of interest on public purpose State and local government debt",
"#+",,"JCT",2007,,,,,,7400,7500,7600,7800,8000,,,,,,,,,,,,,19100,19300,19700,20100,20500,,,,,,,,"Exclusion of interest on public purpose State and local government debt",
"#+",,"JCT",2008,,,,,,,7300,7800,8200,8600,9000,,,,,,,,,,,,,18700,20100,21100,22100,23100,,,,,,,"Exclusion of interest on public purpose State and local government bonds",
"#+",,"JCT",2009,,,,,,,,7800,8400,8800,9200,9600,,,,,,,,,,,,,20000,21500,22500,23600,24700,,,,,,"Exclusion of interest on public purpose State and local government bonds",
"#+",,"JCT",2010,,,,,,,,,7400,7700,8000,8400,8800,,,,,,,,,,,,,19000,19700,20400,23200,24000,,,,,"Exclusion of interest on public purpose State and local government bonds",
"#+",,"JCT",2011,,,,,,,,,,7800,8100,8400,8700,9000,,,,,,,,,,,,,20000,20700,21500,22300,23100,,,,"Exclusion of interest on public purpose State and local government bonds",
"#+",,"JCT",2012,,,,,,,,,,,7500,8500,9000,9900,10400,,,,,,,,,,,,,19300,21900,23100,25300,26700,,,"Exclusion of interest on public purpose State and local government bonds",
"#+",128,"Treasury",2001,5790,5850,5910,5965,6025,6085,,,,,,,,,,,,17185,17355,17530,17705,17880,18060,,,,,,,,,,,,"Exclusion of interest on public purpose bonds",
"#+",130,"Treasury",2002,5730,5840,5960,6080,6200,6320,6450,,,,,,,,,,,16870,17210,17550,17900,18260,18630,19000,,,,,,,,,,,"Exclusion of interest on public purpose State and local bonds",
"#+",133,"Treasury",2003,,5860,6010,6160,6310,6470,6630,6800,,,,,,,,,,,17240,17670,18110,18570,19030,19510,20000,,,,,,,,,,"Exclusion of interest on public purpose State and local bonds",
"#+",134,"Treasury",2004,,,6170,6360,6550,6750,6950,7160,7370,,,,,,,,,,,19080,20420,20760,20970,20860,20370,20990,,,,,,,,,"Exclusion of interest on public purpose State and local bonds",
"#+",134,"Treasury",2005,,,,5710,5880,6060,6240,6420,6620,6820,,,,,,,,,,,19770,20100,20310,20200,19730,20320,20930,,,,,,,,"Exclusion of interest on public purpose State and local bonds",
"#+",143,"Treasury",2006,,,,,6210,6390,6580,6780,6990,7190,7410,,,,,,,,,,,19940,20140,20030,19570,20150,20760,21380,,,,,,,"Exclusion of interest on public purpose State and local bonds",
"#+",160,"Treasury",2007,,,,,,5710,5880,6060,6240,6430,6620,6820,,,,,,,,,,,20650,22300,23580,26090,27980,28820,29690,,,,,,"Exclusion of interest on public purpose State and local bonds",
"#+",158,"Treasury",2008,,,,,,,7230,8000,8460,8710,8970,9240,9520,,,,,,,,,,,15750,17430,18690,19250,19830,20430,21040,,,,,"Exclusion of interest on public purpose State and local bonds",
"#+",159,"Treasury",2009,,,,,,,,7410,7840,8080,8320,8570,8830,9090,,,,,,,,,,,16130,17300,17820,18350,18900,19470,20060,,,,"Exclusion of interest on public purpose State and local bonds",
"#+",163,"Treasury",2010,,,,,,,,,4190,7100,7320,7540,7760,7990,8230,,,,,,,,,,,6920,17510,18410,20280,22050,22710,23390,,,"Exclusion of interest on public purpose State and local bonds",
"#+",170,"Treasury",2011,,,,,,,,,,4850,5180,9690,12140,12170,12570,13200,,,,,,,,,,,18140,15630,18970,22990,24730,26210,27710,,"Exclusion of interest on public purpose State and local bonds",
"#+",170,"Treasury",2012,,,,,,,,,,,9850,8990,11880,14910,15340,15210,15780,,,,,,,,,,,20590,22270,25080,28810,32230,34630,36570,"Exclusion of interest on public purpose State and local bonds",
"#","Tax credit for corporations receiving income from doing business in U.S. possessions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U.S. corporations operating in a U.S. possession (e.g., Puerto Rico) can claim a credit against some or all of their U.S. tax liability on possession business income. The credit expires December 31, 2005.","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy08/pdf/spec.pdf "">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2008.</a>"
"#+",,"JCT",2001,3800,4000,3600,3200,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Tax credit for Puerto Rico and possession income",
"#+",,"JCT",2002,3800,4000,3600,3200,3000,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",
"#+",,"JCT",2003,,4000,3600,3200,3000,2800,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",
"#+",,"JCT",2004,,,2600,2200,2000,1800,500,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,"Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",
"#+",,"JCT",2005,,,,1800,1600,1400,400,0,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,"Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",
"#+",,"JCT",2006,,,,,1400,1200,300,0,0,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,"Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",
"#+",,"JCT",2007,,,,,,1200,300,0,0,0,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,"Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",
"#+",,"JCT",2008,,,,,,,300,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",
"#+",130,"Treasury",2001,2590,2670,2600,2550,2600,2650,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,"Tax credit for corporations receiving income from doing business in U.S. possessions",
"#+",132,"Treasury",2002,2470,2520,2560,2580,2610,2630,1060,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Tax credit for corporations receiving income from doing business in U.S. possessions",
"#+",135,"Treasury",2003,,2190,2240,2240,2240,2200,1300,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,"Tax credit for corporations receiving income from doing business in U.S. possessions",
"#+",136,"Treasury",2004,,,2240,2240,2240,2200,1300,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,"Tax credit for corporations receiving income from doing business in U.S. possessions",
"#+",136,"Treasury",2005,,,,1200,1150,1100,800,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,"Tax credit for corporations receiving income from doing business in U.S. possessions",
"#+",145,"Treasury",2006,,,,,1000,900,500,50,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,"Tax credit for corporations receiving income from doing business in U.S. possessions",
"#+",162,"Treasury",2007,,,,,,800,400,40,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,"Tax credit for corporations receiving income from doing business in U.S. possessions",
"#+",160,"Treasury",2008,,,,,,,200,20,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,"Tax credit for corporations receiving income from doing business in U.S. possessions",
