"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+",,"JCT",2008,,,,,,,800,800,900,900,900,,,,,,,,,,,,,3700,4000,4300,4700,4800,,,,,,,"Deduction for charitable contributions to health organizations",
"#+",,"JCT",2009,,,,,,,,900,900,900,900,900,,,,,,,,,,,,,4000,4300,4500,4700,5000,,,,,,"Deduction for charitable contributions to health organizations",
"#+",,"JCT",2010,,,,,,,,,300,300,300,300,300,,,,,,,,,,,,,3900,4000,4300,4600,5000,,,,,"Deduction for charitable contributions to health organizations",
"#+",,"JCT",2011,,,,,,,,,,300,300,300,300,300,,,,,,,,,,,,,3200,3700,4100,4200,4400,,,,"Deduction for charitable contributions to health organizations",
"#+",,"JCT",2012,,,,,,,,,,,1800,1800,1900,1900,2000,,,,,,,,,,,,,2500,3000,3300,3500,3600,,,"Deduction for charitable contributions to health organizations",
"#+",101,"Treasury",2001,620,660,720,740,735,780,,,,,,,,,,,,2180,2270,2360,2470,2580,2710,,,,,,,,,,,,"Deductibility of charitable contributions (health)",
"#+",103,"Treasury",2002,730,720,710,760,740,710,830,,,,,,,,,,,2180,2280,2390,2510,2640,2770,2910,,,,,,,,,,,"Deductibility of charitable contributions (health)",
"#+",103,"Treasury",2003,,710,820,920,1010,1010,1080,1150,,,,,,,,,,,3300,3360,3500,3680,3840,4020,4170,,,,,,,,,,"Deductibility of charitable contributions (health)",
"#+",103,"Treasury",2004,,,870,850,860,1010,990,980,980,,,,,,,,,,,3370,3510,3720,3890,4080,4240,4510,,,,,,,,,"Deductibility of charitable contributions (health)",
"#+",103,"Treasury",2005,,,,140,150,160,160,170,180,190,,,,,,,,,,,3250,2940,3190,3510,3720,3970,4260,,,,,,,,"Deductibility of charitable contributions (health)",
"#+",112,"Treasury",2006,,,,,150,160,160,170,180,190,200,,,,,,,,,,,2940,3190,3510,3720,3970,4260,4570,,,,,,,"Deductibility of charitable contributions (health)",
"#+",129,"Treasury",2007,,,,,,160,160,170,180,190,200,210,,,,,,,,,,,3190,3510,3720,3970,4260,4570,4900,,,,,,"Deductibility of charitable contributions (health)",
"#+",126,"Treasury",2008,,,,,,,170,180,190,200,210,220,230,,,,,,,,,,,4020,4380,4970,5370,5750,6160,6620,,,,,"Deductibility of charitable contributions (health)",
"#+",127,"Treasury",2009,,,,,,,,180,190,200,210,220,230,240,,,,,,,,,,,4130,4700,5100,5490,5940,6430,6840,,,,"Deductibility of charitable contributions (health)",
"#+",131,"Treasury",2010,,,,,,,,,180,190,200,210,220,230,240,,,,,,,,,,,4130,4700,5100,5490,5940,6430,6840,,,"Deductibility of charitable contributions (health)",
"#+",136,"Treasury",2011,,,,,,,,,,180,180,190,200,210,230,240,,,,,,,,,,,3970,4080,4760,5180,5600,6000,6400,,"Deductibility of charitable contributions (health)",
"#+",138,"Treasury",2012,,,,,,,,,,,180,190,200,210,230,240,250,,,,,,,,,,,3670,4280,4670,5040,5400,5760,6110,"Deductibility of charitable contributions (health)",
"#","Deductibility of medical expenses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system would not allow a deduction for personal expenditures. In contrast, under current law personal expenditures for medical care (including the costs of prescription drugs) exceeding 7.5 percent of the taxpayer's adjusted gross income are deductible. For tax years beginning after 2012, only medical expenditures exceeding 10 percent of the taxpayer's adjusted gross income are deductible. However, for the years 2013, 2014, 2015 and 2016, if either the taxpayer or the taxpayer's spouse turns 65 before the end of the taxable year, the threshold remains at 7.5 percent of adjusted income. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,4300,4500,4700,4900,,,,,,,,,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,4400,4800,5100,5400,5800,,,,,,,,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,5100,5400,5600,6000,6300,,,,,,,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,5600,6000,6400,6800,7200,,,,,,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,5900,6100,6300,6500,6900,,,,,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,5900,6900,7700,8800,9900,,,,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,7700,8200,8900,9500,9900,,,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,7300,8200,9500,10700,12100,,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,8400,9500,10800,12400,16700,,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,9200,10600,12200,16400,19400,,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,11600,12400,15500,17900,19300,,,,"Deduction for medical expenses and long-term care expenses",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,10800,13500,16100,17500,19600,,,"Deduction for medical expenses and long-term care expenses",
"#+",99,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,3910,4160,4440,4720,5005,5305,,,,,,,,,,,,"Deductibility of medical expenses",
"#+",101,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,4250,4560,4870,5170,5480,5790,6110,,,,,,,,,,,"Deductibility of medical expenses",
"#+",101,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,4990,5260,5530,5840,6280,6600,7100,,,,,,,,,,"Deductibility of medical expenses",
"#+",101,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,5710,6060,6340,6490,6610,6980,7380,,,,,,,,,"Deductibility of medical expenses",
"#+",101,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,6240,6880,7900,8480,9180,10200,10990,,,,,,,,"Deductibility of medical expenses",
"#+",110,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,7380,8590,9140,9970,11100,11890,12670,,,,,,,"Deductibility of medical expenses",
"#+",127,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,6110,4410,5310,6490,7720,9220,12260,,,,,,"Deductibility of medical expenses",
"#+",124,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,3770,4240,4920,5820,6840,9250,10780,,,,,"Deductibility of medical expenses",
"#+",125,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,4470,5060,5920,6800,9150,10550,11490,,,,"Deductibility of medical expenses",
"#+",129,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,9320,9660,10760,12540,14750,16850,19260,,,"Deductibility of medical expenses",
"#+",134,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,8760,9090,10030,10980,11970,13260,14910,,"Deductibility of medical expenses",
"#+",134,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,9090,10030,10010,9930,11240,13390,15450,"Deductibility of medical expenses",
"#","Distributions from retirement plans for premiums for health and long-term care insurance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Under the baseline tax system, all compensation, including dedicated and deferred payments, should be included in taxable income. In contrast, the Tax Code provides for tax-free distributions of up to $3,000 from governmental retirement plans for premiums for health and long term care premiums of public safety officers. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",130,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,0,250,240,280,310,340,380,,,,,"Distributions from retirement plans for premiums for health and long-term care insurance",
"#+",131,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,250,240,280,310,340,380,420,,,,"Distributions from retirement plans for premiums for health and long-term care insurance",
"#+",135,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,240,280,310,340,380,420,460,,,"Distributions from retirement plans for premiums for health and long-term care insurance",
"#+",140,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,260,300,330,360,400,440,490,,"Distributions from retirement plans for premiums for health and long-term care insurance",
"#+",142,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,260,300,330,360,400,440,490,"Distributions from retirement plans for premiums for health and long-term care insurance",
"#","Exclusion of employer contributions for medical insurance premiums and medical care",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Under the baseline tax system, all compensation, including dedicated payments and in-kind benefits, should be included in taxable income. In contrast, under current law, employer-paid health insurance premiums and other medical expenses (including long-term care) are deducted as a business expense by employers, but they are not included in employee gross income. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,61300,65100,69200,73800,,,,,,,,,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,58000,61100,64400,68200,72500,,,,,,,,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,66200,71900,78200,84700,91400,,,,,,,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,69100,75100,80000,86500,93300,,,,,,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,79600,85100,91800,98700,106600,,,,,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,96000,109400,121500,132200,143600,,,,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,78600,91200,100200,107800,116000,,,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,90600,99700,107000,114500,122200,,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,105700,116500,126000,135600,144700,,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,116800,127400,136900,145000,154200,,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,94400,106600,115200,122000,130000,,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,105700,117300,128000,147400,161000,,,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ","Estimate includes employer-provided health insurance purchased through cafeteria plans"
"#+",95,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,75095,80570,86175,90655,95960,102725,,,,,,,,,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",97,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,76530,84350,92230,99800,107620,115770,124690,,,,,,,,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",97,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,82800,90910,99260,106940,115380,124050,134960,,,,,,,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",97,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,99060,108500,120160,132240,144710,157180,170230,,,,,,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",98,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,101920,106720,112990,120940,129820,139620,150300,,,,,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",107,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,102250,112160,125690,139060,152560,166190,176740,,,,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",124,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,118420,132730,146780,161120,176290,191980,212820,,,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",121,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,125000,141270,160190,179580,200510,221880,243820,,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",122,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,133790,151810,168460,185250,210110,233320,254810,,,,"Exclusion of employer contributions for medical insurance premiums and medical care",
"#+",126,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,131080,142010,155050,169190,184860,199900,214740,,,"Exclusion of employer contributions for medical insurance premiums and medical care ","The figures in the table indicate the effect on income taxes of the employer contributions for health. In addition, the effect on payroll tax receipts (in millions of dollars) is as follows: 2008 $83,150; 2009 $86,490; 2010 $91,460; 2011 $97,820; 2012 $104,660; 2013 $111,000; and 2014 $117,560."
"#+",131,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,144412,159868,176964,191540,208650,228040,248600,,"Exclusion of employer contributions for medical insurance premiums and medical care  ","The figures in the table indicate the effect on income taxes of the employer contributions for health.  In addition, the effect on payroll tax receipts (in millions of dollars) is as follows: 2009 $97,130;  2010 $101,710; 2011 $106,730; 2012 $113,570; 2013 $121,770; 2014 $130,860; and 2015 $140,400."
"#+",131,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,160110,173750,184460,196220,211470,230080,248980,"Exclusion of employer contributions for medical insurance premiums and medical care  ","The figures in the table indicate the effect on income taxes of the employer contributions for health. In addition, the effect on payroll tax receipts (in millions of dollars) is as follows: 2010 $103,980; 2011 $107,770; 2012 $113,050; 2013 $118,250; 2014 $124,860; 2015 $133,130; and 2016 $141,330."
"#","Exclusion of health insurance benefits for military retirees and retiree dependents enrolled in Medicare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>There is no definition available for this tax expenditure in the 2006, 2008 or 2010 Congressional Research Service's <em>Tax Expenditures: Compendium of Background Material on Individual Provisions</em>.</p>",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,800,1200,1300,1400,1700,,,,,,"Exclusion of health insurance benefits for military retirees and retiree dependents enrolled in Medicare",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1200,1300,1400,1700,1900,,,,,"Exclusion of health insurance benefits for military retirees and retiree dependents enrolled in Medicare",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1300,1400,1700,1900,2300,,,,"Exclusion of health insurance benefits for military retirees and retiree dependents enrolled in Medicare",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1400,1700,1900,2100,2300,,,"Exclusion of health insurance benefits for military retirees and retiree dependents enrolled in Medicare",
"#","Exclusion of interest on hospital construction bonds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, under current law interest earned on State and local government debt issued to finance hospital construction is excluded from income subject to tax. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,600,600,700,700,,,,,,,,,,,,,,1500,1500,1600,1700,,,,,,,,,,,,,,"Exclusion of interest on State and local government bonds for private nonprofit hospital facilities",
"#+",,"JCT",2002,300,300,300,300,300,,,,,,,,,,,,,800,800,900,900,900,,,,,,,,,,,,,"Exclusion of interest on State and local government bonds for private nonprofit hospital facilities",
"#+",,"JCT",2003,,400,400,400,400,400,,,,,,,,,,,,,1100,1100,1000,1000,1000,,,,,,,,,,,,"Exclusion of interest on State and local government bonds for private nonprofit hospital facilities",
"#+",,"JCT",2004,,,400,400,400,400,400,,,,,,,,,,,,,1000,1000,1000,1000,1100,,,,,,,,,,,"Exclusion of interest on State and local government bonds for private nonprofit hospital facilities",
"#+",,"JCT",2005,,,,400,400,400,400,400,,,,,,,,,,,,,1100,1100,1100,1100,1100,,,,,,,,,,"Exclusion of interest on State and local government bonds for private nonprofit hospital facilities",
"#+",,"JCT",2006,,,,,500,500,500,500,500,,,,,,,,,,,,,1200,1200,1200,1300,1300,,,,,,,,,"Exclusion of interest on State and local government bonds for private nonprofit hospital facilities",
"#+",,"JCT",2007,,,,,,500,500,500,600,600,,,,,,,,,,,,,1300,1300,1400,1400,1500,,,,,,,,"Exclusion of interest on State and local government bonds for private nonprofit hospital facilities",
"#+",,"JCT",2008,,,,,,,600,700,700,800,800,,,,,,,,,,,,,1700,1800,1900,2000,2100,,,,,,,"Exclusion of interest on State and local government qualified private activity bonds for private nonprofit hospital facilities",
"#+",,"JCT",2009,,,,,,,,700,700,800,800,900,,,,,,,,,,,,,1800,1900,2000,2100,2200,,,,,,"Exclusion of interest on State and local government qualified private activity bonds for private nonprofit hospital facilities",
"#+",,"JCT",2010,,,,,,,,,600,600,700,700,800,,,,,,,,,,,,,1500,1600,1700,1900,2000,,,,,"Exclusion of interest on State and local government qualified private activity bonds for private nonprofit hospital facilities",
"#+",,"JCT",2011,,,,,,,,,,700,700,700,700,700,,,,,,,,,,,,,1700,1700,1800,1900,1900,,,,"Exclusion of interest on State and local government qualified private activity bonds for private nonprofit hospital facilities",
"#+",,"JCT",2012,,,,,,,,,,,500,600,600,700,700,,,,,,,,,,,,,1300,1500,1600,1700,1800,,,"Exclusion of interest on State and local government qualified private activity bonds for private nonprofit hospital facilities",
"#+",100,"Treasury",2001,310,310,315,320,320,325,,,,,,,,,,,,915,925,935,945,955,965,,,,,,,,,,,,"Exclusion of interest on hospital construction bonds",
"#+",102,"Treasury",2002,270,280,290,310,340,370,410,,,,,,,,,,,810,820,840,900,1010,1120,1250,,,,,,,,,,,"Exclusion of interest on hospital construction bonds",
"#+",102,"Treasury",2003,,280,290,290,300,310,320,320,,,,,,,,,,,820,840,900,1010,1130,1250,1380,,,,,,,,,,"Exclusion of interest on hospital construction bonds",
"#+",102,"Treasury",2004,,,290,300,310,320,330,340,350,,,,,,,,,,,910,1020,1130,1240,1330,1400,1500,,,,,,,,,"Exclusion of interest on hospital construction bonds",
"#+",102,"Treasury",2005,,,,350,360,370,390,400,410,420,,,,,,,,,,,1270,1420,1560,1670,1760,1880,1940,,,,,,,,"Exclusion of interest on hospital construction bonds",
"#+",111,"Treasury",2006,,,,,400,410,430,440,450,460,480,,,,,,,,,,,1470,1610,1730,1820,1950,2010,2070,,,,,,,"Exclusion of interest on hospital construction bonds",
"#+",128,"Treasury",2007,,,,,,410,420,430,440,460,470,490,,,,,,,,,,,1470,1590,1680,1860,1990,2050,2110,,,,,,"Exclusion of interest on hospital construction bonds",
"#+",125,"Treasury",2008,,,,,,,820,900,950,980,1010,1040,1070,,,,,,,,,,,2600,2870,3060,3150,3250,3340,3440,,,,,"Exclusion of interest on hospital construction bonds",
"#+",126,"Treasury",2009,,,,,,,,870,920,950,970,1000,1030,1060,,,,,,,,,,,1890,2030,2090,2150,2210,2280,2350,,,,"Exclusion of interest on hospital construction bonds",
"#+",130,"Treasury",2010,,,,,,,,,580,990,1020,1050,1080,1110,1150,,,,,,,,,,,770,1950,2050,2260,2450,2530,2600,,,"Exclusion of interest on hospital construction bonds",
"#+",135,"Treasury",2011,,,,,,,,,,570,610,1130,1420,1420,1470,1550,,,,,,,,,,,2120,1830,2220,2690,2890,3070,3240,,"Exclusion of interest on hospital construction bonds",
"#+",135,"Treasury",2012,,,,,,,,,,,1140,1040,1380,1730,1780,1770,1830,,,,,,,,,,,2390,2590,2910,3350,3740,4020,4250,"Exclusion of interest on hospital construction bonds",
"#","Exclusion of medical care and TRICARE medical insurance for military dependents, retirees, and retiree dependents not enrolled in Medicare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Active-duty military personnel are provided with a variety of benefits (or cash payments in lieu of such benefits) that are not subject to taxation. Among such benefits are medical and dental care. Dependents of active-duty personnel, retired military personnel and their dependents, veterans, survivors of deceased members, and reservists who have served on active duty since September 11, 2001 and join the Selected Reserve are also eligible for these health benefits-- and thus can take advantage of the tax exclusion. DOD currently relies on a program known as TriCare to coordinate the medical care supplied by military and civilian providers. </p>  <p>The FY2001 Defense Authorization Act included a provision allowing military retirees and their dependents who are eligible for Medicare Part A and participate in Medicare Part B to retain their TriCare coverage as a secondary payer to Medicare. To qualify for the coverage, an individual must have served at least 20 years in the military. Under the plan, TriCare pays for most of the cost of treatments not covered by Medicare.
</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,1600,1600,1600,1600,,,,,,,,,,,,,,"Exclusion of medical care and CHAMPUS/TRICARE medical insurance for military dependents, retirees, and retiree dependents",
