"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+",122,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,47730,45870,48140,51800,56140,60930,66400,,,,,,,"401(k) plans",
"#+",139,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,37440,37330,39800,43100,48810,53870,47290,,,,,,"401(k) plans",
"#+",137,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,40760,42410,43970,45980,48550,54230,57690,,,,,"401(k) plans",
"#+",138,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,46000,49000,51000,55000,68000,74000,77000,,,,"401(k) plans",
"#+",142,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,47000,50000,53000,66000,72000,75000,77000,,,"401(k) plans",
"#+",147,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,44126,53549,67061,70168,72716,74712,76183,,"401(k) plans",
"#+",149,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,52240,62850,67590,69060,71520,72880,75210,"401(k) plans",
"#","Additional exemption for housing Hurricane Katrina displaced individuals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The tax rate schedule, including personal exemptions and the standard deduction, are part of the baseline tax system. Additional exemptions to targeted groups are not allowed. In contrast, the Tax Code provides additional exemption to persons displaced by natural disasters such as hurricane Katrina. </p><p>This tax expenditure corresponds with the JCT tax expenditure ""Additional exemption for housing provided to individuals displaced by Hurricane Katrina,"" found in the Commerce and Housing Budget Function and available <a href="""">LINK HERE</a>.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011.</a>"
"#+",152,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,0,110,20,0,0,0,0,,,,,,"Additional exemption for housing Hurricane Katrina displaced individuals",
"#+",150,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,110,20,0,0,0,0,0,,,,,"Additional exemption for housing Hurricane Katrina displaced individuals",
"#+",151,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,20,0,0,0,0,0,0,,,,"Additional exemption for housing Hurricane Katrina displaced individuals",
"#+",155,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,20,10,0,0,0,0,0,,,"Additional exemption for housing Hurricane Katrina displaced individuals","The title for this tax expenditure is listed as ""Additional exemption for housing Hurricane Katrina displaced individuals"" in Table 19-1 (""Estimates of Total Income Tax Expenditures for Fiscal Years 2009-2015"") and as ""Additional exemption for housing disaster related displaced individuals"" in Table 19-2 (""Estimates of Tax Expenditures for the Corporate and Individual Income Taxes for Fiscal Years 2009-2015"").  Subsidyscope uses the titles found in Table 16-1. "
"#+",160,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,10,0,0,0,0,0,0,,"Additional exemption for housing Hurricane Katrina displaced individuals","The title for this tax expenditure is listed as ""Additional exemption for housing Hurricane Katrina displaced individuals"" in Table 16-1 (""Estimates of Total Income Tax Expenditures for Fiscal Years 2008-2014"") and as ""Additional exemption for housing disaster related displaced individuals"" in Table 16-2 (""Estimates of Tax Expenditures for the Corporate and Individual Income Taxes for Fiscal Years 2008-2014"").  Subsidyscope uses the titles found in Table 19-1. "
"#","Additional standard deduction for the blind and the elderly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Additional deduction for the blind: The tax rate schedule, including personal exemptions and the standard deduction, are part of the baseline tax system. Additional exemptions to targeted groups are not allowed. In contrast, the Tax Code provides taxpayers who are blind an additional $1,400 standard deduction if single, or $1,100 if married in 2009. </p><p>Additional deduction for the elderly: Under the baseline tax system, the standard deduction is allowed. However, additional standard deductions for targeted groups within a given filing status would not be allowed. In contrast, the Tax Code allows taxpayers who are 65 years or older to claim an additional $1,400 standard deduction if single, or $1,100 if married in 2010.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,2000,2000,2100,2200,,,,,,,,,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,2000,2100,2200,2200,2300,,,,,,,,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,2100,2200,2300,2400,2500,,,,,,,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,2000,2100,2200,2300,2300,,,,,,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,2000,2100,2200,2300,2200,,,,,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,2000,2100,2300,2200,2200,,,,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,1800,1800,1700,1800,1900,,,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1600,1600,1700,1700,1800,,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1700,1600,1700,1800,2200,,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,2000,1900,1800,2200,2600,,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1700,1600,1900,2300,2500,,,,"Additional standard deduction for the blind and the elderly",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1800,2200,2700,2800,3000,,,"Additional standard deduction for the blind and the elderly",
"##","Additional deduction for the blind",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Under the baseline tax system, the standard deduction is allowed. However, additional standard deductions for targeted groups within a given filing status would not be allowed. In contrast, the Tax Code allows taxpayers who are blind to claim an additional $1,400 standard deduction if single, or $1,100 if married in 2010. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"##+",116,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,30,30,30,35,35,35,,,,,,,,,,,,"Additional deduction for the blind",
"##+",118,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,30,30,30,30,40,40,40,,,,,,,,,,,"Additional deduction for the blind",
"##+",121,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,,"Additional deduction for the blind",
"##+",122,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,"Additional deduction for the blind",
"##+",122,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,40,30,40,40,40,40,40,,,,,,,,"Additional deduction for the blind",
"##+",131,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,30,40,40,40,40,40,40,,,,,,,"Additional deduction for the blind",
"##+",147,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,40,30,30,40,40,40,50,,,,,,"Additional deduction for the blind",
"##+",145,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,40,40,40,40,40,50,60,,,,,"Additional deduction for the blind",
"##+",146,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,30,30,30,30,40,40,40,,,,"Additional deduction for the blind",
"##+",150,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,40,30,30,40,50,50,50,,,"Additional deduction for the blind",
"##+",155,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,40,30,40,50,50,50,50,,"Additional deduction for the blind",
"##+",157,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,30,40,40,50,50,50,50,"Additional deduction for the blind",
"##","Additional deduction for the elderly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Under the baseline tax system, the standard deduction is allowed. However, additional standard deductions for targeted groups within a given filing status would not be allowed. In contrast, the Tax Code allows taxpayers who are 65 years or older to claim an additional $1,400 standard deduction if single, or $1,100 if married in 2010. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"##+",117,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,1830,1890,1955,1985,2030,2110,,,,,,,,,,,,"Additional deduction for the elderly",
"##+",119,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,1920,1990,2060,2130,2210,2260,2350,,,,,,,,,,,"Additional deduction for the elderly",
"##+",122,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,1970,1890,1950,2060,2100,2150,2050,,,,,,,,,,"Additional deduction for the elderly",
"##+",123,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,1890,1950,2050,2120,2180,2110,2030,,,,,,,,,"Additional deduction for the elderly",
"##+",123,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,1840,1710,1800,1900,1960,1920,1940,,,,,,,,"Additional deduction for the elderly",
"##+",132,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,1700,1810,1960,1940,1900,1930,1950,,,,,,,"Additional deduction for the elderly",
"##+",148,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,1850,1740,1740,1880,1930,1980,2940,,,,,,"Additional deduction for the elderly",
"##+",146,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,1920,1830,1830,1910,2010,2890,3480,,,,,"Additional deduction for the elderly",
"##+",147,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,1590,1610,1710,1850,2460,2920,3070,,,,"Additional deduction for the elderly",
"##+",151,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,2250,1940,1940,2730,3290,3470,3570,,,"Additional deduction for the elderly",
"##+",156,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,2230,2030,2600,3100,3300,3550,3690,,"Additional deduction for the elderly",
"##+",158,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,1890,2480,2980,3170,3400,3560,3590,"Additional deduction for the elderly",
"#","Deductibility of casualty losses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Under the baseline tax system, neither the purchase of property nor insurance premiums to protect its value are deductible as costs of earning income. Therefore, reimbursement for insured loss of such property is not included as a part of gross income, and uninsured losses are not deductible. In contrast, the Tax Code provides a deduction for uninsured casualty and theft losses of more than $100 each, to the extent that total losses during the year exceed 10 percent of the taxpayer's adjusted gross income. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,300,300,300,400,,,,,,,,,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,200,200,300,300,300,,,,,,,,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,200,200,200,200,200,,,,,,,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,200,200,200,200,200,,,,,,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,200,200,200,200,200,,,,,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,200,200,200,200,200,,,,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,200,200,200,200,200,,,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,700,800,300,300,300,,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,800,300,300,300,300,,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,200,200,200,200,300,,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,200,200,300,300,300,,,,"Deduction for casualty and theft losses",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,200,300,300,300,300,,,"Deduction for casualty and theft losses",
"#+",119,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,265,275,285,295,310,325,,,,,,,,,,,,"Deductibility of casualty losses",
"#+",121,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,230,250,260,280,290,300,320,,,,,,,,,,,"Deductibility of casualty losses",
"#+",124,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,210,250,310,360,410,450,490,,,,,,,,,,"Deductibility of casualty losses",
"#+",125,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,280,400,420,440,460,500,540,,,,,,,,,"Deductibility of casualty losses",
"#+",125,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,500,690,670,680,640,600,630,,,,,,,,"Deductibility of casualty losses",
"#+",134,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,550,250,270,280,290,300,320,,,,,,,"Deductibility of casualty losses",
"#+",150,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,250,980,640,300,320,330,360,,,,,,"Deductibility of casualty losses",
"#+",148,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,260,280,300,310,320,350,370,,,,,"Deductibility of casualty losses",
"#+",149,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,560,600,630,670,730,760,790,,,,"Deductibility of casualty losses",
"#+",153,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,540,580,620,690,740,780,810,,,"Deductibility of casualty losses",
"#+",158,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,510,560,640,680,720,750,780,,"Deductibility of casualty losses",
"#+",160,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,260,300,320,330,360,380,410,"Deductibility of casualty losses",
"#","Earned income tax credit  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system would not allow credits for particular activities or targeted at specific group. In contrast, the Tax Code provides an EITC to low-income workers at a maximum rate of 45 percent of income. For a family with one qualifying child, the credit is 34 percent of the first $8,970 of earned income in 2010. The credit is 40 percent of the first $12,590 of income for a family with two or more qualifying children. The credit is 45 percent of the first $12,590 of income for a family with three or more qualifying children. Low-income workers with no qualifying children are eligible for a 7.65 percent credit on the first $5,980 of earned income. The credit is phased out at income levels and rates which depend upon how many qualifying children are eligible and marital status. Earned income tax credits in excess of tax liabilities owed through the individual income tax system are refundable to individuals. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",120,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,4700,4790,4985,5205,5440,5740,,,,,,,,,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect on outlays (in millions of dollars) is as follows: 1999 $25,632; 2000 $25,676; 2001 $25,799; 2002 $26,876; 2003 $27,638; 2004 $28,701; and 2005 $29,722."
"#+",122,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,4644,4692,4963,5225,5436,5688,5965,,,,,,,,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2000 $26,099; 2001 $25,923; 2002 $26,983; 2003 $27,875; 2004 $28,545; 2005 $29,373; and in 2006 $30,165."
"#+",125,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,4940,4370,4800,4930,5100,5180,5390,,,,,,,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2001 $26,120; 2002 $28,280; 2003 $30,630; 2004 $31,080; 2005 $31,720; 2006 $33,130; and 2007 $34,090."
"#+",126,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,4450,4930,5090,5280,5410,5580,5790,,,,,,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2002 $27,830; 2003 $30,610; 2004 $31,380; 2005 $32,090; 2006 $33,450; 2007 $34,480; and 2008 $35,380."
"#+",126,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,5099,4884,5006,5477,5515,5603,5780,,,,,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2003 $31,961; 2004 $33,551; 2005 $34,148; 2006 $34,488; 2007 $34,338; 2008 $34,359; and 2009 $35,161."
"#+",135,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,4893,4983,5423,5168,5287,5480,5597,,,,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2004 $33,134;2005 $33,790; 2006 $34,132; 2007 $34,481; 2008 $34,723; 2009 $35,517; and 2010 $36,099."
"#+",151,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,4925,5050,5150,5445,5640,5810,6070,,,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2005 $34,559;2006 $35,098; 2007 $35,645; 2008 $36,955; 2009 $38,048; 2010 $38,823; and 2011 $40,278."
"#+",149,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,5050,5360,5340,5490,5660,5890,7900,,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2006 $36,166; 2007 $36,461; 2008 $37,573; 2009 $38,237; 2010 $38,994; 2011 $40,289; and 2012 $36,982."
"#+",150,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,4990,5200,5440,5720,5860,7890,8170,,,,"Earned income tax credit","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2007 $38,270; 2008 $39,460; 2009 $41,020; 2010 $42,940; 2011 $43,460; 2012 $39,890; and 2013 $40,850."
"#+",154,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,5380,5740,6130,6390,8530,8790,9140,,,"Earned income tax credit ","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2008 $45,280; 2009 $42,270; 2010 $49,730; 2011 $50,950; 2012 $45,840; 2013 $46,670; and 2014 $47,970."
"#+",159,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,4420,6190,6200,8380,8540,8790,9090,,"Earned income tax credit  ","The figures in the table indicate the effect of the earned income tax credit on receipts.  The effect of the credit on outlays (in millions of dollars) is as follows: 2009 $44,370;  2010 $51,500; 2011 $51,450; 2012 $43,980; 2013 $43,860; 2014 $44,130; and 2015 $44,380."
"#+",161,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,4910,7510,8500,8730,9020,9260,9550,"Earned income tax credit  ","The figures in the table indicate the effect of the earned income tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2010 $54,740; 2011 $54,960; 2012 $43,980; 2013 $43,860; 2014 $44,130; 2015 $44,380; and 2016 $44,910."
"##","Earned income credit ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"##+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,4300,4500,4600,4700,,,,,,,,,,,,,,"Earned income credit (EIC)","The figures in the table show the effect of the earned income credit on receipts. The increase in outlays is: $25.6 billion in 1999, $26.2 billion in 2000, $26.8 billion in 2001, $27.3 billion in 2002, and $27.9 billion in 2003. "
"##+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,4000,4100,4100,4400,4400,,,,,,,,,,,,,"Earned income credit (EIC)","The figures in the table show the effect of the earned income credit on receipts. The increase in outlays is: $25.8 billion in 2000, $26.2 billion in 2001, $27.0 billion in 2002, $27.4 billion in 2003, and $28.1 billion in 2004. "
"##+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,4200,4300,4300,4400,4500,,,,,,,,,,,,"Earned income credit (EIC) ","The figures in the table show the effect of the earned income credit on receipts. The increase in outlays is: $25.8 billion in 2001, $26.4 billion in 2002, $26.7 billion in 2003, $27.2 billion in 2004, and $27.8 billion in 2005. "
"##+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,33700,35000,35700,36200,37000,,,,,,,,,,,"Earned income credit (EIC) ","The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is: $38.5 billion in 2002, $39.5 billion in 2003, $40.2 billion in 2004, $40.5 billion in 2005, and $43.4 billion in 2006."
"##+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,34100,34600,35900,36800,37300,,,,,,,,,,"Earned income credit (EIC) ","The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is: $38.1 billion in 2003, $37.9 billion in 2004, $38.5 billion in 2005, $ 41.7 billion in 2006, and $42.3 billion 2007."
"##+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,34100,35400,36100,36600,37400,,,,,,,,,"Earned income credit (EIC) ","The expenditure estimate includes refundable amounts, amounts used to offset income taxes, and amounts used to offset other taxes.The amount of refundable child tax credit and earned income tax cred used to offset taxes other than income tax or paid out as refunds is: $44.3 billion in 2004, $44.8 billion in 2005, $42.6 billion in 2006, $42.7 billion 2007, and $42.9 billion in 2008."
"##+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,39000,39000,38800,39000,39300,,,,,,,,"Earned income credit (EIC) ","Tax expenditure estimates includes refundable amounts, amounts used to offset income taxes, and amounts used to offset other taxes. The amount of refundable child tax credit and earned income tax credit used to offset taxes other than income tax or paid out as refunds is: $51.5 billion in 2005, $51.9 billion in 2006, $51.0 billion in 2007, $50.6 billion in 2008, and $50.7 billion in 2009."
"##+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,42100,42800,43500,44500,45400,,,,,,,"Earned income credit (EIC)",
"##+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,44700,46500,47900,48900,46900,,,,,,"Earned income credit (EIC)",
"##+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,52800,55100,51300,50600,51400,,,,"Earned income credit ","Estimate includes refundability associated with the outlay effects found on page 46 of the JCT FY2011 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a> "
