"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#","Credit for child and dependent care and exclusion of employer-provided child care ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>A taxpayer may claim a nonrefundable tax credit (Section 21) for employment-related expenses incurred for the care of a dependent child (or a disabled dependent or spouse). The maximum dependent care tax credit is 35 percent (30 percent after December 31, 2012) of up to $3,000 ($2,400 after December 31, 2012) in expenses, if there is one qualifying individual, and up to $6,000 ($4,800 after December 31, 2012) for two or more qualifying individuals.</p>

<p>In addition, payments by an employer, under a dependent care assistance program, for qualified dependent care assistance provided to an employee are excluded from the employee's income and, thus, not subject to federal individual income tax (Section 129). The qualified expenditures are not counted as wages, and therefore, are also not subject to employment taxes. The maximum exclusion amount is $5,000, and may not exceed the lesser of the earned income of the employee or the employee's spouse if married.</p><p>This tax expenditure corresponds with the Treasury tax expenditure ""Credit for child and dependent care expenses,"" found in the Education, Training, Employment, and Social Services Budget Function and available <a href="""">LINK HERE</a>, and the ""Employer provided child care exclusion,"" found in the Education, Training, Employment, and Social Services Budget Function and available <a href="""">LINK HERE</a>.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,3100,2700,2700,2600,2500,,,,,,,"Tax credit for child and dependent care and exclusion of employer-provided child care ()","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,3000,2600,2600,2500,2500,,,,,,"Tax credit for child and dependent care and exclusion of employer-provided child care ","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,3100,2600,2600,2500,2400,,,,,"Credit for child and dependent care and exclusion of employer-provided child care ","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,4300,3100,2600,2500,2500,,,,"Credit for child and dependent care and exclusion of employer-provided child care ","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,3100,2500,2500,2500,2500,,,"Credit for child and dependent care and exclusion of employer-provided child care ","Estimate includes employer-provided child care purchased through dependent care flexible spending accounts."
"#","Credit for child and dependent care expenses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system would not allow credits for particular activities or targeted at specific groups. In contrast, the Tax Code provides married couples with child and dependent care expenses a tax credit when one spouse works full time and the other works at least part time or goes to school. The credit may also be claimed by single parents and by divorced or separated parents who have custody of children. In 2010, expenditures up to a maximum $3,000 for one dependent and $6,000 for two or more dependents are eligible for the credit. The credit is equal to 35 percent of qualified expenditures for taxpayers with incomes of $15,000. The credit is reduced to a minimum of 20 percent by one percentage point for each $2,000 of income in excess of $15,000. </p><p>This tax expenditure corresponds with the Treasury tax expenditure ""Credit for child and dependent care and exclusion of employer-provided child care,"" found in the Education, Training, Employment, and Social Services Budget Function and available <a href="""">LINK HERE</a>.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,2500,2500,2500,2500,,,,,,,,,,,,,,"Tax credit for child and dependent care expenses",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,2200,2200,2200,2200,2100,,,,,,,,,,,,,"Tax credit for child and dependent care expenses",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,2400,2400,2300,2200,2200,,,,,,,,,,,,"Tax credit for child and dependent care expenses",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,3100,3100,3000,2500,2000,,,,,,,,,,,"Tax credit for child and dependent care expenses",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,3200,3000,2500,2000,1900,,,,,,,,,,"Tax credit for child and dependent care expenses",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,3100,2600,2200,2100,1900,,,,,,,,,"Tax credit for child and dependent care expenses",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,3000,2200,1900,1800,1700,,,,,,,,"Tax credit for child and dependent care expenses",
"#+",89,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,2390,2360,2330,2305,2275,2250,,,,,,,,,,,,"Credit for child and dependent care expenses",
"#+",92,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,2390,2360,2330,2300,2280,2250,2220,,,,,,,,,,,"Credit for child and dependent care expenses",
"#+",92,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,2670,2610,2670,2960,2700,2150,1920,,,,,,,,,,"Credit for child and dependent care expenses",
"#+",92,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,2750,2910,3230,2860,2380,2190,2050,,,,,,,,,"Credit for child and dependent care expenses",
"#+",93,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,2720,2950,2690,2210,2030,1900,1780,,,,,,,,"Credit for child and dependent care expenses",
"#+",102,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,2990,3140,2810,1900,1800,1710,1630,,,,,,,"Credit for child and dependent care expenses",
"#+",118,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,3060,2740,1820,1750,1660,1590,1540,,,,,,"Credit for child and dependent care expenses",
"#+",115,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,3190,2810,1740,1650,1570,1500,1430,,,,,"Credit for child and dependent care expenses",
"#+",115,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,2780,1810,1720,1650,1560,1410,1340,,,,"Credit for child and dependent care expenses",
"#+",118,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,3020,3670,2070,1920,1710,1600,1520,,,"Credit for child and dependent care expenses",
"#+",122,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,4330,3750,2200,1890,1830,1730,1650,,"Credit for child and dependent care expenses",
"#+",123,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,3470,1900,1710,1660,1590,1500,1440,"Credit for child and dependent care expenses",
"#","Credit for disabled access expenditures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system would not allow credits for particular activities, investments, or industries. In contrast, the Tax Code provides small businesses (less than $1 million in gross receipts or fewer than 31 full-time employees) a 50-percent credit for expenditures in excess of $250 to remove access barriers for disabled persons. The credit is limited to $5,000. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,"<50","<50","<50","<50",,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,,"Tax credit for disabled access expenditures",
"#+",,"JCT",2002,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,"Tax credit for disabled access expenditures",
"#+",,"JCT",2003,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,"Tax credit for disabled access expenditures",
"#+",,"JCT",2004,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,"Tax credit for disabled access expenditures",
