"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+","","JCT",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",300.00,300.00,400.00,400.00,400.00,"","","","","","Exclusion of veterans' readjustment benefits",""
"#+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",400.00,500.00,800.00,1000.00,1200.00,"","","","","Exclusion of veterans' readjustment benefits",""
"#+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",400.00,800.00,1000.00,1300.00,1200.00,"","","","Exclusion of veterans' readjustment benefits",""
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",900.00,1000.00,1300.00,1300.00,1400.00,"","","Exclusion of veterans' readjustment benefits",""
"#+",126,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",85.00,90.00,90.00,95.00,100.00,105.00,"","","","","","","","","","","","Exclusion of GI bill benefits",""
"#+",128,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",80.00,90.00,90.00,100.00,100.00,110.00,110.00,"","","","","","","","","","","Exclusion of GI bill benefits",""
"#+",131,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",90.00,90.00,90.00,100.00,100.00,110.00,110.00,"","","","","","","","","","Exclusion of GI bill benefits",""
"#+",132,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",90.00,90.00,90.00,100.00,100.00,110.00,110.00,"","","","","","","","","Exclusion of GI bill benefits",""
"#+",132,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",110.00,120.00,130.00,130.00,160.00,170.00,170.00,"","","","","","","","Exclusion of GI bill benefits",""
"#+",141,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",130.00,150.00,160.00,170.00,180.00,190.00,200.00,"","","","","","","Exclusion of GI bill benefits",""
"#+",158,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",150.00,170.00,210.00,240.00,280.00,330.00,400.00,"","","","","","Exclusion of GI bill benefits",""
"#+",156,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",210.00,260.00,280.00,300.00,320.00,360.00,420.00,"","","","","Exclusion of GI bill benefits",""
"#+",157,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",250.00,280.00,280.00,290.00,300.00,330.00,330.00,"","","","Exclusion of GI bill benefits",""
"#+",161,"Treasury",2010,"","","","","","","","","","","","","","","","","","","","","","","","","",280.00,280.00,290.00,300.00,330.00,330.00,340.00,"","","Exclusion of GI bill benefits",""
"#+",168,"Treasury",2011,"","","","","","","","","","","","","","","","","","","","","","","","","","",300.00,470.00,770.00,1010.00,1270.00,1570.00,1910.00,"","Exclusion of GI bill benefits",""
"#+",168,"Treasury",2012,"","","","","","","","","","","","","","","","","","","","","","","","","","","",450.00,810.00,1010.00,1200.00,1330.00,1440.00,1560.00,"Exclusion of GI bill benefits",""
"#","Exclusion of interest on veterans housing bonds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p> The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, under current law, interest earned on general obligation bonds issued by State and local governments to finance housing for veterans is excluded from taxable income. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,"<50","<50","<50","<50","","","","","","","","","","","","","",100.00,100.00,100.00,100.00,"","","","","","","","","","","","","","Exclusion of interest on State and local government bonds for veterans' housing",""
"#+","","JCT",2002,"<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","Exclusion of interest on State and local government bonds for veterans' housing",""
"#+","","JCT",2003,"","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","Exclusion of interest on State and local government bonds for veterans' housing",""
"#+","","JCT",2004,"","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","Exclusion of interest on State and local government bonds for veterans' housing",""
"#+","","JCT",2005,"","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","Exclusion of interest on State and local government bonds for veterans' housing",""
"#+","","JCT",2006,"","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","Exclusion of interest on State and local government bonds for veterans' housing",""
"#+","","JCT",2007,"","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","Exclusion of interest on State and local government bonds for veterans' housing",""
"#+","","JCT",2008,"","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","Exclusion of interest on State and local government qualified private activity bonds for veterans' housing",""
"#+","","JCT",2009,"","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","Exclusion of interest on State and local government qualified private activity bonds for veterans' housing",""
"#+","","JCT",2010,"","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","Exclusion of interest on State and local government qualified private activity bonds for veterans' housing",""
"#+","","JCT",2011,"","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","Exclusion of interest on State and local government qualified private activity bonds for veterans' housing",""
"#+","","JCT",2012,"","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50",100.00,100.00,"","","Exclusion of interest on State and local government qualified private activity bonds for veterans' housing",""
"#+",127,"Treasury",2001,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","","",30.00,30.00,30.00,30.00,30.00,30.00,"","","","","","","","","","","","Exclusion of interest on veterans housing bonds",""
"#+",129,"Treasury",2002,10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",30.00,30.00,30.00,30.00,30.00,40.00,40.00,"","","","","","","","","","","Exclusion of interest on veterans housing bonds",""
"#+",132,"Treasury",2003,"",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",30.00,30.00,30.00,30.00,40.00,40.00,50.00,"","","","","","","","","","Exclusion of interest on veterans housing bonds",""
"#+",133,"Treasury",2004,"","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",30.00,30.00,40.00,40.00,40.00,50.00,50.00,"","","","","","","","","Exclusion of interest on veterans housing bonds",""
"#+",133,"Treasury",2005,"","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",30.00,40.00,40.00,40.00,50.00,50.00,50.00,"","","","","","","","Exclusion of interest on veterans housing bonds",""
"#+",142,"Treasury",2006,"","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",40.00,40.00,40.00,50.00,50.00,50.00,50.00,"","","","","","","Exclusion of interest on veterans housing bonds",""
"#+",159,"Treasury",2007,"","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",30.00,30.00,40.00,40.00,40.00,40.00,40.00,"","","","","","Exclusion of interest on veterans housing bonds",""
"#+",157,"Treasury",2008,"","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",30.00,30.00,30.00,40.00,40.00,40.00,40.00,"","","","","Exclusion of interest on veterans housing bonds",""
"#+",158,"Treasury",2009,"","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","Exclusion of interest on veterans housing bonds",""
"#+",162,"Treasury",2010,"","","","","","","","",0.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",10.00,10.00,20.00,20.00,20.00,20.00,20.00,"","","Exclusion of interest on veterans housing bonds",""
"#+",169,"Treasury",2011,"","","","","","","","","",10.00,10.00,10.00,10.00,20.00,20.00,20.00,"","","","","","","","","","",10.00,20.00,20.00,30.00,30.00,40.00,40.00,"","Exclusion of interest on veterans housing bonds",""
"#+",169,"Treasury",2012,"","","","","","","","","","",10.00,0.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",10.00,10.00,10.00,20.00,20.00,20.00,20.00,"Exclusion of interest on veterans housing bonds",""
"#","Exclusion of veterans death benefits and disability compensation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>Under the baseline tax system, all compensation, including dedicated payments and in-kind benefits, should be included in taxable income because they represent accretions to wealth that do not materially differ from cash wages. In contrast, all compensation due to death or disability paid by the Veterans Administration is excluded from taxable income under current law. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","",2100.00,2200.00,2200.00,2300.00,"","","","","","","","","","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2002,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",2100.00,2200.00,2300.00,2400.00,2400.00,"","","","","","","","","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2003,"",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",2200.00,2300.00,2400.00,2400.00,2500.00,"","","","","","","","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2004,"","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",2300.00,2400.00,2400.00,2500.00,2600.00,"","","","","","","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2005,"","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",2600.00,2700.00,2800.00,2800.00,2800.00,"","","","","","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2006,"","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3100.00,3300.00,3400.00,3500.00,3400.00,"","","","","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3400.00,3500.00,3500.00,3600.00,3600.00,"","","","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3600.00,3800.00,3900.00,4000.00,4000.00,"","","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3100.00,3300.00,3500.00,3600.00,3800.00,"","","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",3600.00,3700.00,3800.00,4100.00,4200.00,"","","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",4100.00,4200.00,4300.00,4200.00,4200.00,"","","","Exclusion of veterans' disability compensation",""
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",4500.00,5900.00,5400.00,5600.00,5700.00,"","","Exclusion of veterans' disability compensation",""
"#+",124,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",3070.00,3200.00,3335.00,3490.00,3655.00,3830.00,"","","","","","","","","","","","Exclusion of veterans death benefits and disability compensation",""
"#+",126,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",3090.00,3290.00,3460.00,3640.00,3820.00,4010.00,4210.00,"","","","","","","","","","","Exclusion of veterans death benefits and disability compensation",""
"#+",129,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",3150.00,3190.00,3300.00,3490.00,3680.00,3870.00,4080.00,"","","","","","","","","","Exclusion of veterans death benefits and disability compensation",""
"#+",130,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",3160.00,3230.00,3400.00,3590.00,3780.00,3980.00,4190.00,"","","","","","","","","Exclusion of veterans death benefits and disability compensation",""
"#+",130,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",3320.00,3330.00,3600.00,3930.00,4170.00,4300.00,4560.00,"","","","","","","","Exclusion of veterans death benefits and disability compensation",""
"#+",139,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",3300.00,3560.00,3750.00,4030.00,4190.00,4360.00,4520.00,"","","","","","","Exclusion of veterans death benefits and disability compensation",""
"#+",156,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",3320.00,3600.00,3770.00,3900.00,4050.00,4140.00,4350.00,"","","","","","Exclusion of veterans death benefits and disability compensation",""
"#+",154,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",3580.00,3770.00,3890.00,4030.00,4200.00,4590.00,5030.00,"","","","","Exclusion of veterans death benefits and disability compensation",""
"#+",155,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",3760.00,3870.00,3950.00,4140.00,4480.00,4850.00,5260.00,"","","","Exclusion of veterans death benefits and disability compensation",""
"#+",159,"Treasury",2010,"","","","","","","","","","","","","","","","","","","","","","","","","",3870.00,3950.00,4140.00,4480.00,4850.00,5260.00,5690.00,"","","Exclusion of veterans death benefits and disability compensation",""
"#+",166,"Treasury",2011,"","","","","","","","","","","","","","","","","","","","","","","","","","",3900.00,4130.00,4370.00,4630.00,4910.00,5200.00,5510.00,"","Exclusion of veterans death benefits and disability compensation",""
"#+",166,"Treasury",2012,"","","","","","","","","","","","","","","","","","","","","","","","","","","",4130.00,4510.00,5010.00,5520.00,6110.00,6750.00,7460.00,"Exclusion of veterans death benefits and disability compensation",""
"#","Exclusion of veterans pensions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>Under the baseline tax system, all compensation, including dedicated payments and in-kind benefits, should be included in taxable income because they represent accretions to wealth that do not materially differ from cash wages. Under current law, however, pension payments made by the Veterans Administration are excluded from gross income. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","",100.00,100.00,100.00,100.00,"","","","","","","","","","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2002,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2003,"",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2004,"","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2005,"","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2006,"","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","Exclusion of veterans' pensions",""
"#+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","Exclusion of veterans' pensions",""
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","Exclusion of veterans' pensions",""
"#+",125,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",70.00,75.00,80.00,85.00,85.00,90.00,"","","","","","","","","","","","Exclusion of veterans pensions",""
"#+",127,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",70.00,70.00,80.00,80.00,90.00,90.00,100.00,"","","","","","","","","","","Exclusion of veterans pensions",""
"#+",130,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",70.00,80.00,80.00,80.00,90.00,90.00,100.00,"","","","","","","","","","Exclusion of veterans pensions",""
"#+",131,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",70.00,80.00,80.00,90.00,90.00,90.00,100.00,"","","","","","","","","Exclusion of veterans pensions",""
"#+",131,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",100.00,100.00,100.00,110.00,110.00,110.00,120.00,"","","","","","","","Exclusion of veterans pensions",""
"#+",140,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",110.00,120.00,120.00,120.00,120.00,130.00,140.00,"","","","","","","Exclusion of veterans pensions",""
"#+",157,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",130.00,140.00,140.00,140.00,140.00,150.00,150.00,"","","","","","Exclusion of veterans pensions",""
"#+",155,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",150.00,180.00,180.00,180.00,190.00,200.00,230.00,"","","","","Exclusion of veterans pensions",""
"#+",156,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",180.00,180.00,180.00,180.00,190.00,220.00,220.00,"","","","Exclusion of veterans pensions",""
"#+",160,"Treasury",2010,"","","","","","","","","","","","","","","","","","","","","","","","","",180.00,180.00,180.00,190.00,220.00,220.00,220.00,"","","Exclusion of veterans pensions",""
"#+",167,"Treasury",2011,"","","","","","","","","","","","","","","","","","","","","","","","","","",190.00,200.00,220.00,250.00,260.00,270.00,270.00,"","Exclusion of veterans pensions",""
"#+",167,"Treasury",2012,"","","","","","","","","","","","","","","","","","","","","","","","","","","",210.00,240.00,300.00,330.00,360.00,380.00,400.00,"Exclusion of veterans pensions",""
