"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#","Exclusion of Medicare benefits: Prescription drug insurance (Part D)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The Medicare program has four main components: Parts A, B, C, and D. Part D provides an outpatient prescription drug benefit, which went into effect on January 1, 2006. The benefit is offered through stand-alone private prescription drug plans (PDPs) and Medicare Advantage (MA) plans, such as health maintenance organizations, that provide all Medicare benefits, including coverage for outpatient prescription drugs. Unlike other Medicare services, Medicare beneficiaries can obtain the drug benefit only by enrolling in one of those plans, which are open to anyone entitled to Medicare Part A and/or enrolled in Medicare Part B.</p>

<p>Funding for Part D comes from a combination of enrollee premiums, state contributions (through the so-called ""clawback provision""), and general federal revenues. In keeping with the tax treatment of benefits received by beneficiaries under Parts A and B of Medicare, transfers from the general fund of the U.S. Treasury and state governments to pay for the cost of the drug benefit not covered by premiums are excluded from the taxable income of enrollees.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,0,0,1900,3600,4300,,,,,,,,,"Prescription drug insurance (Part D)",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,0,4300,7200,8400,9800,,,,,,,,"Prescription drug insurance (Part D)",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,3400,6200,7500,8300,9500,,,,,,,"Prescription drug insurance (Part D)",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,5300,5500,6000,6800,8400,,,,,,"Prescription drug insurance (Part D)",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,4500,5300,5900,6900,6800,,,,,"Prescription drug insurance (Part D)",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,4700,5200,6100,6000,6800,,,,"Prescription drug insurance (Part D)",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,5500,6600,6700,7700,8700,,,"Prescription drug insurance (Part D)",
"#","Exclusion of Medicare benefits: Supplementary medical insurance (Part B)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The Medicare program has four main components: Parts A, B, C and D. Part B of Medicare provides supplementary medical insurance (SMI). Among the services covered under Part B are certain physician services, outpatient hospital services, and durable medical equipment.</p> 

<p>Unlike Part A of Medicare, participation in SMI is voluntary. Enrollees must pay a minimum monthly premium that varies over time. The program generally pays for 80 percent of Medicare's fee schedule or other approved amounts after a beneficiary satisfies an annual deductible, which is $155 in 2010. Premiums are set to cover 25 percent of the program's estimated costs for most recipients; the remaining 75 percent is funded out of general revenues. Transfers from the general fund of the U.S. Treasury to pay for the cost of covered services are excluded from the taxable income of enrollees.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,8000,9100,10400,11800,,,,,,,,,,,,,,"Supplementary medical insurance",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,8800,9800,11100,12500,14100,,,,,,,,,,,,,"Supplementary medical insurance",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,9100,10000,11000,12100,13200,,,,,,,,,,,,"Supplementary medical insurance",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,9800,11100,11900,12700,13700,,,,,,,,,,,"Supplementary medical insurance",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,9100,9700,10400,11300,12400,,,,,,,,,,"Supplementary medical insurance",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,11000,12600,14100,15600,17300,,,,,,,,,"Supplementary medical insurance (Part B)",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,10900,11800,12800,13900,15700,,,,,,,,"Supplementary medical insurance (Part B)",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,12500,14200,15400,16700,18100,,,,,,,"Supplementary medical insurance (Part B)",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,14500,15600,16300,17600,20900,,,,,,"Supplementary medical insurance (Part B)",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,14600,16000,17700,21100,23500,,,,,"Supplementary medical insurance (Part B)",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,20000,20500,24300,25900,29000,,,,"Supplementary medical insurance (Part B)",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,20500,23400,24400,27200,29000,,,"Supplementary medical insurance (Part B)",
