"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,300,400,400,400,500,,,,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,400,400,500,500,600,,,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,400,500,500,600,600,,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,500,600,600,700,700,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,600,600,700,700,800,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,600,700,700,800,800,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,900,900,1000,1000,1100,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1200,1300,1400,1500,1500,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1600,1700,1800,1900,2000,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,665,695,725,760,795,830,,,,,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,680,720,750,790,830,870,920,,,,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,760,800,840,880,920,960,1020,,,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,760,800,840,880,930,980,1030,,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,770,800,840,880,920,960,1010,,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,850,900,950,1000,1050,1100,1160,,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,900,950,1000,1050,1100,1160,1230,,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,800,840,880,920,970,1020,1070,,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,840,880,920,970,1020,1070,1120,,,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,880,920,970,1020,1070,1120,1180,,,"Exclusion of certain allowances for Federal employees",
"#+",3,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,920,970,1020,1070,1120,1180,1240,,"Exclusion of certain allowances for Federal employees abroad",
"#+",3,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,970,1020,1070,1120,1180,1240,1300,"Exclusion of certain allowances for Federal employees abroad",
"#","Exclusion of income earned abroad by U.S. citizens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Under the baseline tax system, all compensation received by U.S. citizens is properly included in their taxable income. It makes no difference whether the compensation is a result of working abroad or whether it is labeled as a housing allowance. In contrast to this treatment, U.S. tax law allows U.S. citizens who live abroad, work in the private sector, and satisfy a foreign residency requirement to exclude up to $80,000 in foreign earned income from U.S. taxes. In addition, if these taxpayers receive a specific allowance for foreign housing from their employers, then they may also exclude the value of that allowance. If they do not receive a specific allowance for housing expenses, they may exclude from taxable income that portion of such expenses that exceeds one-sixth the salary of a civil servant at grade GS-14, step 1 ($84,697 in 2010). </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",2,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,2550,2790,3040,3285,3545,3825,,,,,,,,,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,2500,2680,2850,3010,3180,3350,3550,,,,,,,,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,2450,2540,2660,2690,2760,2810,3170,,,,,,,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,2740,2620,2680,2750,2810,2940,3100,,,,,,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,2620,2680,2750,2810,2940,3100,3270,,,,,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,2680,2750,2810,2940,3100,3270,3450,,,,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,2750,2810,2940,3100,3270,3450,3640,,,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,2500,2630,2760,2900,3050,3200,3360,,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,2630,2760,2900,3050,3200,3360,3530,,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,5070,5320,5590,5870,6160,6470,6790,,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,5320,5590,5870,6160,6470,6790,7130,,"Exclusion of income earned abroad by U.S. citizens",
"#+",2,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,6800,5550,5400,5800,6140,6430,6730,"Exclusion of income earned abroad by U.S. citizens",
"##","Exclusion of income earned abroad by U.S. citizens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"##+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,2000,2200,2300,2500,,,,,,,,,,,,,,"Exclusion of income earned abroad by U.S. citizens",
"##+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,2400,2600,2800,3000,3300,,,,,,,,,,,,,"Exclusion of income earned abroad by US citizens",
"##+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,2400,2500,2700,2900,3000,,,,,,,,,,,,"Exclusion of income earned abroad by US citizens",
"##+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,2800,3000,3200,3400,3600,,,,,,,,,,,"Exclusion of income earned abroad by US citizens",
"##+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,3000,3200,3400,3600,3800,,,,,,,,,,"Exclusion of income earned abroad by US citizens",
"##+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,3400,3600,3800,4000,4200,,,,,,,,,"Exclusion of income earned abroad by US citizens",
"##+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,3600,3800,4000,4200,4400,,,,,,,,"Exclusion of income earned abroad by US citizens",
"##+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,3800,4000,4200,4400,4600,,,,,,,"Exclusion of income earned abroad by US citizens",
"##+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,3800,4000,4200,4400,4600,,,,,,"Exclusion of income earned abroad by US citizens",
"##","Exclusion of foreign earned income: Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"##+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,800,900,900,1000,1100,,,,,"Housing",
"##+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,900,1000,1000,1100,1100,,,,"Housing",
"##+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,1100,1100,1200,1200,1300,,,"Housing",
"##","Exclusion of foreign earned income: Salary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"##+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,4100,4300,4500,4700,4900,,,,,"Salary",
"##+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,4300,4500,4700,4900,5100,,,,"Salary",
"##+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,5100,5200,5400,5600,5800,,,"Salary",
"#","Exclusion of income of foreign sales corporations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Foreign Sales Corporation (FSC) provisions exempt from tax a portion of U.S. exporters’ foreign trading income to reflect the FSC’s sales functions as foreign corporations. The FSC provisions were generally repealed by the FSC Repeal and Extraterritorial Income Exclusion Act of 2000, effective for transactions after September 30, 2000.","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy02/pdf/spec.pdf "">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2002.</a>"
"#+",,"JCT",2001,1900,2000,2100,2200,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Exclusion of income of foreign sales corporations (FSCs)",
"#+",,"JCT",2002,2700,2900,3100,3300,3600,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Exclusion of income of foreign sales corporations (FSCs)",
"#+",4,"Treasury",2001,3890,4160,4460,4770,5100,5460,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,"Exclusion of income of foreign sales corporations",
"#+",4,"Treasury",2002,3890,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Exclusion of income of foreign sales corporations",
"#","Extraterritorial income exclusion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The exclusion for extraterritorial income was repealed by the American Jobs Creation Act of 2004. Under the transition rules, taxpayers retain 80 percent of ETI benefits for 2005, 60 percent of ETI benefits for 2006, and no ETI benefits thereafter. The exclusion for extraterritorial income remains in effect for certain transactions which occur pursuant to a binding contract entered into on or before September 17, 2003.","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy08/pdf/spec.pdf "">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2008.</a>"
"#+",,"JCT",2003,,4400,4700,5100,5500,5900,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"Exclusion of extraterritorial income",
"#+",,"JCT",2004,,,4800,5200,5600,6000,6500,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,"Exclusion of extraterritorial income",
"#+",,"JCT",2005,,,,4800,5000,5300,5700,6000,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,"Exclusion of extraterritorial income",
"#+",,"JCT",2006,,,,,5200,5500,5900,6100,6300,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,"Exclusion of extraterritorial income",
"#+",,"JCT",2007,,,,,,3100,3900,1900,100,100,,,,,,,,,,,,,100,100,"<50","<50","<50",,,,,,,,"Exclusion of extraterritorial income",
"#+",,"JCT",2008,,,,,,,3900,1900,100,100,100,,,,,,,,,,,,,100,"<50","<50","<50","<50",,,,,,,"Exclusion of extraterritorial income",
"#+",5,"Treasury",2002,0,4490,4810,5150,5500,5880,6290,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Extraterritorial income exclusion",
"#+",4,"Treasury",2003,,4490,4820,5150,5510,5890,6290,6730,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,"Extraterritorial income exclusion",
"#+",4,"Treasury",2004,,,4820,5150,5510,5890,6290,6730,7200,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,"Extraterritorial income exclusion",
"#+",4,"Treasury",2005,,,,5150,5510,5890,6290,6730,7200,7700,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,"Extraterritorial income exclusion",
"#+",4,"Treasury",2006,,,,,5500,5170,4270,1820,220,40,20,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,"Extraterritorial income exclusion",
