"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+","","JCT",2004,"","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",44900.00,46300.00,45300.00,41500.00,34700.00,"","","","","","","","","","","Deduction of nonbusiness State and local government income and personal property taxes",""
"#+","","JCT",2005,"","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",50900.00,50400.00,46700.00,39000.00,36400.00,"","","","","","","","","","Deduction of nonbusiness State and local government income and personal property taxes",""
"#+","","JCT",2006,"","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",44300.00,40900.00,37900.00,36700.00,35400.00,"","","","","","","","","Deduction of nonbusiness State and local government income and personal property taxes",""
"#+","","JCT",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",46200.00,36800.00,33900.00,33700.00,35200.00,"","","","","","","","Deduction of nonbusiness State and local government income, sales, and personal property taxes",""
"#+","","JCT",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",36800.00,27300.00,27300.00,28100.00,28900.00,"","","","","","","Deduction of nonbusiness State and local government income, sales, and personal property taxes ()","Deduction for state and local sales taxes expires after December 31, 2005"
"#+","","JCT",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",33900.00,29600.00,29600.00,30000.00,52000.00,"","","","","","Deduction of nonbusiness State and local government income taxes, sales taxes, and personal property taxes ","Deduction for state and local sales taxes expires after December 31, 2007."
"#+","","JCT",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",48000.00,37000.00,33800.00,57000.00,66400.00,"","","","","Deducation of nonbusiness State and local government income taxes, sales taxes, and personal property taxes",""
"#+","","JCT",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",46700.00,34000.00,49900.00,58400.00,61100.00,"","","","Deduction of nonbusiness State and local government income taxes, sales taxes, and personal property taxes",""
"#+","","JCT",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",30700.00,43600.00,50600.00,54100.00,58300.00,"","","Deduction of nonbusiness State and local government income taxes, sales taxes, and personal property taxes",""
"#+",129,"Treasury",2001,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","",40240.00,42390.00,44735.00,47610.00,50530.00,53480.00,"","","","","","","","","","","","Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",""
"#+",131,"Treasury",2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",42650.00,45730.00,48730.00,51780.00,55030.00,58390.00,62160.00,"","","","","","","","","","","Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",""
"#+",134,"Treasury",2003,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",45520.00,46160.00,48150.00,47730.00,43270.00,34820.00,30890.00,"","","","","","","","","","Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",""
"#+",135,"Treasury",2004,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",47430.00,50520.00,50910.00,47770.00,40480.00,37190.00,36080.00,"","","","","","","","","Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",""
"#+",135,"Treasury",2005,"","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",49770.00,49470.00,46180.00,39100.00,35930.00,34710.00,34370.00,"","","","","","","","Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",""
"#+",144,"Treasury",2006,"","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",45290.00,39090.00,34620.00,32890.00,31850.00,31760.00,32120.00,"","","","","","","Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",""
"#+",161,"Treasury",2007,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",36460.00,30310.00,27210.00,27730.00,28260.00,29000.00,49510.00,"","","","","","Deductibility of nonbusiness state and local taxes other than on owner-occupied homes",""
"#+",159,"Treasury",2008,"","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",43120.00,33680.00,27900.00,27790.00,28570.00,48560.00,59850.00,"","","","","Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",""
"#+",160,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",37500.00,32730.00,33200.00,34450.00,54470.00,66030.00,68390.00,"","","","Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",""
"#+",164,"Treasury",2010,"","","","","","","","","","","","","","","","","","","","","","","","","",49140.00,36270.00,30290.00,48750.00,60350.00,63330.00,65390.00,"","","Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",""
"#+",172,"Treasury",2011,"","","","","","","","","","","","","","","","","","","","","","","","","","",45310.00,33920.00,46500.00,58100.00,61890.00,65320.00,68250.00,"","Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",""
"#+",172,"Treasury",2012,"","","","","","","","","","","","","","","","","","","","","","","","","","","",26890.00,37720.00,48640.00,54030.00,59080.00,63470.00,67070.00,"Deductibility of nonbusiness State and local taxes other than on owner-occupied homes",""
"#","Exclusion of interest on public purpose State and local bonds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, under current law interest earned on State and local government bonds issued to finance publicpurpose construction (e.g., schools, roads, sewers), equipment acquisition, and other public purposes is tax-exempt. Interest on bonds issued by Indian tribal governments for essential governmental purposes is also tax-exempt. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+","","JCT",2001,4800.00,4900.00,5200.00,5600.00,"","","","","","","","","","","","","",11700.00,11900.00,12800.00,13800.00,"","","","","","","","","","","","","","Exclusion of interest on public purpose State and local government debt",""
"#+","","JCT",2002,5100.00,5300.00,5400.00,5600.00,5800.00,"","","","","","","","","","","","",13000.00,13600.00,14000.00,14400.00,14900.00,"","","","","","","","","","","","","Exclusion of interest on public purpose State and local government debt",""
"#+","","JCT",2003,"",6600.00,6600.00,6200.00,6000.00,6100.00,"","","","","","","","","","","","",17100.00,17100.00,16000.00,15500.00,15700.00,"","","","","","","","","","","","Exclusion of interest on public purpose State and local government debt",""
"#+","","JCT",2004,"","",6100.00,6200.00,6200.00,6300.00,6400.00,"","","","","","","","","","","","",15700.00,15800.00,16000.00,16300.00,16500.00,"","","","","","","","","","","Exclusion of interest on public purpose State and local government debt",""
"#+","","JCT",2005,"","","",6600.00,6700.00,6800.00,6900.00,7000.00,"","","","","","","","","","","","",16900.00,17300.00,17600.00,17900.00,18200.00,"","","","","","","","","","Exclusion of interest on public purpose State and local government debt",""
"#+","","JCT",2006,"","","","",7100.00,7200.00,7300.00,7500.00,7600.00,"","","","","","","","","","","","",18200.00,18400.00,18800.00,19200.00,19600.00,"","","","","","","","","Exclusion of interest on public purpose State and local government debt",""
"#+","","JCT",2007,"","","","","",7400.00,7500.00,7600.00,7800.00,8000.00,"","","","","","","","","","","","",19100.00,19300.00,19700.00,20100.00,20500.00,"","","","","","","","Exclusion of interest on public purpose State and local government debt",""
"#+","","JCT",2008,"","","","","","",7300.00,7800.00,8200.00,8600.00,9000.00,"","","","","","","","","","","","",18700.00,20100.00,21100.00,22100.00,23100.00,"","","","","","","Exclusion of interest on public purpose State and local government bonds",""
"#+","","JCT",2009,"","","","","","","",7800.00,8400.00,8800.00,9200.00,9600.00,"","","","","","","","","","","","",20000.00,21500.00,22500.00,23600.00,24700.00,"","","","","","Exclusion of interest on public purpose State and local government bonds",""
"#+","","JCT",2010,"","","","","","","","",7400.00,7700.00,8000.00,8400.00,8800.00,"","","","","","","","","","","","",19000.00,19700.00,20400.00,23200.00,24000.00,"","","","","Exclusion of interest on public purpose State and local government bonds",""
"#+","","JCT",2011,"","","","","","","","","",7800.00,8100.00,8400.00,8700.00,9000.00,"","","","","","","","","","","","",20000.00,20700.00,21500.00,22300.00,23100.00,"","","","Exclusion of interest on public purpose State and local government bonds",""
"#+","","JCT",2012,"","","","","","","","","","",7500.00,8500.00,9000.00,9900.00,10400.00,"","","","","","","","","","","","",19300.00,21900.00,23100.00,25300.00,26700.00,"","","Exclusion of interest on public purpose State and local government bonds",""
"#+",128,"Treasury",2001,5790.00,5850.00,5910.00,5965.00,6025.00,6085.00,"","","","","","","","","","","",17185.00,17355.00,17530.00,17705.00,17880.00,18060.00,"","","","","","","","","","","","Exclusion of interest on public purpose bonds",""
"#+",130,"Treasury",2002,5730.00,5840.00,5960.00,6080.00,6200.00,6320.00,6450.00,"","","","","","","","","","",16870.00,17210.00,17550.00,17900.00,18260.00,18630.00,19000.00,"","","","","","","","","","","Exclusion of interest on public purpose State and local bonds",""
"#+",133,"Treasury",2003,"",5860.00,6010.00,6160.00,6310.00,6470.00,6630.00,6800.00,"","","","","","","","","","",17240.00,17670.00,18110.00,18570.00,19030.00,19510.00,20000.00,"","","","","","","","","","Exclusion of interest on public purpose State and local bonds",""
"#+",134,"Treasury",2004,"","",6170.00,6360.00,6550.00,6750.00,6950.00,7160.00,7370.00,"","","","","","","","","","",19080.00,20420.00,20760.00,20970.00,20860.00,20370.00,20990.00,"","","","","","","","","Exclusion of interest on public purpose State and local bonds",""
"#+",134,"Treasury",2005,"","","",5710.00,5880.00,6060.00,6240.00,6420.00,6620.00,6820.00,"","","","","","","","","","",19770.00,20100.00,20310.00,20200.00,19730.00,20320.00,20930.00,"","","","","","","","Exclusion of interest on public purpose State and local bonds",""
"#+",143,"Treasury",2006,"","","","",6210.00,6390.00,6580.00,6780.00,6990.00,7190.00,7410.00,"","","","","","","","","","",19940.00,20140.00,20030.00,19570.00,20150.00,20760.00,21380.00,"","","","","","","Exclusion of interest on public purpose State and local bonds",""
"#+",160,"Treasury",2007,"","","","","",5710.00,5880.00,6060.00,6240.00,6430.00,6620.00,6820.00,"","","","","","","","","","",20650.00,22300.00,23580.00,26090.00,27980.00,28820.00,29690.00,"","","","","","Exclusion of interest on public purpose State and local bonds",""
"#+",158,"Treasury",2008,"","","","","","",7230.00,8000.00,8460.00,8710.00,8970.00,9240.00,9520.00,"","","","","","","","","","",15750.00,17430.00,18690.00,19250.00,19830.00,20430.00,21040.00,"","","","","Exclusion of interest on public purpose State and local bonds",""
"#+",159,"Treasury",2009,"","","","","","","",7410.00,7840.00,8080.00,8320.00,8570.00,8830.00,9090.00,"","","","","","","","","","",16130.00,17300.00,17820.00,18350.00,18900.00,19470.00,20060.00,"","","","Exclusion of interest on public purpose State and local bonds",""
"#+",163,"Treasury",2010,"","","","","","","","",4190.00,7100.00,7320.00,7540.00,7760.00,7990.00,8230.00,"","","","","","","","","","",6920.00,17510.00,18410.00,20280.00,22050.00,22710.00,23390.00,"","","Exclusion of interest on public purpose State and local bonds",""
"#+",170,"Treasury",2011,"","","","","","","","","",4850.00,5180.00,9690.00,12140.00,12170.00,12570.00,13200.00,"","","","","","","","","","",18140.00,15630.00,18970.00,22990.00,24730.00,26210.00,27710.00,"","Exclusion of interest on public purpose State and local bonds",""
"#+",170,"Treasury",2012,"","","","","","","","","","",9850.00,8990.00,11880.00,14910.00,15340.00,15210.00,15780.00,"","","","","","","","","","",20590.00,22270.00,25080.00,28810.00,32230.00,34630.00,36570.00,"Exclusion of interest on public purpose State and local bonds",""
"#","Tax credit for corporations receiving income from doing business in U.S. possessions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#+","","JCT",2001,3800.00,4000.00,3600.00,3200.00,"","","","","","","","","","","","","",0.00,0.00,0.00,0.00,"","","","","","","","","","","","","","Tax credit for Puerto Rico and possession income",""
"#+","","JCT",2002,3800.00,4000.00,3600.00,3200.00,3000.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","","Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",""
"#+","","JCT",2003,"",4000.00,3600.00,3200.00,3000.00,2800.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",""
"#+","","JCT",2004,"","",2600.00,2200.00,2000.00,1800.00,500.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",""
"#+","","JCT",2005,"","","",1800.00,1600.00,1400.00,400.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",""
"#+","","JCT",2006,"","","","",1400.00,1200.00,300.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","","Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",""
"#+","","JCT",2007,"","","","","",1200.00,300.00,0.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","","Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",""
"#+","","JCT",2008,"","","","","","",300.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,"","","","","","","Tax credit for Puerto Rico and possession income, and Puerto Rico economic activity",""
"#+",130,"Treasury",2001,2590.00,2670.00,2600.00,2550.00,2600.00,2650.00,"","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","Tax credit for corporations receiving income from doing business in U.S. possessions",""
"#+",132,"Treasury",2002,2470.00,2520.00,2560.00,2580.00,2610.00,2630.00,1060.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","Tax credit for corporations receiving income from doing business in U.S. possessions",""
"#+",135,"Treasury",2003,"",2190.00,2240.00,2240.00,2240.00,2200.00,1300.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","Tax credit for corporations receiving income from doing business in U.S. possessions",""
"#+",136,"Treasury",2004,"","",2240.00,2240.00,2240.00,2200.00,1300.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","Tax credit for corporations receiving income from doing business in U.S. possessions",""
"#+",136,"Treasury",2005,"","","",1200.00,1150.00,1100.00,800.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","Tax credit for corporations receiving income from doing business in U.S. possessions",""
"#+",145,"Treasury",2006,"","","","",1000.00,900.00,500.00,50.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","Tax credit for corporations receiving income from doing business in U.S. possessions",""
"#+",162,"Treasury",2007,"","","","","",800.00,400.00,40.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","Tax credit for corporations receiving income from doing business in U.S. possessions",""
"#+",160,"Treasury",2008,"","","","","","",200.00,20.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","Tax credit for corporations receiving income from doing business in U.S. possessions",""
