"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+",,"JCT",2010,,,,,,,,,"<50",100,"<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,"Special tax rate for qualified timber gain",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,400,400,400,400,400,,,,"Special tax rate for qualified timber gain",
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,400,400,400,400,500,,,"Special tax rate for qualified timber gain",
"#+",24,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,65,70,70,75,80,85,,,,,,,,,,,,"Capital gains treatment of certain timber income",
"#+",25,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,70,70,80,80,80,90,90,,,,,,,,,,,"Capital gains treatment of certain timber income",
"#+",24,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,100,100,110,120,120,130,140,,,,,,,,,,"Capital gains treatment of certain timber income",
"#+",24,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,100,110,110,120,120,130,140,,,,,,,,,"Capital gains treatment of certain timber income",
"#+",24,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,100,110,120,120,130,130,140,,,,,,,,"Capital gains treatment of certain timber income",
"#+",24,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,70,70,80,80,100,70,60,,,,,,,"Capital gains treatment of certain timber income",
"#+",39,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,90,90,90,100,70,60,80,,,,,,"Capital gains treatment of certain timber income",
"#+",36,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,160,170,170,170,190,180,130,,,,,"Capital gains treatment of certain timber income",
"#+",36,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,180,190,190,200,190,140,150,,,,"Capital gains treatment of certain timber income",
"#+",37,"Treasury",2010,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,110,110,140,110,110,130,140,,,"Capital gains treatment of certain timber income",
"#+",36,"Treasury",2011,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,70,60,60,60,70,80,100,,"Capital gains treatment of certain timber income",
"#+",37,"Treasury",2012,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,50,50,50,60,60,80,90,"Capital gains treatment of certain timber income",
"#","Deduction for endangered species recovery expenditures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low tax rates to apply to certain types or sources of income. In contrast, under current law farmers can deduct up to 25 percent of their gross income for expenses incurred as a result of site and habitat improvement activities that will benefit endangered species on their farm land, in accordance with site specific management actions included in species recovery plans approved pursuant to the Endangered Species Act of 1973. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",43,"Treasury",2010,,,,,,,,,0,10,20,20,30,30,30,,,,,,,,,,,0,0,0,0,0,0,0,,,"Deduction for endangered species recovery expenditures",
"#+",42,"Treasury",2011,,,,,,,,,,0,10,20,20,20,30,30,,,,,,,,,,,0,10,10,10,10,20,20,,"Deduction for endangered species recovery expenditures",
"#+",42,"Treasury",2012,,,,,,,,,,,10,20,20,20,30,30,40,,,,,,,,,,,10,10,10,10,20,20,20,"Deduction for endangered species recovery expenditures",
"#","Excess of percentage over cost depletion, nonfuel minerals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system allows the taxpayer to deduct the decline in the economic value of an investment over time. Under current law, however, most nonfuel mineral extractors may use percentage depletion (whereby the deduction is fixed as a percentage of revenue and can exceed total costs) rather than cost depletion, with percentage depletion rates ranging from 22 percent for sulfur to 5 percent for sand and gravel. Over the life of an investment, percentage depletion deductions can exceed the cost of the investment. Consequently, percentage depletion offers more generous tax treatment than would cost depletion, which would limit deductions to an investment's cost. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,200,200,200,200,,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2002,200,200,200,200,200,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2003,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2004,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2005,,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2006,,,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2007,,,,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2008,,,,,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2009,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2010,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2011,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",,"JCT",2012,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",22,"Treasury",2001,185,195,200,210,220,230,,,,,,,,,,,,45,50,50,55,55,55,,,,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",23,"Treasury",2002,250,260,280,290,300,310,330,,,,,,,,,,,20,20,20,20,20,20,20,,,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",22,"Treasury",2003,,240,250,260,270,280,280,290,,,,,,,,,,,10,10,10,20,20,20,20,,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",22,"Treasury",2004,,,240,240,250,260,270,270,280,,,,,,,,,,,20,20,20,20,20,20,20,,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",22,"Treasury",2005,,,,230,230,240,240,250,260,260,,,,,,,,,,,20,20,20,20,20,20,20,,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",22,"Treasury",2006,,,,,0,0,0,0,0,0,10,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",37,"Treasury",2007,,,,,,250,260,280,290,290,310,320,,,,,,,,,,,20,20,20,20,20,20,20,,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",34,"Treasury",2008,,,,,,,430,460,470,480,500,520,540,,,,,,,,,,,20,20,20,30,30,30,30,,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",34,"Treasury",2009,,,,,,,,360,380,390,410,420,430,450,,,,,,,,,,,20,20,20,30,30,30,30,,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",35,"Treasury",2010,,,,,,,,,700,720,750,770,790,820,830,,,,,,,,,,,20,20,20,20,20,30,30,,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",34,"Treasury",2011,,,,,,,,,,680,690,720,730,750,780,800,,,,,,,,,,,20,20,20,20,20,30,30,,"Excess of percentage over cost depletion, nonfuel minerals",
"#+",35,"Treasury",2012,,,,,,,,,,,720,740,720,690,700,720,730,,,,,,,,,,,50,50,50,50,50,50,50,"Excess of percentage over cost depletion, nonfuel minerals",
"#","Exclusion of contributions in aid of construction for water and sewer utilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Contributions in aid of construction are charges paid by utility customers, usually builders or developers, to cover the cost of installing facilities to service housing subdivisions, industrial parks, manufacturing plants, etc. In some cases, the builder/developer transfers completed facilities to the utility rather than paying cash to the utility to finance construction of the facilities.</p><p>Qualifying contributions in aid of construction received by regulated water and sewage disposal utilities, which provide services to the general public in their service areas, are not included in the utilities' gross income if the contributions are spent for the construction of the facilities within 2 years after receipt of the contributions. </p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,"<50","<50","<50","<50",,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2002,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2003,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2004,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2005,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2006,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2007,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2008,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2009,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,"Exclusion of contributions in aid of construction for water and sewer utilities",
"#","Exclusion of earnings of certain environmental settlement funds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The cleanup of hazardous waste sites under the Superfund program sometimes is paid for out of environmental settlement funds. An environmental settlement fund will be exempt from taxation if the following conditions are satisfied: 1) it is established pursuant to a consent decree entered by a judge of a United States District Court; 2) it is created for the receipt of settlement payments as directed by a government entity for the sole purpose of resolving or satisfying one or more claims asserting liability under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980; 3) the authority and control over the expenditure of funds therein (including the expenditure of contributions thereto and any net earnings thereon) is with such government entity; and 4) upon termination, any remaining funds will be disbursed to such government entity (in this case the EPA) for use in accordance with applicable law.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2009,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,,"Tax exclusion for earnings of certain environmental settlement funds",
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,,"Exclusion of earnings of certain environmental settlement funds",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,,"Exclusion of earnings of certain environmental settlement funds",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,0,0,0,0,0,,,"Exclusion of earnings of certain environmental settlement funds",
"#","Exclusion of gain or loss on sale or exchange of certain brownfield sites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>In general, a tax-exempt organization must pay taxes on income from activities unrelated to its nonprofit status. The Tax Code, however, provides a special exclusion from unrelated business taxable income of the gain or loss from the sale or exchange of certain qualifying brownfield properties. </p><p>This tax expenditure corresponds with the JCT tax expenditure ""Exclusion of gain or loss on sale or exchange of brownfield property,"" found in the Commerce and Housing Budget Function and available <a href="""">LINK HERE</a>.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",28,"Treasury",2006,,,,,0,0,0,-10,-20,-30,-30,,,,,,,,,,,0,0,0,0,-10,-10,-10,,,,,,,"Exclusion of gain or loss on sale or exchange of certain brownfield sites",
"#+",43,"Treasury",2007,,,,,,0,0,10,20,30,50,40,,,,,,,,,,,0,0,0,10,10,20,20,,,,,,"Exclusion of gain or loss on sale or exchange of certain brownfield sites",
"#+",40,"Treasury",2008,,,,,,,0,10,20,30,30,30,20,,,,,,,,,,,0,0,10,10,10,10,10,,,,,"Exclusion of gain or loss on sale or exchange of certain brownfield sites",
"#+",40,"Treasury",2009,,,,,,,,10,20,30,30,30,20,20,,,,,,,,,,,0,10,10,10,10,10,10,,,,"Exclusion of gain or loss on sale or exchange of certain brownfield sites",
"#+",41,"Treasury",2010,,,,,,,,,20,30,30,30,20,20,20,,,,,,,,,,,10,10,10,10,10,10,10,,,"Exclusion of gain or loss on sale or exchange of certain brownfield sites",
"#+",40,"Treasury",2011,,,,,,,,,,30,50,40,30,20,10,0,,,,,,,,,,,10,20,20,10,10,0,0,,"Exclusion of gain or loss on sale or exchange of certain brownfield sites",
"#+",40,"Treasury",2012,,,,,,,,,,,50,40,30,20,10,0,0,,,,,,,,,,,20,20,10,10,0,0,0,"Exclusion of gain or loss on sale or exchange of certain brownfield sites",
"#","Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, the Tax Code allows interest earned on State and local bonds used to finance construction of sewage, water, or hazardous waste facilities to be exempt from tax. These bonds are generally subject to the State private-activity-bond annual volume cap.</p><p>This tax expenditure corresponds with the JCT tax expenditure ""Exclusion of interest on State and local government qualified private activity bonds for sewage, water, and hazardous waste facilities,"" found in the Community and Regional Development Budget Function and available <a href="""">LINK HERE</a>.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,200,200,200,200,,,,,,,,,,,,,,500,500,500,500,,,,,,,,,,,,,,"Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",
"#+",,"JCT",2002,100,100,100,100,100,,,,,,,,,,,,,300,300,300,300,300,,,,,,,,,,,,,"Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",
"#+",,"JCT",2003,,200,200,200,200,200,,,,,,,,,,,,,400,400,400,400,400,,,,,,,,,,,,"Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",
"#+",,"JCT",2004,,,200,200,200,200,200,,,,,,,,,,,,,400,400,400,400,400,,,,,,,,,,,"Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",
"#+",,"JCT",2005,,,,200,200,200,200,200,,,,,,,,,,,,,400,400,400,400,500,,,,,,,,,,"Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",
"#+",,"JCT",2006,,,,,200,200,200,200,200,,,,,,,,,,,,,500,500,500,500,500,,,,,,,,,"Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",
"#+",,"JCT",2007,,,,,,200,200,200,200,200,,,,,,,,,,,,,500,500,600,600,600,,,,,,,,"Exclusion of interest on State and local government sewage, water, and hazardous waste facilities bonds",
"#+",,"JCT",2008,,,,,,,200,200,200,200,200,,,,,,,,,,,,,400,400,500,500,500,,,,,,,"Exclusion of interest on State and local government qualified private activity bonds for sewage, water, and hazardous waste facilities",
"#+",,"JCT",2009,,,,,,,,200,200,200,200,200,,,,,,,,,,,,,400,500,500,500,600,,,,,,"Exclusion of interest on State and local government qualified private activity bonds for sewage, water, and hazardous waste facilities",
"#+",23,"Treasury",2001,115,120,120,120,120,125,,,,,,,,,,,,345,350,355,360,360,365,,,,,,,,,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",24,"Treasury",2002,100,100,100,120,130,140,150,,,,,,,,,,,300,300,310,330,380,420,460,,,,,,,,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",23,"Treasury",2003,,100,110,110,110,110,120,120,,,,,,,,,,,300,310,330,370,420,460,510,,,,,,,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",23,"Treasury",2004,,,110,110,120,120,120,130,130,,,,,,,,,,,340,370,420,460,490,520,550,,,,,,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",23,"Treasury",2005,,,,100,100,100,110,110,110,120,,,,,,,,,,,350,390,430,460,480,520,530,,,,,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",23,"Treasury",2006,,,,,110,110,110,120,120,120,130,,,,,,,,,,,390,420,460,480,510,530,550,,,,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",38,"Treasury",2007,,,,,,100,100,100,110,110,110,120,,,,,,,,,,,350,380,400,440,470,490,500,,,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",35,"Treasury",2008,,,,,,,120,140,140,150,150,160,160,,,,,,,,,,,390,440,460,480,490,510,520,,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",35,"Treasury",2009,,,,,,,,120,120,130,130,130,140,140,,,,,,,,,,,250,270,280,290,300,300,310,,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",36,"Treasury",2010,,,,,,,,,70,120,130,130,140,140,140,,,,,,,,,,,100,250,260,280,310,320,330,,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",35,"Treasury",2011,,,,,,,,,,70,80,140,180,180,190,200,,,,,,,,,,,270,230,280,340,370,390,410,,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#+",36,"Treasury",2012,,,,,,,,,,,150,130,180,220,230,230,240,,,,,,,,,,,310,330,370,430,480,520,550,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",
"#","Expensing of capital costs with respect to complying with EPA sulfur regulations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system allows the taxpayer to deduct the decline in the economic value of an investment over time. However, the Tax Code allows small refiners to deduct 75 percent of qualified capital costs incurred during the taxable year, thereby accelerating cost recovery relative to economic depreciation. </p><p>This tax expenditure corresponds with the JCT tax expenditure ""Tax credit and deduction for small refiners with capital costs associated with EPA sulfur regulation compliance,"" found in the Energy Budget Function and available <a href="""">LINK HERE</a>.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011.</a>"
"#+",27,"Treasury",2006,,,,,0,10,0,10,20,40,10,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,"Expensing of capital costs with respect to complying with EPA sulfur regulations",
"#+",42,"Treasury",2007,,,,,,10,10,10,30,50,30,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,"Expensing of capital costs with respect to complying with EPA sulfur regulations",
"#+",39,"Treasury",2008,,,,,,,10,10,30,50,30,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,"Expensing of capital costs with respect to complying with EPA sulfur regulations",
"#+",39,"Treasury",2009,,,,,,,,10,30,50,30,-10,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,"Expensing of capital costs with respect to complying with EPA sulfur regulations",
"#+",40,"Treasury",2010,,,,,,,,,30,50,30,-10,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,"Expensing of capital costs with respect to complying with EPA sulfur regulations",
"#+",39,"Treasury",2011,,,,,,,,,,10,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,"Expensing of capital costs with respect to complying with EPA sulfur regulations",
"#","Expensing of exploration and development costs, nonfuel minerals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The baseline tax system allows the taxpayer to deduct the depreciation of an asset according to the decline in its economic value over time. However, certain capital outlays associated with exploration and development of nonfuel minerals may be expensed rather than depreciated over the life of the asset. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",,"JCT",2001,"<50","<50","<50","<50",,,,,,,,,,,,,,"<50","<50","<50","<50",,,,,,,,,,,,,,"Expensing of exploration and development costs, nonfuel minerals",
"#+",,"JCT",2002,"<50",100,100,100,100,,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"Expensing of exploration and development costs, nonfuel minerals",
"#+",,"JCT",2003,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,"Expensing of exploration and development costs, nonfuel minerals",
"#+",,"JCT",2004,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,"Expensing of exploration and development costs, nonfuel minerals",
"#+",,"JCT",2005,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,"Expensing of exploration and development costs, nonfuel minerals",
"#+",,"JCT",2006,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,"Expensing of exploration and development costs, nonfuel minerals",
